6.088494e+12	9.047073	1.512056	5.359625e+06	0.799965	0.801003
6.205212e+12	9.196790	1.518036	8.453407e+06	0.799988	0.800774
6.321930e+12	9.345691	1.523860	1.186096e+07	0.800076	0.800598
6.440174e+12	9.496392	1.529761	5.006225e+06	0.800030	0.800320
6.558417e+12	9.646316	1.535522	1.465050e+07	0.800018	0.800078
6.677424e+12	9.796759	1.541251	1.084373e+07	0.799976	0.799813
6.796431e+12	9.946353	1.546823	7.280724e+06	0.800011	0.799611
6.916200e+12	10.096509	1.552380	5.284108e+06	0.799987	0.799367
7.035970e+12	10.245788	1.557779	1.504662e+07	0.800036	0.799186
7.156502e+12	10.395630	1.563163	1.181828e+07	0.800044	0.798974
7.277797e+12	10.545946	1.568515	1.464660e+07	0.800017	0.798739
7.399093e+12	10.695517	1.573742	1.022830e+07	0.800047	0.798550
7.521151e+12	10.845631	1.578953	2.434119e+06	0.800033	0.798330
7.643209e+12	10.994894	1.584023	1.410604e+07	0.800079	0.798163
7.766793e+12	11.146009	1.589187	1.093191e+06	0.800003	0.797900
7.890376e+12	11.296257	1.594210	1.445986e+07	0.799986	0.797690
8.013960e+12	11.445884	1.599138	7.626928e+06	0.800007	0.797509
8.137544e+12	11.594794	1.603957	3.232791e+06	0.800071	0.797364
8.262654e+12	11.745369	1.608838	1.689696e+07	0.800024	0.797140
8.387763e+12	11.895228	1.613610	1.457070e+07	0.800038	0.796961
8.512873e+12	12.044434	1.618288	7.545600e+06	0.800085	0.796811
8.639508e+12	12.195386	1.623043	4.634665e+06	0.800017	0.796575
8.766143e+12	12.345511	1.627674	1.412661e+07	0.800012	0.796392
8.892779e+12	12.495054	1.632226	1.036042e+07	0.800032	0.796229
9.020940e+12	12.646339	1.636856	1.436081e+07	0.799937	0.795980
9.147575e+12	12.794453	1.641204	3.704275e+05	0.800062	0.795899
9.275736e+12	12.944207	1.645615	1.759937e+07	0.800075	0.795740
9.405423e+12	13.095882	1.650135	8.177008e+06	0.799960	0.795482
9.533584e+12	13.244260	1.654357	1.379326e+07	0.800067	0.795397
9.663270e+12	13.394460	1.658674	1.586011e+07	0.800051	0.795219
9.792957e+12	13.543958	1.662896	1.895619e+07	0.800080	0.795079
9.924170e+12	13.695281	1.667212	1.870956e+07	0.799988	0.794847
1.005538e+13	13.845810	1.671419	1.693379e+07	0.799963	0.794668
1.018659e+13	13.995804	1.675563	1.090294e+07	0.799953	0.794501
1.031781e+13	14.145074	1.679612	1.715269e+07	0.799984	0.794371
1.044902e+13	14.293623	1.683568	1.277310e+07	0.800075	0.794285
1.058176e+13	14.443990	1.687617	1.038642e+07	0.800044	0.794109
1.071450e+13	14.593628	1.691573	5.498510e+05	0.800072	0.793978
1.084876e+13	14.744992	1.695607	1.295300e+07	0.799985	0.793765
1.098302e+13	14.895715	1.699562	8.606373e+05	0.799951	0.793589
1.111729e+13	15.045880	1.703455	1.214564e+06	0.799927	0.793425
1.125155e+13	15.195294	1.707253	3.376590e+06	0.799958	0.793305
1.138582e+13	15.344044	1.710973	1.722112e+07	0.800022	0.793213
1.152161e+13	15.494623	1.714787	1.038361e+07	0.799983	0.793042
1.165739e+13	15.644436	1.718507	1.103404e+07	0.799999	0.792914
1.179318e+13	15.793678	1.722164	8.366410e+06	0.800041	0.792807
1.193050e+13	15.944645	1.725900	6.439132e+06	0.799986	0.792628
1.206629e+13	16.092730	1.729432	3.224647e+06	0.800076	0.792562
1.220513e+13	16.244648	1.733152	1.672969e+07	0.799978	0.792355
1.234245e+13	16.393775	1.736683	1.281629e+07	0.800019	0.792253
1.248129e+13	16.544529	1.740278	5.150484e+06	0.799987	0.792096
1.261860e+13	16.692478	1.743684	1.584532e+07	0.800073	0.792034
1.275897e+13	16.844266	1.747278	1.174857e+07	0.799992	0.791842
1.289781e+13	16.993347	1.750700	9.372643e+06	0.800022	0.791737
1.303818e+13	17.143841	1.754153	1.975529e+07	0.800008	0.791602
1.317854e+13	17.294052	1.757591	7.022776e+06	0.799983	0.791455
1.331891e+13	17.443554	1.760950	2.974000e+06	0.800001	0.791345
1.346080e+13	17.594573	1.764356	1.980518e+07	0.799952	0.791188
1.360117e+13	17.742968	1.767605	1.812856e+06	0.800025	0.791119
1.374459e+13	17.894999	1.771011	6.842855e+06	0.799942	0.790935
