3.069445e+11	0.499829	0.709906	4.727567e+04	0.699995	0.775936
3.344552e+11	0.549797	0.730436	3.219901e+06	0.700016	0.774648
3.619183e+11	0.599766	0.749617	1.087474e+06	0.700054	0.773463
3.893814e+11	0.649784	0.767668	3.880805e+06	0.700015	0.772308
4.167968e+11	0.699727	0.784666	2.730137e+06	0.700031	0.771259
4.442599e+11	0.749783	0.800833	4.949461e+05	0.699959	0.770213
4.717229e+11	0.799779	0.816169	3.509235e+06	0.699944	0.769261
4.991860e+11	0.849708	0.830750	4.477057e+06	0.700019	0.768417
5.266491e+11	0.899600	0.844688	8.611630e+05	0.700085	0.767612
5.542075e+11	0.949630	0.858109	1.239529e+06	0.700056	0.766783
5.817659e+11	0.999547	0.870948	4.457044e+06	0.700098	0.766040
6.094197e+11	1.049644	0.883395	2.737600e+06	0.699996	0.765232
6.370735e+11	1.099598	0.895324	1.474108e+06	0.700019	0.764538
6.648227e+11	1.149669	0.906892	2.124102e+06	0.699963	0.763821
6.925718e+11	1.199576	0.918005	4.624512e+06	0.700025	0.763209
7.204163e+11	1.249660	0.928851	5.419848e+05	0.699949	0.762526
7.482608e+11	1.299540	0.939273	5.923599e+05	0.700025	0.761970
7.762007e+11	1.349538	0.949444	5.225146e+06	0.699991	0.761362
8.041405e+11	1.399395	0.959270	3.715483e+05	0.700067	0.760845
8.322711e+11	1.449575	0.968939	1.217320e+06	0.699975	0.760234
8.603063e+11	1.499351	0.978215	2.804022e+06	0.700065	0.759764
8.885323e+11	1.549467	0.987366	2.362216e+06	0.700005	0.759209
9.167582e+11	1.599421	0.996235	7.764480e+05	0.700024	0.758721
9.450795e+11	1.649482	1.004930	4.438027e+05	0.699972	0.758200
9.734008e+11	1.699332	1.013343	4.169152e+05	0.700042	0.757776
1.001913e+12	1.749527	1.021678	5.992492e+06	0.699937	0.757248
1.030329e+12	1.799282	1.029683	4.935395e+06	0.700053	0.756879
1.058937e+12	1.849419	1.037641	1.069141e+06	0.699988	0.756399
1.087544e+12	1.899348	1.045363	2.031691e+06	0.700011	0.755991
1.116152e+12	1.949113	1.052882	2.562626e+06	0.700090	0.755632
1.144950e+12	1.999195	1.060337	4.564170e+06	0.700053	0.755204
1.231630e+12	2.149206	1.081794	5.558705e+06	0.700013	0.754023
