5.491834e+10	0.100006	0.486597	3.936179e+05	0.499972	0.670754
7.486203e+10	0.147380	0.549130	8.089138e+05	0.499965	0.669288
9.426332e+10	0.194728	0.597726	1.130107e+06	0.500040	0.668576
1.135633e+11	0.242090	0.637374	2.939479e+05	0.500053	0.668580
1.325414e+11	0.289449	0.671717	7.148996e+05	0.500089	0.668327
1.513288e+11	0.336858	0.702230	1.348967e+06	0.500009	0.667830
1.699731e+11	0.384200	0.729699	1.106497e+06	0.500053	0.667298
1.885459e+11	0.431550	0.754797	1.926297e+06	0.500055	0.666674
2.070948e+11	0.478955	0.777980	1.970266e+06	0.500004	0.665975
2.256199e+11	0.526318	0.799499	7.182654e+05	0.500013	0.665287
2.441450e+11	0.573628	0.819590	1.846219e+06	0.500081	0.664625
2.627178e+11	0.621053	0.838551	2.443141e+06	0.500022	0.663878
2.812906e+11	0.668358	0.856398	5.164948e+05	0.500078	0.663203
2.999349e+11	0.715759	0.873365	9.131982e+05	0.500055	0.662486
3.186269e+11	0.763149	0.889501	2.606860e+06	0.500037	0.661779
3.373666e+11	0.810535	0.904899	1.660502e+06	0.500022	0.661082
3.561539e+11	0.857869	0.919606	3.201844e+06	0.500025	0.660409
3.750367e+11	0.905334	0.933764	1.832610e+06	0.499970	0.659708
3.939671e+11	0.952709	0.947325	1.817470e+06	0.499983	0.659062
4.129452e+11	1.000036	0.960369	5.406358e+05	0.499999	0.658430
5.290072e+11	1.285650	1.030342	1.559535e+06	0.500026	0.654830
6.478349e+11	1.571318	1.089108	3.858723e+06	0.500041	0.651621
7.695237e+11	1.857272	1.140058	4.799727e+05	0.499985	0.648700
8.938827e+11	2.142939	1.185043	9.259773e+05	0.499989	0.646102
1.020912e+12	2.428469	1.225414	4.807097e+06	0.500024	0.643761
1.150612e+12	2.714144	1.262143	3.414041e+04	0.500044	0.641604
1.282981e+12	3.000171	1.295905	2.022490e+06	0.499980	0.639568
1.417640e+12	3.285456	1.326999	5.195862e+06	0.500059	0.637771
1.554969e+12	3.571608	1.356084	2.374626e+06	0.499987	0.636002
1.694587e+12	3.857471	1.383254	7.914387e+05	0.499969	0.634380
1.836493e+12	4.143221	1.408776	3.688437e+06	0.499967	0.632871
1.980498e+12	4.428562	1.432822	2.752338e+06	0.500004	0.631473
2.126792e+12	4.714075	1.455613	6.624491e+06	0.500029	0.630148
2.275374e+12	4.999999	1.477321	3.475451e+06	0.500017	0.628868
2.850820e+12	6.071821	1.550308	3.582020e+05	0.499973	0.624603
3.453542e+12	7.142640	1.612904	5.671917e+06	0.500015	0.621052
4.082585e+12	8.214554	1.667950	5.139912e+06	0.499993	0.617946
4.735660e+12	9.285571	1.717016	1.081643e+06	0.500008	0.615243
5.412387e+12	10.357374	1.761389	7.762571e+06	0.499996	0.612825
6.111239e+12	11.429050	1.801885	1.016958e+07	0.499989	0.610656
6.831453e+12	12.501045	1.839179	1.174577e+06	0.499965	0.608676
7.571504e+12	13.571384	1.873632	3.689696e+06	0.500015	0.606917
8.331390e+12	14.642105	1.905762	1.228177e+07	0.500031	0.605283
9.111114e+12	15.714196	1.935914	1.033930e+07	0.500016	0.603753
9.909148e+12	16.785929	1.964261	6.367355e+06	0.500008	0.602335
1.072549e+13	17.858469	1.991055	1.453073e+07	0.499963	0.600994
1.155862e+13	18.929173	2.016357	7.474478e+06	0.499994	0.599781
1.240091e+13	19.999416	2.040388	1.470726e+07	0.500018	0.598648
