6.190697e+10	0.099999	0.446478	1.381285e+06	0.800073	0.857867
8.435704e+10	0.147382	0.504757	1.307141e+06	0.800002	0.855402
1.060412e+11	0.194727	0.550684	2.851712e+05	0.800089	0.853438
1.273439e+11	0.242094	0.589046	8.400387e+05	0.800079	0.851738
1.484916e+11	0.289456	0.621803	9.914963e+05	0.800054	0.850739
1.695439e+11	0.336845	0.650747	2.459780e+06	0.800050	0.849852
1.905486e+11	0.384245	0.676771	1.964455e+06	0.799932	0.848969
2.115294e+11	0.431570	0.700363	2.096053e+06	0.800049	0.848297
2.325579e+11	0.478945	0.722070	1.857217e+06	0.800020	0.847597
2.537294e+11	0.526264	0.741690	1.342310e+05	0.800099	0.847460
2.749963e+11	0.573689	0.760086	1.438981e+06	0.800019	0.847166
2.963109e+11	0.621067	0.777336	2.789496e+06	0.799992	0.846862
3.176732e+11	0.668373	0.793566	2.930996e+06	0.800067	0.846592
3.391786e+11	0.715855	0.809043	2.040766e+05	0.799949	0.846171
3.607316e+11	0.763203	0.823671	1.126833e+06	0.799987	0.845835
3.823800e+11	0.810556	0.837625	3.524135e+06	0.799985	0.845461
4.041237e+11	0.857916	0.850967	2.924403e+06	0.799990	0.845080
4.259628e+11	0.905263	0.863744	2.157664e+06	0.800008	0.844700
4.479450e+11	0.952722	0.876065	8.885533e+05	0.799927	0.844251
4.699749e+11	1.000002	0.887821	2.621182e+06	0.800037	0.843927
6.053011e+11	1.285805	0.951030	2.983851e+06	0.799978	0.841492
7.444421e+11	1.571363	1.003847	3.129682e+06	0.800056	0.839247
8.875884e+11	1.857276	1.049554	5.379592e+06	0.799959	0.837020
1.034359e+12	2.142877	1.089799	3.469452e+06	0.800002	0.835031
1.184753e+12	2.428441	1.125869	1.698536e+06	0.800047	0.833178
1.338867e+12	2.714437	1.158689	3.164279e+06	0.799969	0.831360
1.496223e+12	3.000041	1.188685	5.871826e+06	0.799992	0.829726
1.656821e+12	3.285507	1.216357	1.422333e+06	0.800076	0.828232
1.820853e+12	3.571467	1.242177	3.709157e+06	0.800011	0.826723
1.987937e+12	3.857278	1.266286	4.553519e+06	0.799988	0.825324
2.158072e+12	4.143126	1.288936	3.022981e+06	0.799967	0.823997
2.330878e+12	4.428368	1.310204	1.444650e+06	0.800054	0.822817
2.507117e+12	4.714741	1.330499	6.939319e+06	0.799930	0.821544
2.685644e+12	5.000035	1.349617	5.517438e+06	0.800000	0.820467
3.379918e+12	6.071386	1.414018	1.616634e+06	0.800020	0.816666
4.110051e+12	7.142604	1.469206	9.466086e+06	0.800041	0.813404
4.873752e+12	8.213878	1.517597	9.883642e+06	0.800040	0.810531
5.669497e+12	9.285745	1.560761	8.781004e+06	0.800007	0.807957
6.494997e+12	10.357055	1.599672	1.175325e+07	0.800020	0.805681
7.348725e+12	11.427714	1.635114	1.142597e+07	0.800062	0.803644
8.230683e+12	12.499468	1.667762	1.425870e+07	0.800050	0.801747
9.138580e+12	13.570586	1.697961	4.300853e+06	0.800065	0.800022
1.007242e+13	14.642360	1.726120	4.742134e+06	0.800039	0.798402
1.103067e+13	15.713811	1.752458	3.250964e+06	0.800030	0.796908
1.201333e+13	16.785932	1.777242	6.373888e+06	0.800001	0.795501
1.297616e+13	17.858560	1.800771	6.115322e+06	0.799951	0.794199
1.393441e+13	18.929505	1.823185	7.262684e+06	0.799962	0.793078
1.492013e+13	19.999831	1.844500	1.585057e+07	0.800021	0.792083
