# cold,,black line,,warm,,hot,
# X,Y,X,Y,X,Y,X,Y
148.0565371024735,2511.2562175057956,,,148.0565371024735,2511.2562175057956,148.0565371024735,2511.2562175057956
149.67733258341792,2519.6850543868622,0.36667060643975447,413.2993277611822,147.8662868181985,2663.3919159983616,148.49460881837666,4336.116574330715
155.3691907026789,2544.010167491362,1.023739364795972,773.9301556108267,147.8662868181985,2913.3299297951125,148.49460881837666,4706.733859873234
155.3691907026789,2544.010167491362,1.023739364795972,773.9301556108267,147.8662868181985,2913.3299297951125,149.11660777385163,5019.188460759379
161.06104882193995,2566.1094875230892,0.6541381882205997,1003.6211020875344,147.8662868181985,3092.8772376654324,156.40407399709005,5076.933845998165
166.75290694120093,2588.2088075548163,1.6890214826316878,1181.0992613327817,147.8662868181985,3327.091884784767,162.09593211635104,5123.516889830391
172.44476506046198,2611.7919896350586,5.828554660276097,1439.7323528091374,148.38372846540403,3627.4241214887916,167.78779023561202,5171.583795711131
178.13662317972296,2633.8913096667857,11.520412779537082,1585.73415389187,148.38372846540403,3806.9714293591105,173.47964835487306,5215.941046470583
183.828481298984,2655.9906296985127,17.212270898798124,1696.1232658102408,148.38372846540403,3986.5187372294304,179.17150647413405,5259.5563662057775
189.52033941824493,2677.348018705982,22.90412901805911,1789.4479641706903,150.19477423062347,4209.047577467049,184.8633645933951,5303.1716859409735
195.21219753750597,2697.963476689194,28.595987137320094,1860.5147318034133,155.88663234988445,4265.275724614622,190.55522271265602,5346.7870056761685
200.904055656767,2719.3208656966635,34.287845256581136,1904.1300515386092,161.5784904691455,4303.697527180015,196.24708083191706,5386.692670290076
206.59591377602806,2739.9363236798763,39.97970337584212,1944.7776471767738,167.27034858840648,4341.37739872115,201.9389389511781,5428.824127976756
212.28777189528898,2761.293712687345,45.67156149510316,1985.4252428149384,172.96220670766752,4379.7992012865425,207.63079707043914,5469.471723614921
217.97963001455003,2779.683377597785,51.36341961436415,2022.363183331816,178.6540648269285,4415.995210779162,213.32265518970007,5510.119319253086
223.67148813381107,2799.556904556739,57.05527773362513,2060.043054872951,184.3459229461895,4450.707358223267,219.0145133089611,5550.024983866993
229.363346253072,2817.946569467179,62.747135852886174,2094.7552023170556,190.03778106545053,4486.161436691629,224.70637142822216,5589.9306484809
235.05520437233304,2837.0781654018756,68.43899397214716,2127.2415566883874,195.72963918471157,4522.35744618425,230.39822954748308,5629.094382070551
240.74706249159408,2855.4678303123146,74.1308520914082,2158.9859800354634,201.4214973039725,4558.553455676869,236.09008766674413,5666.774253611686
246.438920610855,2874.599426247012,79.82271021066919,2188.5046103097648,207.11335542323354,4594.007534145231,241.78194578600517,5705.196056177078
252.13077873011605,2892.2471601331936,85.51456832993017,2217.2813095598094,212.80521354249458,4627.977750565079,247.4738039052662,5741.392065669697
257.8226368493771,2909.894894019376,91.20642644919121,2247.5418708583693,218.4970716617555,4661.2060359606685,253.16566202452714,5778.330006186576
263.51449496863813,2928.284558929815,96.8982845684522,2274.8347080598996,224.18892978101655,4695.1762523805155,258.8575201437882,5816.009877727711
269.20635308789906,2945.9322928159963,102.59014268771324,2301.3856142371715,229.8807879002776,4728.404537776106,264.5493782630492,5850.722025171815
274.8982112071601,2963.5800267021796,108.28200080697422,2329.4203824629585,235.57264601953864,4758.665099074666,270.24123638231015,5885.43417261592
280.59006932642114,2981.227760588361,113.97385892623521,2355.2293576159727,241.26450413879957,4788.925660373225,275.9330945015712,5921.63018210854
286.2819274456821,2998.8754944745433,119.66571704549625,2381.038332768987,246.9563622580606,4819.928152696042,281.62495262083223,5955.600398528388
