# Soubiran & Militzer 2020, MgO melt curve (B2-liquid)
378.2714581	10173.69985
386.8638007	10250.34417
395.1540216	10338.36538
403.1783754	10423.99146
413.0033747	10545.84395
421.8857543	10645.39175
430.2605692	10729.22148
440.6148859	10845.49702
446.4831129	10909.47298
454.6236673	11001.55442
469.8506036	11151.51372
478.2254186	11248.46679
486.6002336	11340.47989
494.9750486	11409.29013
503.3498635	11497.23073
511.7246785	11571.71022
520.0994935	11653.4442
528.4743084	11736.22605
536.8491234	11816.91217
543.7012448	11879.88703
555.121447	11990.21156
563.496262	12054.60021
572.3519276	12136.90894
580.2458919	12222.19328
588.6207069	12297.17002
596.9955219	12377.52346
605.4718497	12453.53102
613.7451518	12528.41696
622.1199668	12601.76797
630.4947817	12676.16685
638.8695967	12749.51786
647.2444117	12820.77313
655.6192267	12894.12414
663.9940416	12965.37941
672.3688566	13035.5868
680.7436716	13105.7942
689.1184865	13176.00159
697.4933015	13245.16112
705.8681165	13313.27277
714.2429315	13382.43229
722.6177464	13450.54394
730.9925614	13518.6556
739.3673764	13583.62363
747.7421914	13652.78316
756.1170063	13715.65545
765.1147414	13790.93171
772.6853632	13848.30518
781.2414512	13921.68557
789.7506215	13996.43709
797.6738533	14042.70227
806.3658962	14099.57703
814.7407111	14158.96571
823.1155261	14220.07326
831.4903411	14293.03269
839.865156	14354.85711
848.239971	14418.77727
856.614786	14480.6017
864.989601	14539.2825
873.3644159	14602.1548
881.7392309	14661.88348
890.1140459	14723.7079
898.4888609	14782.38871
906.8636758	14842.11739
915.2384908	14902.89394
923.6133058	14961.57475
931.9881207	15019.20768
940.3629357	15079.98423
948.7377507	15136.5693
957.1125657	15196.29798
965.4873806	15253.93092
973.8621956	15312.61172
982.2370106	15370.24466
990.6118255	15428.92547
996.3219267	15467.69672
