# Default Dataset,,line 2,,line 3,,line 4,,line 5,
# X,Y,X,Y,X,Y,X,Y,X,Y
292.6904746928608,2003.5666491119707,272.66195866363404,341.26413113981425,278.5787513218985,107.09351197407368,401.6300322155431,111.34338535728142,479.974663906304,108.4749458831929
318.39385941001507,2994.2181008755274,286.65423785818575,424.51809141399025,302.64541180215423,157.3564908908566,420.0511759281567,135.73318744331345,517.4001597356054,161.27097053304357
328.69414081610194,3336.7006406852815,301.36498463116493,531.0382044034242,312.43643276019225,175.83454491197372,443.3412764964942,185.87199981085655,532.9268917103217,180.7424962754422
355.12610487098584,4762.740472319994,316.8300188994797,658.867599214924,337.56230190134556,254.78002097742282,466.0941273070538,234.7435010308447,574.4795109429901,265.4307687016688
366.61436776091216,5288.223011696625,333.0890082985194,820.8222588045332,347.6910065116439,281.47795173655,490.01468400797995,296.46483242388496,591.7176272024851,294.44817536994935
396.0959154913301,7565.498319858423,350.1816531459242,1014.2451037338637,374.7993303016777,407.4837622058694,515.162522414005,373.3937660208446,637.8569210454567,439.85612715121914
407.9819932645816,8444.287791235229,368.1522977752519,1265.2803312849314,386.04640446439487,455.1266074717783,541.602073866533,474.15258392070626,656.9976699786492,490.61373395310096
441.79213653995765,12001.217268166418,387.04463162757804,1569.8535572296535,416.143464584233,648.1623384427592,569.3972123722828,596.3745995510066,708.2257342226585,726.9161217352452
456.08423727406785,13349.611505274495,406.9068737990958,1955.7354836889565,429.6069499405971,728.5718816862432,598.619417729373,753.1799387047527,729.4782284513531,811.3528907816691
492.013936877927,18982.851800402837,427.7878154401424,2423.20209963663,464.1553596203529,1053.763348843731,629.3417751326584,953.8148422187211,782.7919369619251,1199.6790988048713
507.548001166341,21423.76142668177,449.7410581042511,3022.9674702014618,478.08336185266467,1172.158707839989,661.6408659603211,1207.8956255808453,808.11759668578,1348.5085550263136
549.6112240277013,30866.446017543374,472.82057528108135,3760.8982563788413,515.357419811143,1689.949604412808,695.5978492493947,1531.748994637397,869.1527557763386,2007.1254422236323
566.1037109937506,34381.341620767955,497.084132005946,4666.206658060783,530.8219432218372,1881.1070645051775,731.2983360137059,1950.4031470444627,895.2372694929534,2269.5105366946777
610.2397025129627,49366.41225203243,522.5938849593394,5837.051600836085,572.2078943658353,2713.921500241883,768.830569320545,2476.71165406275,965.0442249103039,3399.5364993311123
629.9822787936378,55314.22496669972,549.4123916049483,7281.77691570209,590.7189817998014,3018.843578487781,808.2904417952768,3166.582609586637,991.7501821406051,3838.7031802353317
680.6456100353521,80477.89132935509,577.6071721018217,9084.085369822082,635.3301335030477,4370.25255898046,849.7758645500295,4054.1429709625086,1066.6563667271848,5750.055512108004
701.0705975838448,89887.33553192898,607.2498925527153,11410.097620534194,655.8847386595489,4905.714684085378,893.3902167692486,5183.396544191523,1098.6658031443699,6444.305404411416
755.7320576812497,131017.3310699005,638.4123449756158,14195.394647537974,705.4172947169922,7105.028630494601,939.2446614938777,6672.585163047457,1178.9691412646737,9779.030920740384
778.4118558485095,147539.3432740181,680.4005368848877,19115.763414510202,728.2393213365494,7971.9389017519825,987.4533221825986,8613.101050000061,1214.3496100130194,10982.196009616993
839.1043628633256,215931.83563129834,715.3185986466999,24010.422378369713,783.2378074725433,11646.148084025259,1038.1353262387015,11072.517359918473,1303.114043633977,16951.950904317277
864.2869336634835,243993.31772650065,752.0299364901534,30364.928938662277,808.5778002630425,13084.98714779786,1091.4219929231149,14410.165411000498,1342.2168460308642,18856.583775830422
931.6762064296115,358807.7246932817,790.6253611290663,38401.19490278659,869.6453380677473,19264.210047794986,1147.4426448659929,18677.251746445192,1433.7967181802148,29067.02920256256
959.6376303584213,406545.13317667093,831.2024198353013,48763.60412450618,955.6506118761695,30152.88731619428,1202.8457864886261,23470.305726070954,1476.8270024583828,32866.86903462479
1034.464671536859,605241.0653176866,873.8629008965402,62176.38171453806,1067.251635235954,53312.5585499744,1274.0546387825382,33416.22506443349,1596.8510181820848,53947.04653492848
1065.5076985792834,677391.2779648451,918.7131948886188,79386.7379004201,1099.2797497100248,59926.39312179497,1339.4512501697845,43539.972652054035,1628.6397056722756,58153.405012437324
1143.3858907181943,1022322.3441097384,965.8663842721769,101776.8622658927,1179.6273570743979,90750.40031875146,1408.2119310259477,57915.73324864031,1743.7282989483913,91371.94410899631
1177.7001291316242,1154390.3218370674,1015.4414595416588,131375.52804911835,1215.0282019655854,102124.7992006087,1480.501426255184,76827.94910277298,1791.9817875504725,102894.45310345416
1269.5423738412412,1784333.525639433,1067.5610773358594,169582.0541715472,1303.8397856149004,156459.14883365657,1556.5050420228936,102754.0858693641,1918.6209000907104,164340.285911915
1304.6694449885626,1982104.289038978,1122.3569930577175,219798.08191676997,1342.964365495815,174038.08352970128,1636.411529232682,137804.90828014043,1971.7060291042417,182057.5850579105
1396.8554501649705,3034588.5676058102,1179.9674985011857,286835.0510534497,1434.5942598711479,267544.6050061921,1720.422538948719,185823.96627253218,2101.4765458345305,291970.81506636675
1438.7795346092098,3454791.32674673,1240.5364199185226,375853.96217425243,1477.649490221049,303346.93528843485,1808.7490271951567,251947.59520688065,2159.6350272530317,331946.8733541786
1543.9526560287845,5383966.614309902,1304.2152972213885,493846.2625353074,1578.468354230533,465691.86778749747,1901.6127984914197,343471.06929946726,2301.768049233873,526570.2773543887
1586.6810898450308,6112778.161074746,1371.1647970386252,652432.9145394451,1625.8451669333126,532715.9234756054,1999.2450128398934,468881.3621321445,2370.8571209298334,605241.0653176866
1698.7965239081282,9422719.58850202,1441.5520126337656,864302.3229995263,1736.7773844693618,821731.1343273283,2101.892715693344,643586.9520012855,2532.6526201305637,979961.680926114
1749.7798302776037,10654521.606149761,1515.5566239806203,1157546.3861740807,1788.9036096408634,935517.132733289,2209.8091719840772,880979.423455514,2602.7376926801085,1103540.2847612842
1869.178718719871,16809324.480547212,1593.3582126760944,1541841.2975291996,1910.9708615824195,1471913.624654314,2323.2758651179324,1225853.7432169723,2761.456783466472,1755341.7286239974
1925.2714870943846,18851710.807118703,1675.1583542611017,2076270.1001342977,1963.8517144050961,1655268.917115278,2442.568713113459,1705734.9578777584,2844.347117494684,2027256.6978928088
2056.6523494064586,30150582.507340625,1761.1603770799354,2811250.0655238656,2093.098130338442,2618608.616333062,2567.986870546646,2373473.803563905,3024.6685175872567,3240091.319102344
2113.5638131360633,33860165.65276128,1851.578979057505,3816812.5687376345,2155.921257469126,2995488.226793759,2699.8448526322522,3302610.3323889473,3115.455919097002,3724168.275415766
2262.936049566601,54749092.16476509,1946.639704313558,5182057.037020949,2292.5903037954886,4716226.2209483795,2832.0256273262553,4561098.805367535,3312.9890045457555,6129490.291096367
2325.558159785229,61737477.82117076,2046.5857806155973,7103192.5300310105,2361.403899466484,5420841.063395076,2970.6777950640744,6299145.287684251,3404.679654480661,6997325.73119944
2478.6111547919436,97934710.12684569,2151.6633756809897,9736547.428604513,2522.546513720443,8669850.572890988,3116.125220234009,8778224.173274672,3612.31603308735,11298663.425876535
2605.837199688263,127629803.7816167,2262.1444665692798,13548083.863921404,2592.3501509094303,9736547.428604513,3261.265261055352,12086888.43314736,3712.280734177529,12758273.145134587
2739.599324399671,167696786.32905924,2378.28783725958,18520109.383452054,2763.007926616528,16513138.718923435,3406.9543244629785,16402809.740890082,3992.6898661946307,19559514.69886139
2880.236555351474,223065880.66333663,2500.398534493463,25490217.1032722,2921.068459419893,23267794.33107438,3564.01539234159,22461299.489568442,4103.203218623715,22574009.854321502
3028.1016782463494,299974584.2162032,2628.785170820565,35420408.357636824,3284.784924507989,52767876.316610344,3939.3216209743778,39615792.25712522,4181.8022965450355,40632978.84158705
3183.5709424343518,410062571.7806588,2763.7649528188967,49286327.257421345,3383.382204124361,60817335.34759572,4098.797449706142,55220901.30745435,4295.577509971148,100158070.17313738
3339.4293852814494,563005923.8136126,2899.0697165576066,67558166.40120149,3597.8869533445277,98336609.81777886,4179.80735180328,80745923.94623134,4236.690593340483,50788974.81800062
