16.8655859  2.9594E+00  3.581382  1261.7  2.4817E-01
16.8588496  3.0374E+00  3.577523  1271.2  2.5057E-01
16.8520633  3.1163E+00  3.573663  1280.8  2.5296E-01
16.8452277  3.1961E+00  3.569804  1290.4  2.5533E-01
16.8383432  3.2768E+00  3.565945  1300.0  2.5770E-01
16.8314104  3.3584E+00  3.562086  1309.7  2.6005E-01
16.8244299  3.4408E+00  3.558226  1319.4  2.6239E-01
16.8174022  3.5242E+00  3.554367  1329.1  2.6473E-01
16.8103277  3.6084E+00  3.550508  1338.9  2.6705E-01
16.8032069  3.6936E+00  3.546649  1348.7  2.6937E-01
16.7960404  3.7796E+00  3.542789  1358.5  2.7168E-01
16.7888287  3.8665E+00  3.538930  1368.3  2.7397E-01
16.7815722  3.9543E+00  3.535071  1378.2  2.7626E-01
16.7742712  4.0429E+00  3.531212  1388.0  2.7856E-01
16.7669256  4.1325E+00  3.527352  1397.9  2.8086E-01
16.7595359  4.2230E+00  3.523493  1407.8  2.8316E-01
16.7521025  4.3143E+00  3.519634  1417.8  2.8544E-01
16.7446260  4.4066E+00  3.515775  1427.7  2.8772E-01
16.7371067  4.4998E+00  3.511915  1437.7  2.8998E-01
16.7295451  4.5938E+00  3.508056  1447.6  2.9226E-01
16.7219410  4.6888E+00  3.504197  1457.6  2.9454E-01
16.7142947  4.7847E+00  3.500338  1467.6  2.9681E-01
16.7066066  4.8814E+00  3.496478  1477.6  2.9908E-01
16.6988772  4.9791E+00  3.492619  1487.6  3.0134E-01
16.6911068  5.0777E+00  3.488760  1497.6  3.0360E-01
16.6832959  5.1773E+00  3.484901  1507.6  3.0584E-01
16.6754452  5.2777E+00  3.481041  1517.7  3.0806E-01
16.6675553  5.3790E+00  3.477182  1527.7  3.1028E-01
16.6596266  5.4813E+00  3.473323  1537.7  3.1248E-01
16.6516596  5.5844E+00  3.469464  1547.8  3.1468E-01
16.6436546  5.6884E+00  3.465604  1557.8  3.1687E-01
16.6356121  5.7934E+00  3.461745  1567.9  3.1906E-01
16.6275323  5.8993E+00  3.457886  1577.9  3.2124E-01
16.6194156  6.0061E+00  3.454027  1588.0  3.2342E-01
16.6112622  6.1137E+00  3.450167  1598.0  3.2561E-01
16.6030723  6.2224E+00  3.446308  1608.0  3.2779E-01
16.5948462  6.3319E+00  3.442449  1618.1  3.2996E-01
16.5865844  6.4423E+00  3.438590  1628.1  3.3213E-01
16.5782872  6.5537E+00  3.434730  1638.1  3.3429E-01
16.5699549  6.6660E+00  3.430871  1648.1  3.3645E-01
16.5615879  6.7792E+00  3.427012  1658.1  3.3861E-01
16.5531862  6.8934E+00  3.423153  1668.1  3.4078E-01
16.5447499  7.0085E+00  3.419293  1678.1  3.4295E-01
16.5362792  7.1245E+00  3.415434  1688.0  3.4512E-01
16.5277744  7.2414E+00  3.411575  1698.0  3.4728E-01
16.5192360  7.3593E+00  3.407716  1707.9  3.4943E-01
16.5106642  7.4782E+00  3.403856  1717.9  3.5159E-01
16.5020593  7.5979E+00  3.399997  1727.8  3.5373E-01
16.4934217  7.7187E+00  3.396138  1737.7  3.5588E-01
16.4847513  7.8403E+00  3.392279  1747.5  3.5804E-01
16.4760486  7.9630E+00  3.388419  1757.4  3.6019E-01
16.4673137  8.0865E+00  3.384560  1767.2  3.6233E-01
16.4585471  8.2111E+00  3.380701  1777.0  3.6447E-01
16.4497488  8.3366E+00  3.376842  1786.8  3.6661E-01
16.4409194  8.4630E+00  3.372982  1796.6  3.6875E-01
16.4320591  8.5904E+00  3.369123  1806.4  3.7088E-01
16.4231680  8.7188E+00  3.365264  1816.1  3.7302E-01
16.4142461  8.8482E+00  3.361405  1825.8  3.7517E-01
16.4052936  8.9785E+00  3.357545  1835.5  3.7731E-01
16.3963107  9.1098E+00  3.353686  1845.1  3.7946E-01
16.3872977  9.2421E+00  3.349827  1854.8  3.8160E-01
16.3782549  9.3753E+00  3.345968  1864.4  3.8375E-01
16.3691820  9.5096E+00  3.342108  1874.0  3.8591E-01
16.3600792  9.6448E+00  3.338249  1883.5  3.8807E-01
16.3509469  9.7811E+00  3.334390  1893.1  3.9022E-01
16.3494219  9.8039E+00  3.333747  1894.6  3.9058E-01
16.3478962  9.8267E+00  3.333104  1896.2  3.9094E-01
16.3463697  9.8496E+00  3.332460  1897.8  3.9130E-01
