# K2-18b_model2_neptune_like
# Calculated total mass (Me): 8.6323368496
# Calculated total radius (Re): 2.6479532256
# Calculated surface pressure (bar): 0.3016368775
# Calculated surface density (kg m-3): 0.0332371821
# Mass at layer boundaries (Me): 1.2820836947 3.8849437859 8.6305908010 8.6323368496
# Radius at layer boundaries (Re): 0.6978512008 1.2764102967 2.4099686078 2.6479532256
# Pressure at layer boundaries (GPa): 1098.3905876140 352.3406063553 0.0466341277 0.0000301637
# Temperature at layer boundaries (K): 8000.0000000000 8000.0000000000 1801.1224160149 255.5069202060
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
3.8804787740e+23	1.5841100000e+06	2.2165515930e+12	23068.7017741899	8000.0000000000	core
3.8812062249e+23	1.5842100000e+06	2.2165277839e+12	23068.6264645774	8000.0000000000	core
3.8819337653e+23	1.5843100000e+06	2.2165039734e+12	23068.5511506017	8000.0000000000	core
3.8826613951e+23	1.5844100000e+06	2.2164801615e+12	23068.4758322627	8000.0000000000	core
3.8833891144e+23	1.5845100000e+06	2.2164563483e+12	23068.4005095606	8000.0000000000	core
3.8841169233e+23	1.5846100000e+06	2.2164325336e+12	23068.3251824954	8000.0000000000	core
3.8848448216e+23	1.5847100000e+06	2.2164087176e+12	23068.2498510672	8000.0000000000	core
3.8855728094e+23	1.5848100000e+06	2.2163849002e+12	23068.1745152760	8000.0000000000	core
3.8863008867e+23	1.5849100000e+06	2.2163610814e+12	23068.0991751220	8000.0000000000	core
3.8870290535e+23	1.5850100000e+06	2.2163372612e+12	23068.0238306051	8000.0000000000	core
3.8877573099e+23	1.5851100000e+06	2.2163134397e+12	23067.9484817256	8000.0000000000	core
3.8884856557e+23	1.5852100000e+06	2.2162896168e+12	23067.8731284834	8000.0000000000	core
3.8892140911e+23	1.5853100000e+06	2.2162657925e+12	23067.7977708786	8000.0000000000	core
3.8899426160e+23	1.5854100000e+06	2.2162419668e+12	23067.7224089113	8000.0000000000	core
3.8906712304e+23	1.5855100000e+06	2.2162181397e+12	23067.6470425815	8000.0000000000	core
3.8913999344e+23	1.5856100000e+06	2.2161943113e+12	23067.5716718894	8000.0000000000	core
3.8921287279e+23	1.5857100000e+06	2.2161704815e+12	23067.4962968350	8000.0000000000	core
3.8928576109e+23	1.5858100000e+06	2.2161466503e+12	23067.4209174184	8000.0000000000	core
3.8935865835e+23	1.5859100000e+06	2.2161228177e+12	23067.3455336397	8000.0000000000	core
3.8943156457e+23	1.5860100000e+06	2.2160989837e+12	23067.2701454988	8000.0000000000	core
3.8950447974e+23	1.5861100000e+06	2.2160751484e+12	23067.1947529960	8000.0000000000	core
3.8957740387e+23	1.5862100000e+06	2.2160513117e+12	23067.1193561312	8000.0000000000	core
3.8965033696e+23	1.5863100000e+06	2.2160274736e+12	23067.0439549045	8000.0000000000	core
3.8972327900e+23	1.5864100000e+06	2.2160036341e+12	23066.9685493161	8000.0000000000	core
3.8979623000e+23	1.5865100000e+06	2.2159797933e+12	23066.8931393660	8000.0000000000	core
3.8986918997e+23	1.5866100000e+06	2.2159559511e+12	23066.8177250542	8000.0000000000	core
3.8994215889e+23	1.5867100000e+06	2.2159321074e+12	23066.7423063808	8000.0000000000	core
3.9001513677e+23	1.5868100000e+06	2.2159082625e+12	23066.6668833460	8000.0000000000	core
3.9008812361e+23	1.5869100000e+06	2.2158844161e+12	23066.5914559497	8000.0000000000	core
3.9016111941e+23	1.5870100000e+06	2.2158605684e+12	23066.5160241920	8000.0000000000	core
3.9023412417e+23	1.5871100000e+06	2.2158367192e+12	23066.4405880731	8000.0000000000	core
3.9030713790e+23	1.5872100000e+06	2.2158128687e+12	23066.3651475930	8000.0000000000	core
3.9038016058e+23	1.5873100000e+06	2.2157890169e+12	23066.2897027517	8000.0000000000	core
3.9045319223e+23	1.5874100000e+06	2.2157651636e+12	23066.2142535493	8000.0000000000	core
3.9052623285e+23	1.5875100000e+06	2.2157413090e+12	23066.1387999860	8000.0000000000	core
3.9059928242e+23	1.5876100000e+06	2.2157174529e+12	23066.0633420617	8000.0000000000	core
3.9067234096e+23	1.5877100000e+06	2.2156935956e+12	23065.9878797766	8000.0000000000	core
3.9074540847e+23	1.5878100000e+06	2.2156697368e+12	23065.9124131307	8000.0000000000	core
3.9081848494e+23	1.5879100000e+06	2.2156458766e+12	23065.8369421241	8000.0000000000	core
3.9089157038e+23	1.5880100000e+06	2.2156220151e+12	23065.7614667569	8000.0000000000	core
3.9096466478e+23	1.5881100000e+06	2.2155981522e+12	23065.6859870291	8000.0000000000	core
3.9103776815e+23	1.5882100000e+06	2.2155742879e+12	23065.6105029408	8000.0000000000	core
3.9111088049e+23	1.5883100000e+06	2.2155504222e+12	23065.5350144921	8000.0000000000	core
3.9118400180e+23	1.5884100000e+06	2.2155265552e+12	23065.4595216831	8000.0000000000	core
3.9125713207e+23	1.5885100000e+06	2.2155026868e+12	23065.3840245138	8000.0000000000	core
3.9133027131e+23	1.5886100000e+06	2.2154788170e+12	23065.3085229843	8000.0000000000	core
3.9140341952e+23	1.5887100000e+06	2.2154549458e+12	23065.2330170946	8000.0000000000	core
3.9147657671e+23	1.5888100000e+06	2.2154310732e+12	23065.1575068449	8000.0000000000	core
3.9154974286e+23	1.5889100000e+06	2.2154071993e+12	23065.0819922352	8000.0000000000	core
3.9162291798e+23	1.5890100000e+06	2.2153833240e+12	23065.0064732656	8000.0000000000	core
3.9169610208e+23	1.5891100000e+06	2.2153594473e+12	23064.9309499362	8000.0000000000	core
3.9176929514e+23	1.5892100000e+06	2.2153355692e+12	23064.8554222470	8000.0000000000	core
3.9184249718e+23	1.5893100000e+06	2.2153116898e+12	23064.7798901980	8000.0000000000	core
3.9191570820e+23	1.5894100000e+06	2.2152878090e+12	23064.7043537895	8000.0000000000	core
3.9198892818e+23	1.5895100000e+06	2.2152639268e+12	23064.6288130214	8000.0000000000	core
3.9206215714e+23	1.5896100000e+06	2.2152400432e+12	23064.5532678939	8000.0000000000	core
3.9213539507e+23	1.5897100000e+06	2.2152161582e+12	23064.4777184069	8000.0000000000	core
3.9220864198e+23	1.5898100000e+06	2.2151922719e+12	23064.4021645606	8000.0000000000	core
3.9228189787e+23	1.5899100000e+06	2.2151683842e+12	23064.3266063551	8000.0000000000	core
3.9235516273e+23	1.5900100000e+06	2.2151444951e+12	23064.2510437903	8000.0000000000	core
3.9242843656e+23	1.5901100000e+06	2.2151206046e+12	23064.1754768664	8000.0000000000	core
3.9250171938e+23	1.5902100000e+06	2.2150967127e+12	23064.0999055835	8000.0000000000	core
3.9257501117e+23	1.5903100000e+06	2.2150728195e+12	23064.0243299416	8000.0000000000	core
3.9264831194e+23	1.5904100000e+06	2.2150489249e+12	23063.9487499408	8000.0000000000	core
3.9272162169e+23	1.5905100000e+06	2.2150250289e+12	23063.8731655812	8000.0000000000	core
3.9279494041e+23	1.5906100000e+06	2.2150011316e+12	23063.7975768628	8000.0000000000	core
3.9286826812e+23	1.5907100000e+06	2.2149772328e+12	23063.7219837858	8000.0000000000	core
3.9294160480e+23	1.5908100000e+06	2.2149533327e+12	23063.6463863501	8000.0000000000	core
3.9301495047e+23	1.5909100000e+06	2.2149294312e+12	23063.5707845559	8000.0000000000	core
3.9308830512e+23	1.5910100000e+06	2.2149055283e+12	23063.4951784032	8000.0000000000	core
3.9316166875e+23	1.5911100000e+06	2.2148816241e+12	23063.4195678921	8000.0000000000	core
3.9323504136e+23	1.5912100000e+06	2.2148577185e+12	23063.3439530227	8000.0000000000	core
3.9330842295e+23	1.5913100000e+06	2.2148338114e+12	23063.2683337951	8000.0000000000	core
3.9338181353e+23	1.5914100000e+06	2.2148099031e+12	23063.1927102093	8000.0000000000	core
3.9345521309e+23	1.5915100000e+06	2.2147859933e+12	23063.1170822653	8000.0000000000	core
3.9352862163e+23	1.5916100000e+06	2.2147620822e+12	23063.0414499634	8000.0000000000	core
3.9360203916e+23	1.5917100000e+06	2.2147381696e+12	23062.9658133034	8000.0000000000	core
3.9367546568e+23	1.5918100000e+06	2.2147142557e+12	23062.8901722856	8000.0000000000	core
3.9374890117e+23	1.5919100000e+06	2.2146903405e+12	23062.8145269100	8000.0000000000	core
3.9382234566e+23	1.5920100000e+06	2.2146664238e+12	23062.7388771766	8000.0000000000	core
3.9389579913e+23	1.5921100000e+06	2.2146425058e+12	23062.6632230856	8000.0000000000	core
3.9396926159e+23	1.5922100000e+06	2.2146185864e+12	23062.5875646369	8000.0000000000	core
3.9404273304e+23	1.5923100000e+06	2.2145946656e+12	23062.5119018307	8000.0000000000	core
3.9411621347e+23	1.5924100000e+06	2.2145707434e+12	23062.4362346671	8000.0000000000	core
3.9418970290e+23	1.5925100000e+06	2.2145468199e+12	23062.3605631461	8000.0000000000	core
3.9426320131e+23	1.5926100000e+06	2.2145228950e+12	23062.2848872678	8000.0000000000	core
3.9433670871e+23	1.5927100000e+06	2.2144989687e+12	23062.2092070322	8000.0000000000	core
3.9441022510e+23	1.5928100000e+06	2.2144750410e+12	23062.1335224395	8000.0000000000	core
3.9448375048e+23	1.5929100000e+06	2.2144511120e+12	23062.0578334896	8000.0000000000	core
3.9455728486e+23	1.5930100000e+06	2.2144271815e+12	23061.9821401828	8000.0000000000	core
3.9463082822e+23	1.5931100000e+06	2.2144032497e+12	23061.9064425190	8000.0000000000	core
3.9470438058e+23	1.5932100000e+06	2.2143793166e+12	23061.8307404983	8000.0000000000	core
3.9477794193e+23	1.5933100000e+06	2.2143553820e+12	23061.7550341208	8000.0000000000	core
3.9485151227e+23	1.5934100000e+06	2.2143314461e+12	23061.6793233866	8000.0000000000	core
3.9492509161e+23	1.5935100000e+06	2.2143075088e+12	23061.6036082958	8000.0000000000	core
3.9499867994e+23	1.5936100000e+06	2.2142835701e+12	23061.5278888483	8000.0000000000	core
3.9507227727e+23	1.5937100000e+06	2.2142596300e+12	23061.4521650443	8000.0000000000	core
3.9514588359e+23	1.5938100000e+06	2.2142356886e+12	23061.3764368839	8000.0000000000	core
3.9521949891e+23	1.5939100000e+06	2.2142117457e+12	23061.3007043671	8000.0000000000	core
3.9529312322e+23	1.5940100000e+06	2.2141878015e+12	23061.2249674941	8000.0000000000	core
3.9536675653e+23	1.5941100000e+06	2.2141638560e+12	23061.1492262648	8000.0000000000	core
3.9544039883e+23	1.5942100000e+06	2.2141399090e+12	23061.0734806793	8000.0000000000	core
3.9551405014e+23	1.5943100000e+06	2.2141159607e+12	23060.9977307378	8000.0000000000	core
3.9558771044e+23	1.5944100000e+06	2.2140920110e+12	23060.9219764402	8000.0000000000	core
3.9566137974e+23	1.5945100000e+06	2.2140680599e+12	23060.8462177867	8000.0000000000	core
3.9573505804e+23	1.5946100000e+06	2.2140441074e+12	23060.7704547774	8000.0000000000	core
3.9580874534e+23	1.5947100000e+06	2.2140201536e+12	23060.6946874123	8000.0000000000	core
3.9588244164e+23	1.5948100000e+06	2.2139961984e+12	23060.6189156914	8000.0000000000	core
3.9595614694e+23	1.5949100000e+06	2.2139722418e+12	23060.5431396149	8000.0000000000	core
3.9602986125e+23	1.5950100000e+06	2.2139482838e+12	23060.4673591828	8000.0000000000	core
3.9610358455e+23	1.5951100000e+06	2.2139243245e+12	23060.3915743952	8000.0000000000	core
3.9617731685e+23	1.5952100000e+06	2.2139003638e+12	23060.3157852522	8000.0000000000	core
3.9625105816e+23	1.5953100000e+06	2.2138764017e+12	23060.2399917539	8000.0000000000	core
3.9632480848e+23	1.5954100000e+06	2.2138524382e+12	23060.1641939002	8000.0000000000	core
3.9639856779e+23	1.5955100000e+06	2.2138284733e+12	23060.0883916914	8000.0000000000	core
3.9647233611e+23	1.5956100000e+06	2.2138045071e+12	23060.0125851274	8000.0000000000	core
3.9654611344e+23	1.5957100000e+06	2.2137805395e+12	23059.9367742083	8000.0000000000	core
3.9661989977e+23	1.5958100000e+06	2.2137565705e+12	23059.8609589343	8000.0000000000	core
3.9669369510e+23	1.5959100000e+06	2.2137326002e+12	23059.7851393053	8000.0000000000	core
3.9676749944e+23	1.5960100000e+06	2.2137086284e+12	23059.7093153215	8000.0000000000	core
3.9684131279e+23	1.5961100000e+06	2.2136846553e+12	23059.6334869828	8000.0000000000	core
3.9691513515e+23	1.5962100000e+06	2.2136606808e+12	23059.5576542895	8000.0000000000	core
3.9698896651e+23	1.5963100000e+06	2.2136367049e+12	23059.4818172416	8000.0000000000	core
3.9706280688e+23	1.5964100000e+06	2.2136127277e+12	23059.4059758391	8000.0000000000	core
3.9713665627e+23	1.5965100000e+06	2.2135887491e+12	23059.3301300821	8000.0000000000	core
3.9721051466e+23	1.5966100000e+06	2.2135647691e+12	23059.2542799707	8000.0000000000	core
3.9728438206e+23	1.5967100000e+06	2.2135407877e+12	23059.1784255050	8000.0000000000	core
3.9735825847e+23	1.5968100000e+06	2.2135168050e+12	23059.1025666850	8000.0000000000	core
3.9743214389e+23	1.5969100000e+06	2.2134928208e+12	23059.0267035107	8000.0000000000	core
3.9750603832e+23	1.5970100000e+06	2.2134688353e+12	23058.9508359824	8000.0000000000	core
3.9757994176e+23	1.5971100000e+06	2.2134448485e+12	23058.8749641000	8000.0000000000	core
3.9765385422e+23	1.5972100000e+06	2.2134208602e+12	23058.7990878636	8000.0000000000	core
3.9772777569e+23	1.5973100000e+06	2.2133968706e+12	23058.7232072734	8000.0000000000	core
3.9780170617e+23	1.5974100000e+06	2.2133728796e+12	23058.6473223293	8000.0000000000	core
3.9787564567e+23	1.5975100000e+06	2.2133488872e+12	23058.5714330314	8000.0000000000	core
3.9794959418e+23	1.5976100000e+06	2.2133248934e+12	23058.4955393798	8000.0000000000	core
3.9802355170e+23	1.5977100000e+06	2.2133008983e+12	23058.4196413747	8000.0000000000	core
3.9809751825e+23	1.5978100000e+06	2.2132769018e+12	23058.3437390159	8000.0000000000	core
3.9817149380e+23	1.5979100000e+06	2.2132529039e+12	23058.2678323037	8000.0000000000	core
3.9824547838e+23	1.5980100000e+06	2.2132289046e+12	23058.1919212381	8000.0000000000	core
3.9831947197e+23	1.5981100000e+06	2.2132049040e+12	23058.1160058192	8000.0000000000	core
3.9839347457e+23	1.5982100000e+06	2.2131809020e+12	23058.0400860471	8000.0000000000	core
3.9846748620e+23	1.5983100000e+06	2.2131568986e+12	23057.9641619217	8000.0000000000	core
3.9854150684e+23	1.5984100000e+06	2.2131328938e+12	23057.8882334432	8000.0000000000	core
3.9861553650e+23	1.5985100000e+06	2.2131088877e+12	23057.8123006117	8000.0000000000	core
3.9868957519e+23	1.5986100000e+06	2.2130848801e+12	23057.7363634273	8000.0000000000	core
3.9876362289e+23	1.5987100000e+06	2.2130608712e+12	23057.6604218899	8000.0000000000	core
3.9883767961e+23	1.5988100000e+06	2.2130368610e+12	23057.5844759997	8000.0000000000	core
3.9891174535e+23	1.5989100000e+06	2.2130128493e+12	23057.5085257568	8000.0000000000	core
3.9898582012e+23	1.5990100000e+06	2.2129888363e+12	23057.4325711612	8000.0000000000	core
3.9905990390e+23	1.5991100000e+06	2.2129648219e+12	23057.3566122130	8000.0000000000	core
3.9913399671e+23	1.5992100000e+06	2.2129408061e+12	23057.2806489123	8000.0000000000	core
3.9920809854e+23	1.5993100000e+06	2.2129167890e+12	23057.2046812591	8000.0000000000	core
3.9928220940e+23	1.5994100000e+06	2.2128927704e+12	23057.1287092535	8000.0000000000	core
3.9935632928e+23	1.5995100000e+06	2.2128687505e+12	23057.0527328956	8000.0000000000	core
3.9943045818e+23	1.5996100000e+06	2.2128447292e+12	23056.9767521855	8000.0000000000	core
3.9950459611e+23	1.5997100000e+06	2.2128207066e+12	23056.9007671232	8000.0000000000	core
3.9957874306e+23	1.5998100000e+06	2.2127966826e+12	23056.8247777088	8000.0000000000	core
3.9965289904e+23	1.5999100000e+06	2.2127726571e+12	23056.7487839424	8000.0000000000	core
3.9972706405e+23	1.6000100000e+06	2.2127486304e+12	23056.6727858241	8000.0000000000	core
3.9980123808e+23	1.6001100000e+06	2.2127246022e+12	23056.5967833539	8000.0000000000	core
3.9987542114e+23	1.6002100000e+06	2.2127005727e+12	23056.5207765318	8000.0000000000	core
3.9994961323e+23	1.6003100000e+06	2.2126765418e+12	23056.4447653581	8000.0000000000	core
4.0002381435e+23	1.6004100000e+06	2.2126525095e+12	23056.3687498327	8000.0000000000	core
4.0009802450e+23	1.6005100000e+06	2.2126284758e+12	23056.2927299557	8000.0000000000	core
4.0017224367e+23	1.6006100000e+06	2.2126044408e+12	23056.2167057271	8000.0000000000	core
4.0024647188e+23	1.6007100000e+06	2.2125804043e+12	23056.1406771472	8000.0000000000	core
4.0032070911e+23	1.6008100000e+06	2.2125563666e+12	23056.0646442159	8000.0000000000	core
4.0039495538e+23	1.6009100000e+06	2.2125323274e+12	23055.9886069332	8000.0000000000	core
4.0046921068e+23	1.6010100000e+06	2.2125082869e+12	23055.9125652994	8000.0000000000	core
4.0054347501e+23	1.6011100000e+06	2.2124842449e+12	23055.8365193144	8000.0000000000	core
4.0061774837e+23	1.6012100000e+06	2.2124602016e+12	23055.7604689784	8000.0000000000	core
4.0069203077e+23	1.6013100000e+06	2.2124361570e+12	23055.6844142913	8000.0000000000	core
4.0076632220e+23	1.6014100000e+06	2.2124121109e+12	23055.6083552533	8000.0000000000	core
4.0084062266e+23	1.6015100000e+06	2.2123880635e+12	23055.5322918644	8000.0000000000	core
4.0091493216e+23	1.6016100000e+06	2.2123640147e+12	23055.4562241248	8000.0000000000	core
4.0098925069e+23	1.6017100000e+06	2.2123399646e+12	23055.3801520344	8000.0000000000	core
4.0106357826e+23	1.6018100000e+06	2.2123159130e+12	23055.3040755934	8000.0000000000	core
4.0113791486e+23	1.6019100000e+06	2.2122918601e+12	23055.2279948019	8000.0000000000	core
4.0121226051e+23	1.6020100000e+06	2.2122678058e+12	23055.1519096598	8000.0000000000	core
4.0128661518e+23	1.6021100000e+06	2.2122437501e+12	23055.0758201673	8000.0000000000	core
4.0136097890e+23	1.6022100000e+06	2.2122196931e+12	23054.9997263245	8000.0000000000	core
4.0143535165e+23	1.6023100000e+06	2.2121956347e+12	23054.9236281313	8000.0000000000	core
4.0150973344e+23	1.6024100000e+06	2.2121715749e+12	23054.8475255880	8000.0000000000	core
4.0158412428e+23	1.6025100000e+06	2.2121475137e+12	23054.7714186946	8000.0000000000	core
4.0165852415e+23	1.6026100000e+06	2.2121234511e+12	23054.6953074511	8000.0000000000	core
4.0173293306e+23	1.6027100000e+06	2.2120993872e+12	23054.6191918576	8000.0000000000	core
4.0180735101e+23	1.6028100000e+06	2.2120753219e+12	23054.5430719141	8000.0000000000	core
4.0188177800e+23	1.6029100000e+06	2.2120512553e+12	23054.4669476209	8000.0000000000	core
4.0195621404e+23	1.6030100000e+06	2.2120271872e+12	23054.3908189779	8000.0000000000	core
4.0203065911e+23	1.6031100000e+06	2.2120031178e+12	23054.3146859851	8000.0000000000	core
4.0210511323e+23	1.6032100000e+06	2.2119790470e+12	23054.2385486428	8000.0000000000	core
4.0217957639e+23	1.6033100000e+06	2.2119549748e+12	23054.1624069509	8000.0000000000	core
4.0225404860e+23	1.6034100000e+06	2.2119309013e+12	23054.0862609095	8000.0000000000	core
4.0232852985e+23	1.6035100000e+06	2.2119068263e+12	23054.0101105188	8000.0000000000	core
4.0240302014e+23	1.6036100000e+06	2.2118827501e+12	23053.9339557787	8000.0000000000	core
4.0247751948e+23	1.6037100000e+06	2.2118586724e+12	23053.8577966893	8000.0000000000	core
4.0255202786e+23	1.6038100000e+06	2.2118345933e+12	23053.7816332507	8000.0000000000	core
4.0262654530e+23	1.6039100000e+06	2.2118105129e+12	23053.7054654631	8000.0000000000	core
4.0270107177e+23	1.6040100000e+06	2.2117864311e+12	23053.6292933263	8000.0000000000	core
4.0277560730e+23	1.6041100000e+06	2.2117623479e+12	23053.5531168407	8000.0000000000	core
4.0285015187e+23	1.6042100000e+06	2.2117382634e+12	23053.4769360061	8000.0000000000	core
4.0292470549e+23	1.6043100000e+06	2.2117141775e+12	23053.4007508227	8000.0000000000	core
4.0299926816e+23	1.6044100000e+06	2.2116900902e+12	23053.3245612905	8000.0000000000	core
4.0307383988e+23	1.6045100000e+06	2.2116660015e+12	23053.2483674097	8000.0000000000	core
4.0314842064e+23	1.6046100000e+06	2.2116419115e+12	23053.1721691803	8000.0000000000	core
4.0322301046e+23	1.6047100000e+06	2.2116178200e+12	23053.0959666023	8000.0000000000	core
4.0329760933e+23	1.6048100000e+06	2.2115937273e+12	23053.0197596759	8000.0000000000	core
4.0337221725e+23	1.6049100000e+06	2.2115696331e+12	23052.9435484011	8000.0000000000	core
4.0344683422e+23	1.6050100000e+06	2.2115455375e+12	23052.8673327779	8000.0000000000	core
4.0352146025e+23	1.6051100000e+06	2.2115214406e+12	23052.7911128066	8000.0000000000	core
4.0359609532e+23	1.6052100000e+06	2.2114973423e+12	23052.7148884870	8000.0000000000	core
4.0367073945e+23	1.6053100000e+06	2.2114732427e+12	23052.6386598194	8000.0000000000	core
4.0374539263e+23	1.6054100000e+06	2.2114491416e+12	23052.5624268037	8000.0000000000	core
4.0382005487e+23	1.6055100000e+06	2.2114250392e+12	23052.4861894401	8000.0000000000	core
4.0389472616e+23	1.6056100000e+06	2.2114009354e+12	23052.4099477287	8000.0000000000	core
4.0396940651e+23	1.6057100000e+06	2.2113768303e+12	23052.3337016694	8000.0000000000	core
4.0404409591e+23	1.6058100000e+06	2.2113527237e+12	23052.2574512624	8000.0000000000	core
4.0411879437e+23	1.6059100000e+06	2.2113286158e+12	23052.1811965077	8000.0000000000	core
4.0419350189e+23	1.6060100000e+06	2.2113045065e+12	23052.1049374054	8000.0000000000	core
4.0426821846e+23	1.6061100000e+06	2.2112803958e+12	23052.0286739556	8000.0000000000	core
4.0434294409e+23	1.6062100000e+06	2.2112562838e+12	23051.9524061584	8000.0000000000	core
4.0441767878e+23	1.6063100000e+06	2.2112321704e+12	23051.8761340138	8000.0000000000	core
4.0449242253e+23	1.6064100000e+06	2.2112080556e+12	23051.7998575220	8000.0000000000	core
4.0456717533e+23	1.6065100000e+06	2.2111839395e+12	23051.7235766829	8000.0000000000	core
4.0464193720e+23	1.6066100000e+06	2.2111598219e+12	23051.6472914966	8000.0000000000	core
4.0471670812e+23	1.6067100000e+06	2.2111357030e+12	23051.5710019633	8000.0000000000	core
4.0479148811e+23	1.6068100000e+06	2.2111115827e+12	23051.4947080829	8000.0000000000	core
4.0486627716e+23	1.6069100000e+06	2.2110874611e+12	23051.4184098557	8000.0000000000	core
4.0494107527e+23	1.6070100000e+06	2.2110633380e+12	23051.3421072816	8000.0000000000	core
4.0501588244e+23	1.6071100000e+06	2.2110392136e+12	23051.2658003607	8000.0000000000	core
4.0509069868e+23	1.6072100000e+06	2.2110150879e+12	23051.1894890930	8000.0000000000	core
4.0516552398e+23	1.6073100000e+06	2.2109909607e+12	23051.1131734788	8000.0000000000	core
4.0524035834e+23	1.6074100000e+06	2.2109668322e+12	23051.0368535180	8000.0000000000	core
4.0531520176e+23	1.6075100000e+06	2.2109427023e+12	23050.9605292107	8000.0000000000	core
4.0539005425e+23	1.6076100000e+06	2.2109185710e+12	23050.8842005569	8000.0000000000	core
4.0546491581e+23	1.6077100000e+06	2.2108944383e+12	23050.8078675568	8000.0000000000	core
4.0553978643e+23	1.6078100000e+06	2.2108703043e+12	23050.7315302105	8000.0000000000	core
4.0561466612e+23	1.6079100000e+06	2.2108461689e+12	23050.6551885179	8000.0000000000	core
4.0568955488e+23	1.6080100000e+06	2.2108220322e+12	23050.5788424792	8000.0000000000	core
4.0576445270e+23	1.6081100000e+06	2.2107978940e+12	23050.5024920945	8000.0000000000	core
4.0583935959e+23	1.6082100000e+06	2.2107737545e+12	23050.4261373638	8000.0000000000	core
4.0591427555e+23	1.6083100000e+06	2.2107496136e+12	23050.3497782871	8000.0000000000	core
4.0598920057e+23	1.6084100000e+06	2.2107254713e+12	23050.2734148646	8000.0000000000	core
4.0606413467e+23	1.6085100000e+06	2.2107013277e+12	23050.1970470964	8000.0000000000	core
4.0613907784e+23	1.6086100000e+06	2.2106771827e+12	23050.1206749825	8000.0000000000	core
4.0621403007e+23	1.6087100000e+06	2.2106530363e+12	23050.0442985229	8000.0000000000	core
4.0628899138e+23	1.6088100000e+06	2.2106288885e+12	23049.9679177178	8000.0000000000	core
4.0636396176e+23	1.6089100000e+06	2.2106047394e+12	23049.8915325673	8000.0000000000	core
4.0643894121e+23	1.6090100000e+06	2.2105805889e+12	23049.8151430713	8000.0000000000	core
4.0651392973e+23	1.6091100000e+06	2.2105564370e+12	23049.7387492300	8000.0000000000	core
4.0658892733e+23	1.6092100000e+06	2.2105322837e+12	23049.6623510434	8000.0000000000	core
4.0666393400e+23	1.6093100000e+06	2.2105081291e+12	23049.5859485117	8000.0000000000	core
4.0673894974e+23	1.6094100000e+06	2.2104839731e+12	23049.5095416349	8000.0000000000	core
4.0681397455e+23	1.6095100000e+06	2.2104598157e+12	23049.4331304130	8000.0000000000	core
4.0688900845e+23	1.6096100000e+06	2.2104356570e+12	23049.3567148461	8000.0000000000	core
4.0696405141e+23	1.6097100000e+06	2.2104114969e+12	23049.2802949344	8000.0000000000	core
4.0703910346e+23	1.6098100000e+06	2.2103873354e+12	23049.2038706779	8000.0000000000	core
4.0711416458e+23	1.6099100000e+06	2.2103631725e+12	23049.1274420766	8000.0000000000	core
4.0718923477e+23	1.6100100000e+06	2.2103390082e+12	23049.0510091306	8000.0000000000	core
4.0726431404e+23	1.6101100000e+06	2.2103148426e+12	23048.9745718401	8000.0000000000	core
4.0733940240e+23	1.6102100000e+06	2.2102906756e+12	23048.8981302050	8000.0000000000	core
4.0741449982e+23	1.6103100000e+06	2.2102665073e+12	23048.8216842254	8000.0000000000	core
4.0748960633e+23	1.6104100000e+06	2.2102423375e+12	23048.7452339015	8000.0000000000	core
4.0756472192e+23	1.6105100000e+06	2.2102181664e+12	23048.6687792333	8000.0000000000	core
4.0763984659e+23	1.6106100000e+06	2.2101939939e+12	23048.5923202209	8000.0000000000	core
4.0771498034e+23	1.6107100000e+06	2.2101698201e+12	23048.5158568642	8000.0000000000	core
4.0779012316e+23	1.6108100000e+06	2.2101456448e+12	23048.4393891635	8000.0000000000	core
4.0786527507e+23	1.6109100000e+06	2.2101214682e+12	23048.3629171188	8000.0000000000	core
4.0794043607e+23	1.6110100000e+06	2.2100972903e+12	23048.2864407302	8000.0000000000	core
4.0801560614e+23	1.6111100000e+06	2.2100731109e+12	23048.2099599977	8000.0000000000	core
4.0809078530e+23	1.6112100000e+06	2.2100489302e+12	23048.1334749213	8000.0000000000	core
4.0816597354e+23	1.6113100000e+06	2.2100247481e+12	23048.0569855013	8000.0000000000	core
4.0824117086e+23	1.6114100000e+06	2.2100005646e+12	23047.9804917376	8000.0000000000	core
4.0831637727e+23	1.6115100000e+06	2.2099763798e+12	23047.9039936303	8000.0000000000	core
4.0839159276e+23	1.6116100000e+06	2.2099521935e+12	23047.8274911796	8000.0000000000	core
4.0846681734e+23	1.6117100000e+06	2.2099280060e+12	23047.7509843854	8000.0000000000	core
4.0854205101e+23	1.6118100000e+06	2.2099038170e+12	23047.6744732478	8000.0000000000	core
4.0861729376e+23	1.6119100000e+06	2.2098796267e+12	23047.5979577670	8000.0000000000	core
4.0869254560e+23	1.6120100000e+06	2.2098554349e+12	23047.5214379429	8000.0000000000	core
4.0876780652e+23	1.6121100000e+06	2.2098312419e+12	23047.4449137757	8000.0000000000	core
4.0884307654e+23	1.6122100000e+06	2.2098070474e+12	23047.3683852655	8000.0000000000	core
4.0891835564e+23	1.6123100000e+06	2.2097828516e+12	23047.2918524123	8000.0000000000	core
4.0899364383e+23	1.6124100000e+06	2.2097586544e+12	23047.2153152161	8000.0000000000	core
4.0906894111e+23	1.6125100000e+06	2.2097344558e+12	23047.1387736771	8000.0000000000	core
