# K2-18b_model1_iron_rich
# Calculated total mass (Me): 8.6193375368
# Calculated total radius (Re): 2.7538235756
# Calculated surface pressure (bar): 0.2905034707
# Calculated surface density (kg m-3): 0.0318781628
# Mass at layer boundaries (Me): 8.1757340235 8.2015364023 8.6193375368
# Radius at layer boundaries (Re): 1.3100941767 1.3229022132 2.7538235756
# Pressure at layer boundaries (GPa): 60.4444635523 52.3612978474 0.0000290503
# Temperature at layer boundaries (K): 5500.0000000000 5357.7978980194 256.6242775265
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
1.9417306944e+25	5.5810100000e+06	2.3265420063e+12	23411.8601843596	5500.0000000000	core
1.9418223315e+25	5.5811100000e+06	2.3264445959e+12	23411.5600824811	5500.0000000000	core
1.9419139707e+25	5.5812100000e+06	2.3263471858e+12	23411.2599810410	5500.0000000000	core
1.9420056121e+25	5.5813100000e+06	2.3262497757e+12	23410.9598800395	5500.0000000000	core
1.9420972555e+25	5.5814100000e+06	2.3261523658e+12	23410.6597794769	5500.0000000000	core
1.9421889011e+25	5.5815100000e+06	2.3260549560e+12	23410.3596793532	5500.0000000000	core
1.9422805487e+25	5.5816100000e+06	2.3259575464e+12	23410.0595796687	5500.0000000000	core
1.9423721985e+25	5.5817100000e+06	2.3258601369e+12	23409.7594804236	5500.0000000000	core
1.9424638504e+25	5.5818100000e+06	2.3257627276e+12	23409.4593816180	5500.0000000000	core
1.9425555043e+25	5.5819100000e+06	2.3256653184e+12	23409.1592832522	5500.0000000000	core
1.9426471604e+25	5.5820100000e+06	2.3255679093e+12	23408.8591853264	5500.0000000000	core
1.9427388186e+25	5.5821100000e+06	2.3254705004e+12	23408.5590878407	5500.0000000000	core
1.9428304789e+25	5.5822100000e+06	2.3253730917e+12	23408.2589907954	5500.0000000000	core
1.9429221414e+25	5.5823100000e+06	2.3252756830e+12	23407.9588941906	5500.0000000000	core
1.9430138059e+25	5.5824100000e+06	2.3251782746e+12	23407.6587980265	5500.0000000000	core
1.9431054725e+25	5.5825100000e+06	2.3250808662e+12	23407.3587023033	5500.0000000000	core
1.9431971413e+25	5.5826100000e+06	2.3249834580e+12	23407.0586070213	5500.0000000000	core
1.9432888121e+25	5.5827100000e+06	2.3248860500e+12	23406.7585121805	5500.0000000000	core
1.9433804851e+25	5.5828100000e+06	2.3247886421e+12	23406.4584177813	5500.0000000000	core
1.9434721602e+25	5.5829100000e+06	2.3246912343e+12	23406.1583238237	5500.0000000000	core
1.9435638374e+25	5.5830100000e+06	2.3245938267e+12	23405.8582303080	5500.0000000000	core
1.9436555166e+25	5.5831100000e+06	2.3244964192e+12	23405.5581372344	5500.0000000000	core
1.9437471980e+25	5.5832100000e+06	2.3243990119e+12	23405.2580446031	5500.0000000000	core
1.9438388816e+25	5.5833100000e+06	2.3243016047e+12	23404.9579524142	5500.0000000000	core
1.9439305672e+25	5.5834100000e+06	2.3242041976e+12	23404.6578606680	5500.0000000000	core
1.9440222549e+25	5.5835100000e+06	2.3241067907e+12	23404.3577693646	5500.0000000000	core
1.9441139447e+25	5.5836100000e+06	2.3240093840e+12	23404.0576785043	5500.0000000000	core
1.9442056367e+25	5.5837100000e+06	2.3239119774e+12	23403.7575880872	5500.0000000000	core
1.9442973307e+25	5.5838100000e+06	2.3238145709e+12	23403.4574981135	5500.0000000000	core
1.9443890269e+25	5.5839100000e+06	2.3237171646e+12	23403.1574085834	5500.0000000000	core
1.9444807252e+25	5.5840100000e+06	2.3236197584e+12	23402.8573194972	5500.0000000000	core
1.9445724255e+25	5.5841100000e+06	2.3235223524e+12	23402.5572308549	5500.0000000000	core
1.9446641280e+25	5.5842100000e+06	2.3234249465e+12	23402.2571426568	5500.0000000000	core
1.9447558326e+25	5.5843100000e+06	2.3233275407e+12	23401.9570549031	5500.0000000000	core
1.9448475393e+25	5.5844100000e+06	2.3232301351e+12	23401.6569675940	5500.0000000000	core
1.9449392481e+25	5.5845100000e+06	2.3231327296e+12	23401.3568807297	5500.0000000000	core
1.9450309590e+25	5.5846100000e+06	2.3230353243e+12	23401.0567943103	5500.0000000000	core
1.9451226721e+25	5.5847100000e+06	2.3229379192e+12	23400.7567083361	5500.0000000000	core
1.9452143872e+25	5.5848100000e+06	2.3228405141e+12	23400.4566228072	5500.0000000000	core
1.9453061045e+25	5.5849100000e+06	2.3227431093e+12	23400.1565377239	5500.0000000000	core
1.9453978238e+25	5.5850100000e+06	2.3226457045e+12	23399.8564530863	5500.0000000000	core
1.9454895453e+25	5.5851100000e+06	2.3225482999e+12	23399.5563688946	5500.0000000000	core
1.9455812688e+25	5.5852100000e+06	2.3224508955e+12	23399.2562851490	5500.0000000000	core
1.9456729945e+25	5.5853100000e+06	2.3223534912e+12	23398.9562018498	5500.0000000000	core
1.9457647223e+25	5.5854100000e+06	2.3222560870e+12	23398.6561189970	5500.0000000000	core
1.9458564522e+25	5.5855100000e+06	2.3221586830e+12	23398.3560365910	5500.0000000000	core
1.9459481842e+25	5.5856100000e+06	2.3220612791e+12	23398.0559546318	5500.0000000000	core
1.9460399183e+25	5.5857100000e+06	2.3219638754e+12	23397.7558731197	5500.0000000000	core
1.9461316545e+25	5.5858100000e+06	2.3218664718e+12	23397.4557920549	5500.0000000000	core
1.9462233929e+25	5.5859100000e+06	2.3217690684e+12	23397.1557114375	5500.0000000000	core
1.9463151333e+25	5.5860100000e+06	2.3216716651e+12	23396.8556312678	5500.0000000000	core
1.9464068758e+25	5.5861100000e+06	2.3215742620e+12	23396.5555515460	5500.0000000000	core
1.9464986205e+25	5.5862100000e+06	2.3214768590e+12	23396.2554722722	5500.0000000000	core
1.9465903673e+25	5.5863100000e+06	2.3213794561e+12	23395.9553934466	5500.0000000000	core
1.9466821161e+25	5.5864100000e+06	2.3212820534e+12	23395.6553150694	5500.0000000000	core
1.9467738671e+25	5.5865100000e+06	2.3211846509e+12	23395.3552371409	5500.0000000000	core
1.9468656202e+25	5.5866100000e+06	2.3210872485e+12	23395.0551596612	5500.0000000000	core
1.9469573754e+25	5.5867100000e+06	2.3209898462e+12	23394.7550826304	5500.0000000000	core
1.9470491327e+25	5.5868100000e+06	2.3208924441e+12	23394.4550060489	5500.0000000000	core
1.9471408921e+25	5.5869100000e+06	2.3207950421e+12	23394.1549299168	5500.0000000000	core
1.9472326536e+25	5.5870100000e+06	2.3206976403e+12	23393.8548542342	5500.0000000000	core
1.9473244172e+25	5.5871100000e+06	2.3206002386e+12	23393.5547790014	5500.0000000000	core
1.9474161829e+25	5.5872100000e+06	2.3205028370e+12	23393.2547042186	5500.0000000000	core
1.9475079508e+25	5.5873100000e+06	2.3204054357e+12	23392.9546298859	5500.0000000000	core
1.9475997207e+25	5.5874100000e+06	2.3203080344e+12	23392.6545560036	5500.0000000000	core
1.9476914928e+25	5.5875100000e+06	2.3202106333e+12	23392.3544825718	5500.0000000000	core
1.9477832669e+25	5.5876100000e+06	2.3201132324e+12	23392.0544095907	5500.0000000000	core
1.9478750432e+25	5.5877100000e+06	2.3200158316e+12	23391.7543370606	5500.0000000000	core
1.9479668216e+25	5.5878100000e+06	2.3199184309e+12	23391.4542649816	5500.0000000000	core
1.9480586021e+25	5.5879100000e+06	2.3198210304e+12	23391.1541933539	5500.0000000000	core
1.9481503847e+25	5.5880100000e+06	2.3197236300e+12	23390.8541221777	5500.0000000000	core
1.9482421694e+25	5.5881100000e+06	2.3196262298e+12	23390.5540514532	5500.0000000000	core
1.9483339562e+25	5.5882100000e+06	2.3195288297e+12	23390.2539811805	5500.0000000000	core
1.9484257451e+25	5.5883100000e+06	2.3194314298e+12	23389.9539113600	5500.0000000000	core
1.9485175361e+25	5.5884100000e+06	2.3193340300e+12	23389.6538419917	5500.0000000000	core
1.9486093292e+25	5.5885100000e+06	2.3192366304e+12	23389.3537730759	5500.0000000000	core
1.9487011245e+25	5.5886100000e+06	2.3191392309e+12	23389.0537046127	5500.0000000000	core
1.9487929218e+25	5.5887100000e+06	2.3190418316e+12	23388.7536366024	5500.0000000000	core
1.9488847213e+25	5.5888100000e+06	2.3189444324e+12	23388.4535690451	5500.0000000000	core
1.9489765228e+25	5.5889100000e+06	2.3188470333e+12	23388.1535019411	5500.0000000000	core
1.9490683265e+25	5.5890100000e+06	2.3187496344e+12	23387.8534352904	5500.0000000000	core
1.9491601323e+25	5.5891100000e+06	2.3186522357e+12	23387.5533690934	5500.0000000000	core
1.9492519402e+25	5.5892100000e+06	2.3185548371e+12	23387.2533033502	5500.0000000000	core
1.9493437502e+25	5.5893100000e+06	2.3184574386e+12	23386.9532380610	5500.0000000000	core
1.9494355623e+25	5.5894100000e+06	2.3183600403e+12	23386.6531732260	5500.0000000000	core
1.9495273765e+25	5.5895100000e+06	2.3182626422e+12	23386.3531088453	5500.0000000000	core
1.9496191928e+25	5.5896100000e+06	2.3181652442e+12	23386.0530449193	5500.0000000000	core
1.9497110112e+25	5.5897100000e+06	2.3180678463e+12	23385.7529814480	5500.0000000000	core
1.9498028317e+25	5.5898100000e+06	2.3179704486e+12	23385.4529184316	5500.0000000000	core
1.9498946543e+25	5.5899100000e+06	2.3178730510e+12	23385.1528558704	5500.0000000000	core
1.9499864791e+25	5.5900100000e+06	2.3177756536e+12	23384.8527937646	5500.0000000000	core
1.9500783059e+25	5.5901100000e+06	2.3176782563e+12	23384.5527321143	5500.0000000000	core
1.9501701349e+25	5.5902100000e+06	2.3175808592e+12	23384.2526709197	5500.0000000000	core
1.9502619660e+25	5.5903100000e+06	2.3174834622e+12	23383.9526101810	5500.0000000000	core
1.9503537991e+25	5.5904100000e+06	2.3173860654e+12	23383.6525498985	5500.0000000000	core
1.9504456344e+25	5.5905100000e+06	2.3172886687e+12	23383.3524900722	5500.0000000000	core
1.9505374718e+25	5.5906100000e+06	2.3171912722e+12	23383.0524307024	5500.0000000000	core
1.9506293113e+25	5.5907100000e+06	2.3170938758e+12	23382.7523717894	5500.0000000000	core
1.9507211529e+25	5.5908100000e+06	2.3169964796e+12	23382.4523133332	5500.0000000000	core
1.9508129966e+25	5.5909100000e+06	2.3168990835e+12	23382.1522553340	5500.0000000000	core
1.9509048424e+25	5.5910100000e+06	2.3168016875e+12	23381.8521977922	5500.0000000000	core
1.9509966903e+25	5.5911100000e+06	2.3167042917e+12	23381.5521407078	5500.0000000000	core
1.9510885403e+25	5.5912100000e+06	2.3166068961e+12	23381.2520840810	5500.0000000000	core
1.9511803925e+25	5.5913100000e+06	2.3165095006e+12	23380.9520279121	5500.0000000000	core
1.9512722467e+25	5.5914100000e+06	2.3164121053e+12	23380.6519722011	5500.0000000000	core
1.9513641030e+25	5.5915100000e+06	2.3163147101e+12	23380.3519169485	5500.0000000000	core
1.9514559615e+25	5.5916100000e+06	2.3162173150e+12	23380.0518621542	5500.0000000000	core
1.9515478220e+25	5.5917100000e+06	2.3161199201e+12	23379.7518078185	5500.0000000000	core
1.9516396847e+25	5.5918100000e+06	2.3160225254e+12	23379.4517539417	5500.0000000000	core
1.9517315495e+25	5.5919100000e+06	2.3159251308e+12	23379.1517005238	5500.0000000000	core
1.9518234164e+25	5.5920100000e+06	2.3158277363e+12	23378.8516475651	5500.0000000000	core
1.9519152853e+25	5.5921100000e+06	2.3157303420e+12	23378.5515950658	5500.0000000000	core
1.9520071564e+25	5.5922100000e+06	2.3156329479e+12	23378.2515430260	5500.0000000000	core
1.9520990296e+25	5.5923100000e+06	2.3155355539e+12	23377.9514914460	5500.0000000000	core
1.9521909049e+25	5.5924100000e+06	2.3154381600e+12	23377.6514403259	5500.0000000000	core
1.9522827824e+25	5.5925100000e+06	2.3153407663e+12	23377.3513896660	5500.0000000000	core
1.9523746619e+25	5.5926100000e+06	2.3152433728e+12	23377.0513394664	5500.0000000000	core
1.9524665435e+25	5.5927100000e+06	2.3151459794e+12	23376.7512897273	5500.0000000000	core
1.9525584272e+25	5.5928100000e+06	2.3150485861e+12	23376.4512404490	5500.0000000000	core
1.9526503131e+25	5.5929100000e+06	2.3149511930e+12	23376.1511916315	5500.0000000000	core
1.9527422010e+25	5.5930100000e+06	2.3148538000e+12	23375.8511432752	5500.0000000000	core
1.9528340911e+25	5.5931100000e+06	2.3147564072e+12	23375.5510953801	5500.0000000000	core
1.9529259832e+25	5.5932100000e+06	2.3146590146e+12	23375.2510479466	5500.0000000000	core
1.9530178775e+25	5.5933100000e+06	2.3145616221e+12	23374.9510009746	5500.0000000000	core
1.9531097738e+25	5.5934100000e+06	2.3144642297e+12	23374.6509544646	5500.0000000000	core
1.9532016723e+25	5.5935100000e+06	2.3143668375e+12	23374.3509084166	5500.0000000000	core
1.9532935729e+25	5.5936100000e+06	2.3142694455e+12	23374.0508628309	5500.0000000000	core
1.9533854756e+25	5.5937100000e+06	2.3141720536e+12	23373.7508177076	5500.0000000000	core
1.9534773804e+25	5.5938100000e+06	2.3140746618e+12	23373.4507730469	5500.0000000000	core
1.9535692873e+25	5.5939100000e+06	2.3139772702e+12	23373.1507288491	5500.0000000000	core
1.9536611963e+25	5.5940100000e+06	2.3138798787e+12	23372.8506851143	5500.0000000000	core
1.9537531074e+25	5.5941100000e+06	2.3137824874e+12	23372.5506418426	5500.0000000000	core
1.9538450206e+25	5.5942100000e+06	2.3136850963e+12	23372.2505990344	5500.0000000000	core
1.9539369359e+25	5.5943100000e+06	2.3135877053e+12	23371.9505566898	5500.0000000000	core
1.9540288534e+25	5.5944100000e+06	2.3134903144e+12	23371.6505148089	5500.0000000000	core
1.9541207729e+25	5.5945100000e+06	2.3133929237e+12	23371.3504733920	5500.0000000000	core
1.9542126946e+25	5.5946100000e+06	2.3132955332e+12	23371.0504324393	5500.0000000000	core
1.9543046183e+25	5.5947100000e+06	2.3131981428e+12	23370.7503919510	5500.0000000000	core
1.9543965442e+25	5.5948100000e+06	2.3131007525e+12	23370.4503519272	5500.0000000000	core
1.9544884721e+25	5.5949100000e+06	2.3130033624e+12	23370.1503123681	5500.0000000000	core
1.9545804022e+25	5.5950100000e+06	2.3129059725e+12	23369.8502732740	5500.0000000000	core
1.9546723344e+25	5.5951100000e+06	2.3128085827e+12	23369.5502346449	5500.0000000000	core
1.9547642686e+25	5.5952100000e+06	2.3127111930e+12	23369.2501964812	5500.0000000000	core
1.9548562050e+25	5.5953100000e+06	2.3126138035e+12	23368.9501587830	5500.0000000000	core
1.9549481435e+25	5.5954100000e+06	2.3125164142e+12	23368.6501215505	5500.0000000000	core
1.9550400841e+25	5.5955100000e+06	2.3124190250e+12	23368.3500847839	5500.0000000000	core
1.9551320268e+25	5.5956100000e+06	2.3123216360e+12	23368.0500484834	5500.0000000000	core
1.9552239716e+25	5.5957100000e+06	2.3122242471e+12	23367.7500126491	5500.0000000000	core
1.9553159185e+25	5.5958100000e+06	2.3121268583e+12	23367.4499772813	5500.0000000000	core
1.9554078676e+25	5.5959100000e+06	2.3120294698e+12	23367.1499423802	5500.0000000000	core
1.9554998187e+25	5.5960100000e+06	2.3119320813e+12	23366.8499079459	5500.0000000000	core
1.9555917719e+25	5.5961100000e+06	2.3118346930e+12	23366.5498739786	5500.0000000000	core
1.9556837273e+25	5.5962100000e+06	2.3117373049e+12	23366.2498404786	5500.0000000000	core
1.9557756847e+25	5.5963100000e+06	2.3116399169e+12	23365.9498074460	5500.0000000000	core
1.9558676443e+25	5.5964100000e+06	2.3115425291e+12	23365.6497748809	5500.0000000000	core
1.9559596059e+25	5.5965100000e+06	2.3114451414e+12	23365.3497427838	5500.0000000000	core
1.9560515697e+25	5.5966100000e+06	2.3113477539e+12	23365.0497111545	5500.0000000000	core
1.9561435355e+25	5.5967100000e+06	2.3112503665e+12	23364.7496799935	5500.0000000000	core
1.9562355035e+25	5.5968100000e+06	2.3111529793e+12	23364.4496493009	5500.0000000000	core
1.9563274736e+25	5.5969100000e+06	2.3110555922e+12	23364.1496190768	5500.0000000000	core
1.9564194458e+25	5.5970100000e+06	2.3109582053e+12	23363.8495893215	5500.0000000000	core
1.9565114201e+25	5.5971100000e+06	2.3108608186e+12	23363.5495600351	5500.0000000000	core
1.9566033964e+25	5.5972100000e+06	2.3107634320e+12	23363.2495312179	5500.0000000000	core
1.9566953749e+25	5.5973100000e+06	2.3106660455e+12	23362.9495028700	5500.0000000000	core
1.9567873555e+25	5.5974100000e+06	2.3105686592e+12	23362.6494749917	5500.0000000000	core
1.9568793383e+25	5.5975100000e+06	2.3104712730e+12	23362.3494475830	5500.0000000000	core
1.9569713231e+25	5.5976100000e+06	2.3103738870e+12	23362.0494206443	5500.0000000000	core
1.9570633100e+25	5.5977100000e+06	2.3102765012e+12	23361.7493941757	5500.0000000000	core
1.9571552990e+25	5.5978100000e+06	2.3101791155e+12	23361.4493681773	5500.0000000000	core
1.9572472901e+25	5.5979100000e+06	2.3100817299e+12	23361.1493426495	5500.0000000000	core
1.9573392834e+25	5.5980100000e+06	2.3099843446e+12	23360.8493175923	5500.0000000000	core
1.9574312787e+25	5.5981100000e+06	2.3098869593e+12	23360.5492930059	5500.0000000000	core
1.9575232762e+25	5.5982100000e+06	2.3097895742e+12	23360.2492688907	5500.0000000000	core
1.9576152757e+25	5.5983100000e+06	2.3096921893e+12	23359.9492452467	5500.0000000000	core
1.9577072774e+25	5.5984100000e+06	2.3095948045e+12	23359.6492220741	5500.0000000000	core
1.9577992811e+25	5.5985100000e+06	2.3094974199e+12	23359.3491993731	5500.0000000000	core
1.9578912870e+25	5.5986100000e+06	2.3094000354e+12	23359.0491771440	5500.0000000000	core
1.9579832950e+25	5.5987100000e+06	2.3093026511e+12	23358.7491553869	5500.0000000000	core
1.9580753050e+25	5.5988100000e+06	2.3092052670e+12	23358.4491341020	5500.0000000000	core
1.9581673172e+25	5.5989100000e+06	2.3091078829e+12	23358.1491132894	5500.0000000000	core
1.9582593315e+25	5.5990100000e+06	2.3090104991e+12	23357.8490929495	5500.0000000000	core
1.9583513479e+25	5.5991100000e+06	2.3089131154e+12	23357.5490730823	5500.0000000000	core
1.9584433664e+25	5.5992100000e+06	2.3088157318e+12	23357.2490536882	5500.0000000000	core
1.9585353870e+25	5.5993100000e+06	2.3087183484e+12	23356.9490347671	5500.0000000000	core
1.9586274097e+25	5.5994100000e+06	2.3086209652e+12	23356.6490163194	5500.0000000000	core
1.9587194345e+25	5.5995100000e+06	2.3085235821e+12	23356.3489983453	5500.0000000000	core
1.9588114614e+25	5.5996100000e+06	2.3084261992e+12	23356.0489808449	5500.0000000000	core
1.9589034905e+25	5.5997100000e+06	2.3083288164e+12	23355.7489638184	5500.0000000000	core
1.9589955216e+25	5.5998100000e+06	2.3082314338e+12	23355.4489472661	5500.0000000000	core
1.9590875548e+25	5.5999100000e+06	2.3081340513e+12	23355.1489311880	5500.0000000000	core
1.9591795902e+25	5.6000100000e+06	2.3080366690e+12	23354.8489155844	5500.0000000000	core
1.9592716276e+25	5.6001100000e+06	2.3079392868e+12	23354.5489004556	5500.0000000000	core
1.9593636671e+25	5.6002100000e+06	2.3078419048e+12	23354.2488858016	5500.0000000000	core
1.9594557088e+25	5.6003100000e+06	2.3077445229e+12	23353.9488716227	5500.0000000000	core
1.9595477525e+25	5.6004100000e+06	2.3076471412e+12	23353.6488579190	5500.0000000000	core
1.9596397984e+25	5.6005100000e+06	2.3075497597e+12	23353.3488446908	5500.0000000000	core
1.9597318464e+25	5.6006100000e+06	2.3074523783e+12	23353.0488319382	5500.0000000000	core
1.9598238964e+25	5.6007100000e+06	2.3073549970e+12	23352.7488196615	5500.0000000000	core
1.9599159486e+25	5.6008100000e+06	2.3072576160e+12	23352.4488078608	5500.0000000000	core
1.9600080029e+25	5.6009100000e+06	2.3071602350e+12	23352.1487965363	5500.0000000000	core
1.9601000593e+25	5.6010100000e+06	2.3070628542e+12	23351.8487856882	5500.0000000000	core
1.9601921178e+25	5.6011100000e+06	2.3069654736e+12	23351.5487753168	5500.0000000000	core
1.9602841783e+25	5.6012100000e+06	2.3068680932e+12	23351.2487654221	5500.0000000000	core
1.9603762410e+25	5.6013100000e+06	2.3067707128e+12	23350.9487560044	5500.0000000000	core
1.9604683058e+25	5.6014100000e+06	2.3066733327e+12	23350.6487470638	5500.0000000000	core
1.9605603727e+25	5.6015100000e+06	2.3065759527e+12	23350.3487386007	5500.0000000000	core
1.9606524417e+25	5.6016100000e+06	2.3064785728e+12	23350.0487306151	5500.0000000000	core
1.9607445129e+25	5.6017100000e+06	2.3063811932e+12	23349.7487231072	5500.0000000000	core
1.9608365861e+25	5.6018100000e+06	2.3062838136e+12	23349.4487160773	5500.0000000000	core
1.9609286614e+25	5.6019100000e+06	2.3061864342e+12	23349.1487095255	5500.0000000000	core
1.9610207388e+25	5.6020100000e+06	2.3060890550e+12	23348.8487034520	5500.0000000000	core
1.9611128184e+25	5.6021100000e+06	2.3059916759e+12	23348.5486978570	5500.0000000000	core
1.9612049000e+25	5.6022100000e+06	2.3058942970e+12	23348.2486927407	5500.0000000000	core
1.9612969837e+25	5.6023100000e+06	2.3057969183e+12	23347.9486881034	5500.0000000000	core
1.9613890696e+25	5.6024100000e+06	2.3056995397e+12	23347.6486839451	5500.0000000000	core
1.9614811575e+25	5.6025100000e+06	2.3056021612e+12	23347.3486802660	5500.0000000000	core
1.9615732476e+25	5.6026100000e+06	2.3055047829e+12	23347.0486770665	5500.0000000000	core
1.9616653397e+25	5.6027100000e+06	2.3054074048e+12	23346.7486743465	5500.0000000000	core
1.9617574340e+25	5.6028100000e+06	2.3053100268e+12	23346.4486721065	5500.0000000000	core
1.9618495303e+25	5.6029100000e+06	2.3052126490e+12	23346.1486703465	5500.0000000000	core
1.9619416288e+25	5.6030100000e+06	2.3051152713e+12	23345.8486690667	5500.0000000000	core
1.9620337294e+25	5.6031100000e+06	2.3050178938e+12	23345.5486682673	5500.0000000000	core
1.9621258321e+25	5.6032100000e+06	2.3049205164e+12	23345.2486679485	5500.0000000000	core
1.9622179368e+25	5.6033100000e+06	2.3048231392e+12	23344.9486681105	5500.0000000000	core
1.9623100437e+25	5.6034100000e+06	2.3047257622e+12	23344.6486687535	5500.0000000000	core
1.9624021527e+25	5.6035100000e+06	2.3046283853e+12	23344.3486698777	5500.0000000000	core
1.9624942638e+25	5.6036100000e+06	2.3045310086e+12	23344.0486714833	5500.0000000000	core
1.9625863770e+25	5.6037100000e+06	2.3044336320e+12	23343.7486735704	5500.0000000000	core
1.9626784923e+25	5.6038100000e+06	2.3043362556e+12	23343.4486761393	5500.0000000000	core
1.9627706097e+25	5.6039100000e+06	2.3042388793e+12	23343.1486791902	5500.0000000000	core
1.9628627292e+25	5.6040100000e+06	2.3041415032e+12	23342.8486827231	5500.0000000000	core
1.9629548508e+25	5.6041100000e+06	2.3040441273e+12	23342.5486867384	5500.0000000000	core
1.9630469745e+25	5.6042100000e+06	2.3039467515e+12	23342.2486912362	5500.0000000000	core
1.9631391004e+25	5.6043100000e+06	2.3038493758e+12	23341.9486962168	5500.0000000000	core
1.9632312283e+25	5.6044100000e+06	2.3037520004e+12	23341.6487016802	5500.0000000000	core
1.9633233583e+25	5.6045100000e+06	2.3036546250e+12	23341.3487076267	5500.0000000000	core
1.9634154904e+25	5.6046100000e+06	2.3035572499e+12	23341.0487140565	5500.0000000000	core
1.9635076247e+25	5.6047100000e+06	2.3034598749e+12	23340.7487209697	5500.0000000000	core
1.9635997610e+25	5.6048100000e+06	2.3033625000e+12	23340.4487283667	5500.0000000000	core
1.9636918994e+25	5.6049100000e+06	2.3032651253e+12	23340.1487362474	5500.0000000000	core
1.9637840400e+25	5.6050100000e+06	2.3031677508e+12	23339.8487446123	5500.0000000000	core
1.9638761826e+25	5.6051100000e+06	2.3030703764e+12	23339.5487534613	5500.0000000000	core
1.9639683274e+25	5.6052100000e+06	2.3029730022e+12	23339.2487627948	5500.0000000000	core
1.9640604742e+25	5.6053100000e+06	2.3028756281e+12	23338.9487726129	5500.0000000000	core
1.9641526232e+25	5.6054100000e+06	2.3027782542e+12	23338.6487829158	5500.0000000000	core
1.9642447743e+25	5.6055100000e+06	2.3026808805e+12	23338.3487937037	5500.0000000000	core
1.9643369274e+25	5.6056100000e+06	2.3025835069e+12	23338.0488049767	5500.0000000000	core
1.9644290827e+25	5.6057100000e+06	2.3024861334e+12	23337.7488167352	5500.0000000000	core
1.9645212401e+25	5.6058100000e+06	2.3023887602e+12	23337.4488289792	5500.0000000000	core
1.9646133995e+25	5.6059100000e+06	2.3022913870e+12	23337.1488417090	5500.0000000000	core
1.9647055611e+25	5.6060100000e+06	2.3021940141e+12	23336.8488549247	5500.0000000000	core
1.9647977248e+25	5.6061100000e+06	2.3020966413e+12	23336.5488686266	5500.0000000000	core
1.9648898906e+25	5.6062100000e+06	2.3019992686e+12	23336.2488828148	5500.0000000000	core
1.9649820585e+25	5.6063100000e+06	2.3019018961e+12	23335.9488974895	5500.0000000000	core
1.9650742285e+25	5.6064100000e+06	2.3018045238e+12	23335.6489126510	5500.0000000000	core
1.9651664005e+25	5.6065100000e+06	2.3017071516e+12	23335.3489282993	5500.0000000000	core
1.9652585747e+25	5.6066100000e+06	2.3016097796e+12	23335.0489444347	5500.0000000000	core
1.9653507510e+25	5.6067100000e+06	2.3015124078e+12	23334.7489610574	5500.0000000000	core
1.9654429295e+25	5.6068100000e+06	2.3014150361e+12	23334.4489781676	5500.0000000000	core
1.9655351100e+25	5.6069100000e+06	2.3013176645e+12	23334.1489957655	5500.0000000000	core
1.9656272926e+25	5.6070100000e+06	2.3012202932e+12	23333.8490138512	5500.0000000000	core
1.9657194773e+25	5.6071100000e+06	2.3011229219e+12	23333.5490324249	5500.0000000000	core
1.9658116641e+25	5.6072100000e+06	2.3010255509e+12	23333.2490514869	5500.0000000000	core
1.9659038530e+25	5.6073100000e+06	2.3009281800e+12	23332.9490710374	5500.0000000000	core
1.9659960440e+25	5.6074100000e+06	2.3008308092e+12	23332.6490910764	5500.0000000000	core
1.9660882372e+25	5.6075100000e+06	2.3007334386e+12	23332.3491116042	5500.0000000000	core
1.9661804324e+25	5.6076100000e+06	2.3006360682e+12	23332.0491326211	5500.0000000000	core
1.9662726297e+25	5.6077100000e+06	2.3005386979e+12	23331.7491541271	5500.0000000000	core
1.9663648292e+25	5.6078100000e+06	2.3004413278e+12	23331.4491761225	5500.0000000000	core
1.9664570307e+25	5.6079100000e+06	2.3003439579e+12	23331.1491986075	5500.0000000000	core
1.9665492343e+25	5.6080100000e+06	2.3002465881e+12	23330.8492215822	5500.0000000000	core
1.9666414401e+25	5.6081100000e+06	2.3001492184e+12	23330.5492450469	5500.0000000000	core
1.9667336479e+25	5.6082100000e+06	2.3000518490e+12	23330.2492690017	5500.0000000000	core
1.9668258579e+25	5.6083100000e+06	2.2999544797e+12	23329.9492934469	5500.0000000000	core
1.9669180699e+25	5.6084100000e+06	2.2998571105e+12	23329.6493183826	5500.0000000000	core
1.9670102841e+25	5.6085100000e+06	2.2997597415e+12	23329.3493438090	5500.0000000000	core
1.9671025003e+25	5.6086100000e+06	2.2996623727e+12	23329.0493697262	5500.0000000000	core
1.9671947187e+25	5.6087100000e+06	2.2995650040e+12	23328.7493961346	5500.0000000000	core
1.9672869392e+25	5.6088100000e+06	2.2994676355e+12	23328.4494230343	5500.0000000000	core
1.9673791617e+25	5.6089100000e+06	2.2993702671e+12	23328.1494504254	5500.0000000000	core
1.9674713864e+25	5.6090100000e+06	2.2992728989e+12	23327.8494783083	5500.0000000000	core
1.9675636132e+25	5.6091100000e+06	2.2991755309e+12	23327.5495066829	5500.0000000000	core
1.9676558420e+25	5.6092100000e+06	2.2990781630e+12	23327.2495355496	5500.0000000000	core
1.9677480730e+25	5.6093100000e+06	2.2989807953e+12	23326.9495649086	5500.0000000000	core
1.9678403061e+25	5.6094100000e+06	2.2988834277e+12	23326.6495947599	5500.0000000000	core
