# K2-18b_model3_water_world
# Calculated total mass (Me): 8.6331802325
# Calculated total radius (Re): 2.6808679956
# Calculated surface pressure (bar): 0.6042639129
# Calculated surface density (kg m-3): 0.0667140091
# Mass at layer boundaries (Me): 0.2849123666 0.8633402757 8.6326627612 8.6331802325
# Radius at layer boundaries (Re): 0.4479375294 0.7869894836 2.5884649192 2.6808679956
# Pressure at layer boundaries (GPa): 699.4086478342 467.4492765930 0.0110593749 0.0000604264
# Temperature at layer boundaries (K): 5500.0000000000 5500.0000000000 721.0374590093 254.9000000000
# M (kg)	R (m)	P (Pa)	rho (kg m-3)	T (K)	layer
5.3740862348e+24	5.1628100000e+06	4.5827761564e+11	4524.6385675628	5462.7640254297	water
5.3742377884e+24	5.1629100000e+06	4.5827152698e+11	4524.6182580035	5462.7391955766	water
5.3743893471e+24	5.1630100000e+06	4.5826543841e+11	4524.5979487594	5462.7143659483	water
5.3745409110e+24	5.1631100000e+06	4.5825934993e+11	4524.5776398302	5462.6895365448	water
5.3746924801e+24	5.1632100000e+06	4.5825326154e+11	4524.5573312161	5462.6647073659	water
5.3748440544e+24	5.1633100000e+06	4.5824717324e+11	4524.5370229169	5462.6398784117	water
5.3749956338e+24	5.1634100000e+06	4.5824108503e+11	4524.5167149327	5462.6150496821	water
5.3751472185e+24	5.1635100000e+06	4.5823499692e+11	4524.4964072634	5462.5902211771	water
5.3752988084e+24	5.1636100000e+06	4.5822890890e+11	4524.4760999091	5462.5653928967	water
5.3754504034e+24	5.1637100000e+06	4.5822282096e+11	4524.4557928696	5462.5405648409	water
5.3756020037e+24	5.1638100000e+06	4.5821673312e+11	4524.4354861450	5462.5157370096	water
5.3757536091e+24	5.1639100000e+06	4.5821064538e+11	4524.4151797352	5462.4909094028	water
5.3759052197e+24	5.1640100000e+06	4.5820455772e+11	4524.3948736402	5462.4660820205	water
5.3760568356e+24	5.1641100000e+06	4.5819847015e+11	4524.3745678601	5462.4412548626	water
5.3762084566e+24	5.1642100000e+06	4.5819238268e+11	4524.3542623946	5462.4164279292	water
5.3763600828e+24	5.1643100000e+06	4.5818629529e+11	4524.3339572440	5462.3916012202	water
5.3765117142e+24	5.1644100000e+06	4.5818020800e+11	4524.3136524080	5462.3667747355	water
5.3766633507e+24	5.1645100000e+06	4.5817412080e+11	4524.2933478867	5462.3419484752	water
5.3768149925e+24	5.1646100000e+06	4.5816803369e+11	4524.2730436801	5462.3171224392	water
5.3769666395e+24	5.1647100000e+06	4.5816194668e+11	4524.2527397881	5462.2922966275	water
5.3771182917e+24	5.1648100000e+06	4.5815585975e+11	4524.2324362107	5462.2674710401	water
5.3772699490e+24	5.1649100000e+06	4.5814977291e+11	4524.2121329480	5462.2426456769	water
5.3774216116e+24	5.1650100000e+06	4.5814368617e+11	4524.1918299997	5462.2178205380	water
5.3775732793e+24	5.1651100000e+06	4.5813759952e+11	4524.1715273661	5462.1929956232	water
5.3777249522e+24	5.1652100000e+06	4.5813151296e+11	4524.1512250469	5462.1681709326	water
5.3778766303e+24	5.1653100000e+06	4.5812542649e+11	4524.1309230423	5462.1433464661	water
5.3780283137e+24	5.1654100000e+06	4.5811934011e+11	4524.1106213521	5462.1185222237	water
5.3781800022e+24	5.1655100000e+06	4.5811325382e+11	4524.0903199763	5462.0936982054	water
5.3783316959e+24	5.1656100000e+06	4.5810716763e+11	4524.0700189150	5462.0688744112	water
5.3784833948e+24	5.1657100000e+06	4.5810108152e+11	4524.0497181681	5462.0440508410	water
5.3786350988e+24	5.1658100000e+06	4.5809499551e+11	4524.0294177355	5462.0192274948	water
5.3787868081e+24	5.1659100000e+06	4.5808890959e+11	4524.0091176173	5461.9944043726	water
5.3789385226e+24	5.1660100000e+06	4.5808282376e+11	4523.9888178134	5461.9695814743	water
5.3790902423e+24	5.1661100000e+06	4.5807673802e+11	4523.9685183238	5461.9447588000	water
5.3792419671e+24	5.1662100000e+06	4.5807065237e+11	4523.9482191485	5461.9199363496	water
5.3793936972e+24	5.1663100000e+06	4.5806456681e+11	4523.9279202874	5461.8951141230	water
5.3795454324e+24	5.1664100000e+06	4.5805848135e+11	4523.9076217406	5461.8702921203	water
5.3796971728e+24	5.1665100000e+06	4.5805239597e+11	4523.8873235079	5461.8454703414	water
5.3798489185e+24	5.1666100000e+06	4.5804631069e+11	4523.8670255894	5461.8206487862	water
5.3800006693e+24	5.1667100000e+06	4.5804022550e+11	4523.8467279851	5461.7958274549	water
5.3801524253e+24	5.1668100000e+06	4.5803414040e+11	4523.8264306949	5461.7710063473	water
5.3803041865e+24	5.1669100000e+06	4.5802805539e+11	4523.8061337188	5461.7461854634	water
5.3804559529e+24	5.1670100000e+06	4.5802197047e+11	4523.7858370568	5461.7213648032	water
5.3806077245e+24	5.1671100000e+06	4.5801588564e+11	4523.7655407088	5461.6965443666	water
5.3807595013e+24	5.1672100000e+06	4.5800980091e+11	4523.7452446749	5461.6717241537	water
5.3809112833e+24	5.1673100000e+06	4.5800371626e+11	4523.7249489550	5461.6469041644	water
5.3810630705e+24	5.1674100000e+06	4.5799763171e+11	4523.7046535490	5461.6220843987	water
5.3812148628e+24	5.1675100000e+06	4.5799154725e+11	4523.6843584570	5461.5972648565	water
5.3813666604e+24	5.1676100000e+06	4.5798546288e+11	4523.6640636789	5461.5724455379	water
5.3815184632e+24	5.1677100000e+06	4.5797937860e+11	4523.6437692148	5461.5476264427	water
5.3816702711e+24	5.1678100000e+06	4.5797329441e+11	4523.6234750645	5461.5228075711	water
5.3818220843e+24	5.1679100000e+06	4.5796721031e+11	4523.6031812281	5461.4979889229	water
5.3819739026e+24	5.1680100000e+06	4.5796112630e+11	4523.5828877055	5461.4731704981	water
5.3821257262e+24	5.1681100000e+06	4.5795504239e+11	4523.5625944967	5461.4483522967	water
5.3822775549e+24	5.1682100000e+06	4.5794895856e+11	4523.5423016017	5461.4235343187	water
5.3824293888e+24	5.1683100000e+06	4.5794287483e+11	4523.5220090205	5461.3987165640	water
5.3825812279e+24	5.1684100000e+06	4.5793679119e+11	4523.5017167530	5461.3738990326	water
5.3827330723e+24	5.1685100000e+06	4.5793070764e+11	4523.4814247992	5461.3490817245	water
5.3828849218e+24	5.1686100000e+06	4.5792462418e+11	4523.4611331591	5461.3242646397	water
5.3830367765e+24	5.1687100000e+06	4.5791854081e+11	4523.4408418327	5461.2994477782	water
5.3831886364e+24	5.1688100000e+06	4.5791245753e+11	4523.4205508199	5461.2746311398	water
5.3833405015e+24	5.1689100000e+06	4.5790637434e+11	4523.4002601207	5461.2498147246	water
5.3834923718e+24	5.1690100000e+06	4.5790029125e+11	4523.3799697351	5461.2249985326	water
5.3836442472e+24	5.1691100000e+06	4.5789420824e+11	4523.3596796631	5461.2001825637	water
5.3837961279e+24	5.1692100000e+06	4.5788812533e+11	4523.3393899046	5461.1753668180	water
5.3839480138e+24	5.1693100000e+06	4.5788204251e+11	4523.3191004596	5461.1505512953	water
5.3840999049e+24	5.1694100000e+06	4.5787595977e+11	4523.2988113281	5461.1257359956	water
5.3842518011e+24	5.1695100000e+06	4.5786987713e+11	4523.2785225101	5461.1009209190	water
5.3844037026e+24	5.1696100000e+06	4.5786379458e+11	4523.2582340056	5461.0761060654	water
5.3845556093e+24	5.1697100000e+06	4.5785771213e+11	4523.2379458144	5461.0512914348	water
5.3847075211e+24	5.1698100000e+06	4.5785162976e+11	4523.2176579367	5461.0264770271	water
5.3848594382e+24	5.1699100000e+06	4.5784554748e+11	4523.1973703723	5461.0016628423	water
5.3850113604e+24	5.1700100000e+06	4.5783946530e+11	4523.1770831212	5460.9768488805	water
5.3851632878e+24	5.1701100000e+06	4.5783338320e+11	4523.1567961835	5460.9520351415	water
5.3853152205e+24	5.1702100000e+06	4.5782730120e+11	4523.1365095591	5460.9272216253	water
5.3854671583e+24	5.1703100000e+06	4.5782121928e+11	4523.1162232480	5460.9024083320	water
5.3856191013e+24	5.1704100000e+06	4.5781513746e+11	4523.0959372501	5460.8775952614	water
5.3857710496e+24	5.1705100000e+06	4.5780905573e+11	4523.0756515654	5460.8527824136	water
5.3859230030e+24	5.1706100000e+06	4.5780297409e+11	4523.0553661939	5460.8279697886	water
5.3860749616e+24	5.1707100000e+06	4.5779689254e+11	4523.0350811356	5460.8031573862	water
5.3862269254e+24	5.1708100000e+06	4.5779081109e+11	4523.0147963905	5460.7783452066	water
5.3863788944e+24	5.1709100000e+06	4.5778472972e+11	4522.9945119585	5460.7535332496	water
5.3865308686e+24	5.1710100000e+06	4.5777864844e+11	4522.9742278396	5460.7287215152	water
5.3866828480e+24	5.1711100000e+06	4.5777256726e+11	4522.9539440337	5460.7039100035	water
5.3868348326e+24	5.1712100000e+06	4.5776648616e+11	4522.9336605410	5460.6790987143	water
5.3869868224e+24	5.1713100000e+06	4.5776040516e+11	4522.9133773612	5460.6542876477	water
5.3871388174e+24	5.1714100000e+06	4.5775432425e+11	4522.8930944945	5460.6294768036	water
5.3872908176e+24	5.1715100000e+06	4.5774824342e+11	4522.8728119407	5460.6046661820	water
5.3874428230e+24	5.1716100000e+06	4.5774216269e+11	4522.8525296999	5460.5798557829	water
5.3875948336e+24	5.1717100000e+06	4.5773608205e+11	4522.8322477720	5460.5550456062	water
5.3877468494e+24	5.1718100000e+06	4.5773000150e+11	4522.8119661571	5460.5302356519	water
5.3878988703e+24	5.1719100000e+06	4.5772392105e+11	4522.7916848550	5460.5054259201	water
5.3880508965e+24	5.1720100000e+06	4.5771784068e+11	4522.7714038658	5460.4806164106	water
5.3882029279e+24	5.1721100000e+06	4.5771176040e+11	4522.7511231894	5460.4558071235	water
5.3883549645e+24	5.1722100000e+06	4.5770568022e+11	4522.7308428258	5460.4309980586	water
5.3885070062e+24	5.1723100000e+06	4.5769960012e+11	4522.7105627750	5460.4061892161	water
5.3886590532e+24	5.1724100000e+06	4.5769352012e+11	4522.6902830370	5460.3813805958	water
5.3888111053e+24	5.1725100000e+06	4.5768744020e+11	4522.6700036117	5460.3565721978	water
5.3889631627e+24	5.1726100000e+06	4.5768136038e+11	4522.6497244991	5460.3317640220	water
5.3891152253e+24	5.1727100000e+06	4.5767528065e+11	4522.6294456992	5460.3069560683	water
5.3892672930e+24	5.1728100000e+06	4.5766920101e+11	4522.6091672120	5460.2821483369	water
5.3894193660e+24	5.1729100000e+06	4.5766312146e+11	4522.5888890374	5460.2573408275	water
5.3895714441e+24	5.1730100000e+06	4.5765704200e+11	4522.5686111755	5460.2325335403	water
5.3897235275e+24	5.1731100000e+06	4.5765096263e+11	4522.5483336261	5460.2077264751	water
5.3898756160e+24	5.1732100000e+06	4.5764488335e+11	4522.5280563893	5460.1829196320	water
5.3900277098e+24	5.1733100000e+06	4.5763880416e+11	4522.5077794651	5460.1581130109	water
5.3901798087e+24	5.1734100000e+06	4.5763272507e+11	4522.4875028533	5460.1333066118	water
5.3903319128e+24	5.1735100000e+06	4.5762664606e+11	4522.4672265541	5460.1085004347	water
5.3904840222e+24	5.1736100000e+06	4.5762056715e+11	4522.4469505673	5460.0836944796	water
5.3906361367e+24	5.1737100000e+06	4.5761448832e+11	4522.4266748930	5460.0588887464	water
5.3907882564e+24	5.1738100000e+06	4.5760840959e+11	4522.4063995311	5460.0340832350	water
5.3909403814e+24	5.1739100000e+06	4.5760233095e+11	4522.3861244816	5460.0092779456	water
5.3910925115e+24	5.1740100000e+06	4.5759625239e+11	4522.3658497445	5459.9844728779	water
5.3912446468e+24	5.1741100000e+06	4.5759017393e+11	4522.3455753197	5459.9596680321	water
5.3913967874e+24	5.1742100000e+06	4.5758409556e+11	4522.3253012072	5459.9348634081	water
5.3915489331e+24	5.1743100000e+06	4.5757801728e+11	4522.3050274071	5459.9100590059	water
5.3917010840e+24	5.1744100000e+06	4.5757193909e+11	4522.2847539192	5459.8852548253	water
5.3918532402e+24	5.1745100000e+06	4.5756586099e+11	4522.2644807436	5459.8604508665	water
5.3920054015e+24	5.1746100000e+06	4.5755978299e+11	4522.2442078802	5459.8356471294	water
5.3921575680e+24	5.1747100000e+06	4.5755370507e+11	4522.2239353290	5459.8108436140	water
5.3923097397e+24	5.1748100000e+06	4.5754762724e+11	4522.2036630900	5459.7860403202	water
5.3924619167e+24	5.1749100000e+06	4.5754154950e+11	4522.1833911632	5459.7612372479	water
5.3926140988e+24	5.1750100000e+06	4.5753547186e+11	4522.1631195484	5459.7364343973	water
5.3927662861e+24	5.1751100000e+06	4.5752939430e+11	4522.1428482458	5459.7116317682	water
5.3929184786e+24	5.1752100000e+06	4.5752331684e+11	4522.1225772553	5459.6868293607	water
5.3930706763e+24	5.1753100000e+06	4.5751723947e+11	4522.1023065768	5459.6620271746	water
5.3932228793e+24	5.1754100000e+06	4.5751116218e+11	4522.0820362104	5459.6372252101	water
5.3933750874e+24	5.1755100000e+06	4.5750508499e+11	4522.0617661560	5459.6124234669	water
5.3935273007e+24	5.1756100000e+06	4.5749900789e+11	4522.0414964135	5459.5876219452	water
5.3936795192e+24	5.1757100000e+06	4.5749293088e+11	4522.0212269831	5459.5628206449	water
5.3938317429e+24	5.1758100000e+06	4.5748685395e+11	4522.0009578645	5459.5380195660	water
5.3939839719e+24	5.1759100000e+06	4.5748077712e+11	4521.9806890579	5459.5132187084	water
5.3941362060e+24	5.1760100000e+06	4.5747470038e+11	4521.9604205632	5459.4884180721	water
5.3942884453e+24	5.1761100000e+06	4.5746862373e+11	4521.9401523803	5459.4636176572	water
5.3944406898e+24	5.1762100000e+06	4.5746254718e+11	4521.9198845093	5459.4388174635	water
5.3945929395e+24	5.1763100000e+06	4.5745647071e+11	4521.8996169501	5459.4140174910	water
5.3947451945e+24	5.1764100000e+06	4.5745039433e+11	4521.8793497026	5459.3892177397	water
5.3948974546e+24	5.1765100000e+06	4.5744431804e+11	4521.8590827670	5459.3644182097	water
5.3950497199e+24	5.1766100000e+06	4.5743824185e+11	4521.8388161431	5459.3396189008	water
5.3952019904e+24	5.1767100000e+06	4.5743216574e+11	4521.8185498309	5459.3148198130	water
5.3953542661e+24	5.1768100000e+06	4.5742608972e+11	4521.7982838304	5459.2900209463	water
5.3955065471e+24	5.1769100000e+06	4.5742001380e+11	4521.7780181416	5459.2652223007	water
5.3956588332e+24	5.1770100000e+06	4.5741393796e+11	4521.7577527644	5459.2404238762	water
5.3958111245e+24	5.1771100000e+06	4.5740786222e+11	4521.7374876989	5459.2156256727	water
5.3959634210e+24	5.1772100000e+06	4.5740178657e+11	4521.7172229449	5459.1908276902	water
5.3961157228e+24	5.1773100000e+06	4.5739571100e+11	4521.6969585026	5459.1660299287	water
5.3962680297e+24	5.1774100000e+06	4.5738963553e+11	4521.6766943717	5459.1412323882	water
5.3964203418e+24	5.1775100000e+06	4.5738356015e+11	4521.6564305524	5459.1164350685	water
5.3965726592e+24	5.1776100000e+06	4.5737748486e+11	4521.6361670446	5459.0916379698	water
5.3967249817e+24	5.1777100000e+06	4.5737140965e+11	4521.6159038483	5459.0668410919	water
5.3968773094e+24	5.1778100000e+06	4.5736533454e+11	4521.5956409635	5459.0420444349	water
5.3970296423e+24	5.1779100000e+06	4.5735925952e+11	4521.5753783900	5459.0172479987	water
5.3971819805e+24	5.1780100000e+06	4.5735318459e+11	4521.5551161280	5458.9924517833	water
5.3973343238e+24	5.1781100000e+06	4.5734710975e+11	4521.5348541773	5458.9676557887	water
5.3974866724e+24	5.1782100000e+06	4.5734103500e+11	4521.5145925381	5458.9428600148	water
5.3976390261e+24	5.1783100000e+06	4.5733496034e+11	4521.4943312101	5458.9180644616	water
5.3977913850e+24	5.1784100000e+06	4.5732888577e+11	4521.4740701935	5458.8932691291	water
5.3979437492e+24	5.1785100000e+06	4.5732281129e+11	4521.4538094881	5458.8684740173	water
5.3980961185e+24	5.1786100000e+06	4.5731673691e+11	4521.4335490940	5458.8436791261	water
5.3982484931e+24	5.1787100000e+06	4.5731066261e+11	4521.4132890111	5458.8188844555	water
5.3984008728e+24	5.1788100000e+06	4.5730458840e+11	4521.3930292395	5458.7940900055	water
5.3985532578e+24	5.1789100000e+06	4.5729851428e+11	4521.3727697790	5458.7692957761	water
5.3987056479e+24	5.1790100000e+06	4.5729244026e+11	4521.3525106297	5458.7445017672	water
5.3988580433e+24	5.1791100000e+06	4.5728636632e+11	4521.3322517915	5458.7197079788	water
5.3990104438e+24	5.1792100000e+06	4.5728029247e+11	4521.3119932645	5458.6949144109	water
5.3991628496e+24	5.1793100000e+06	4.5727421872e+11	4521.2917350485	5458.6701210634	water
5.3993152606e+24	5.1794100000e+06	4.5726814505e+11	4521.2714771436	5458.6453279364	water
5.3994676767e+24	5.1795100000e+06	4.5726207148e+11	4521.2512195498	5458.6205350298	water
5.3996200981e+24	5.1796100000e+06	4.5725599799e+11	4521.2309622670	5458.5957423435	water
5.3997725247e+24	5.1797100000e+06	4.5724992460e+11	4521.2107052952	5458.5709498776	water
5.3999249564e+24	5.1798100000e+06	4.5724385129e+11	4521.1904486343	5458.5461576320	water
5.4000773934e+24	5.1799100000e+06	4.5723777808e+11	4521.1701922844	5458.5213656068	water
5.4002298356e+24	5.1800100000e+06	4.5723170496e+11	4521.1499362454	5458.4965738017	water
5.4003822830e+24	5.1801100000e+06	4.5722563192e+11	4521.1296805173	5458.4717822170	water
5.4005347356e+24	5.1802100000e+06	4.5721955898e+11	4521.1094251001	5458.4469908524	water
5.4006871934e+24	5.1803100000e+06	4.5721348613e+11	4521.0891699937	5458.4221997081	water
5.4008396563e+24	5.1804100000e+06	4.5720741336e+11	4521.0689151982	5458.3974087839	water
5.4009921245e+24	5.1805100000e+06	4.5720134069e+11	4521.0486607134	5458.3726180798	water
5.4011445979e+24	5.1806100000e+06	4.5719526811e+11	4521.0284065395	5458.3478275959	water
5.4012970765e+24	5.1807100000e+06	4.5718919562e+11	4521.0081526763	5458.3230373320	water
5.4014495603e+24	5.1808100000e+06	4.5718312321e+11	4520.9878991238	5458.2982472883	water
5.4016020493e+24	5.1809100000e+06	4.5717705090e+11	4520.9676458820	5458.2734574645	water
5.4017545436e+24	5.1810100000e+06	4.5717097868e+11	4520.9473929509	5458.2486678608	water
5.4019070430e+24	5.1811100000e+06	4.5716490655e+11	4520.9271403305	5458.2238784770	water
5.4020595476e+24	5.1812100000e+06	4.5715883451e+11	4520.9068880207	5458.1990893132	water
5.4022120574e+24	5.1813100000e+06	4.5715276256e+11	4520.8866360215	5458.1743003693	water
5.4023645724e+24	5.1814100000e+06	4.5714669070e+11	4520.8663843329	5458.1495116454	water
5.4025170927e+24	5.1815100000e+06	4.5714061893e+11	4520.8461329548	5458.1247231413	water
5.4026696181e+24	5.1816100000e+06	4.5713454725e+11	4520.8258818873	5458.0999348570	water
5.4028221487e+24	5.1817100000e+06	4.5712847565e+11	4520.8056311303	5458.0751467926	water
5.4029746846e+24	5.1818100000e+06	4.5712240415e+11	4520.7853806838	5458.0503589480	water
5.4031272256e+24	5.1819100000e+06	4.5711633274e+11	4520.7651305478	5458.0255713232	water
5.4032797719e+24	5.1820100000e+06	4.5711026142e+11	4520.7448807222	5458.0007839181	water
5.4034323233e+24	5.1821100000e+06	4.5710419019e+11	4520.7246312070	5457.9759967328	water
5.4035848800e+24	5.1822100000e+06	4.5709811905e+11	4520.7043820022	5457.9512097671	water
5.4037374419e+24	5.1823100000e+06	4.5709204800e+11	4520.6841331078	5457.9264230211	water
5.4038900089e+24	5.1824100000e+06	4.5708597704e+11	4520.6638845237	5457.9016364947	water
5.4040425812e+24	5.1825100000e+06	4.5707990618e+11	4520.6436362499	5457.8768501880	water
5.4041951587e+24	5.1826100000e+06	4.5707383540e+11	4520.6233882864	5457.8520641009	water
5.4043477414e+24	5.1827100000e+06	4.5706776471e+11	4520.6031406332	5457.8272782333	water
5.4045003293e+24	5.1828100000e+06	4.5706169411e+11	4520.5828932903	5457.8024925853	water
5.4046529224e+24	5.1829100000e+06	4.5705562360e+11	4520.5626462576	5457.7777071567	water
5.4048055207e+24	5.1830100000e+06	4.5704955318e+11	4520.5423995350	5457.7529219477	water
5.4049581242e+24	5.1831100000e+06	4.5704348285e+11	4520.5221531227	5457.7281369581	water
5.4051107329e+24	5.1832100000e+06	4.5703741261e+11	4520.5019070205	5457.7033521880	water
5.4052633468e+24	5.1833100000e+06	4.5703134246e+11	4520.4816612284	5457.6785676372	water
5.4054159659e+24	5.1834100000e+06	4.5702527240e+11	4520.4614157465	5457.6537833059	water
5.4055685902e+24	5.1835100000e+06	4.5701920243e+11	4520.4411705746	5457.6289991939	water
5.4057212198e+24	5.1836100000e+06	4.5701313255e+11	4520.4209257127	5457.6042153012	water
5.4058738545e+24	5.1837100000e+06	4.5700706276e+11	4520.4006811609	5457.5794316279	water
5.4060264944e+24	5.1838100000e+06	4.5700099306e+11	4520.3804369191	5457.5546481738	water
5.4061791396e+24	5.1839100000e+06	4.5699492346e+11	4520.3601929873	5457.5298649390	water
5.4063317899e+24	5.1840100000e+06	4.5698885394e+11	4520.3399493655	5457.5050819234	water
5.4064844455e+24	5.1841100000e+06	4.5698278451e+11	4520.3197060536	5457.4802991270	water
5.4066371063e+24	5.1842100000e+06	4.5697671517e+11	4520.2994630516	5457.4555165498	water
5.4067897722e+24	5.1843100000e+06	4.5697064592e+11	4520.2792203594	5457.4307341917	water
5.4069424434e+24	5.1844100000e+06	4.5696457676e+11	4520.2589779772	5457.4059520527	water
5.4070951198e+24	5.1845100000e+06	4.5695850769e+11	4520.2387359048	5457.3811701329	water
5.4072478014e+24	5.1846100000e+06	4.5695243871e+11	4520.2184941422	5457.3563884321	water
5.4074004882e+24	5.1847100000e+06	4.5694636982e+11	4520.1982526893	5457.3316069503	water
5.4075531802e+24	5.1848100000e+06	4.5694030102e+11	4520.1780115463	5457.3068256876	water
5.4077058774e+24	5.1849100000e+06	4.5693423231e+11	4520.1577707130	5457.2820446439	water
5.4078585798e+24	5.1850100000e+06	4.5692816369e+11	4520.1375301894	5457.2572638191	water
5.4080112874e+24	5.1851100000e+06	4.5692209516e+11	4520.1172899755	5457.2324832133	water
5.4081640002e+24	5.1852100000e+06	4.5691602672e+11	4520.0970500713	5457.2077028264	water
5.4083167183e+24	5.1853100000e+06	4.5690995837e+11	4520.0768104767	5457.1829226584	water
5.4084694415e+24	5.1854100000e+06	4.5690389011e+11	4520.0565711918	5457.1581427092	water
5.4086221700e+24	5.1855100000e+06	4.5689782194e+11	4520.0363322164	5457.1333629789	water
5.4087749036e+24	5.1856100000e+06	4.5689175386e+11	4520.0160935506	5457.1085834673	water
5.4089276425e+24	5.1857100000e+06	4.5688568587e+11	4519.9958551944	5457.0838041746	water
5.4090803865e+24	5.1858100000e+06	4.5687961797e+11	4519.9756171477	5457.0590251006	water
5.4092331358e+24	5.1859100000e+06	4.5687355016e+11	4519.9553794105	5457.0342462454	water
5.4093858903e+24	5.1860100000e+06	4.5686748244e+11	4519.9351419828	5457.0094676088	water
5.4095386500e+24	5.1861100000e+06	4.5686141480e+11	4519.9149048645	5456.9846891910	water
5.4096914149e+24	5.1862100000e+06	4.5685534726e+11	4519.8946680557	5456.9599109918	water
5.4098441850e+24	5.1863100000e+06	4.5684927981e+11	4519.8744315563	5456.9351330112	water
5.4099969603e+24	5.1864100000e+06	4.5684321245e+11	4519.8541953662	5456.9103552492	water
5.4101497408e+24	5.1865100000e+06	4.5683714518e+11	4519.8339594855	5456.8855777058	water
5.4103025265e+24	5.1866100000e+06	4.5683107799e+11	4519.8137239142	5456.8608003809	water
5.4104553175e+24	5.1867100000e+06	4.5682501090e+11	4519.7934886521	5456.8360232746	water
5.4106081136e+24	5.1868100000e+06	4.5681894390e+11	4519.7732536994	5456.8112463868	water
5.4107609150e+24	5.1869100000e+06	4.5681287699e+11	4519.7530190559	5456.7864697174	water
5.4109137215e+24	5.1870100000e+06	4.5680681016e+11	4519.7327847216	5456.7616932665	water
5.4110665333e+24	5.1871100000e+06	4.5680074343e+11	4519.7125506966	5456.7369170340	water
5.4112193503e+24	5.1872100000e+06	4.5679467678e+11	4519.6923169808	5456.7121410199	water
5.4113721725e+24	5.1873100000e+06	4.5678861023e+11	4519.6720835741	5456.6873652241	water
5.4115249998e+24	5.1874100000e+06	4.5678254377e+11	4519.6518504765	5456.6625896467	water
5.4116778324e+24	5.1875100000e+06	4.5677647739e+11	4519.6316176881	5456.6378142876	water
5.4118306702e+24	5.1876100000e+06	4.5677041111e+11	4519.6113852088	5456.6130391468	water
5.4119835133e+24	5.1877100000e+06	4.5676434491e+11	4519.5911530385	5456.5882642243	water
5.4121363615e+24	5.1878100000e+06	4.5675827881e+11	4519.5709211773	5456.5634895200	water
5.4122892149e+24	5.1879100000e+06	4.5675221279e+11	4519.5506896251	5456.5387150339	water
5.4124420736e+24	5.1880100000e+06	4.5674614686e+11	4519.5304583820	5456.5139407660	water
5.4125949374e+24	5.1881100000e+06	4.5674008103e+11	4519.5102274477	5456.4891667163	water
5.4127478065e+24	5.1882100000e+06	4.5673401528e+11	4519.4899968225	5456.4643928847	water
5.4129006807e+24	5.1883100000e+06	4.5672794962e+11	4519.4697665062	5456.4396192712	water
5.4130535602e+24	5.1884100000e+06	4.5672188406e+11	4519.4495364987	5456.4148458758	water
5.4132064449e+24	5.1885100000e+06	4.5671581858e+11	4519.4293068002	5456.3900726984	water
5.4133593348e+24	5.1886100000e+06	4.5670975319e+11	4519.4090774105	5456.3652997391	water
5.4135122299e+24	5.1887100000e+06	4.5670368789e+11	4519.3888483296	5456.3405269977	water
5.4136651302e+24	5.1888100000e+06	4.5669762268e+11	4519.3686195576	5456.3157544744	water
5.4138180357e+24	5.1889100000e+06	4.5669155756e+11	4519.3483910943	5456.2909821690	water
5.4139709464e+24	5.1890100000e+06	4.5668549253e+11	4519.3281629398	5456.2662100815	water
5.4141238624e+24	5.1891100000e+06	4.5667942759e+11	4519.3079350940	5456.2414382119	water
5.4142767835e+24	5.1892100000e+06	4.5667336274e+11	4519.2877075569	5456.2166665602	water
5.4144297099e+24	5.1893100000e+06	4.5666729798e+11	4519.2674803285	5456.1918951263	water
5.4145826415e+24	5.1894100000e+06	4.5666123331e+11	4519.2472534088	5456.1671239103	water
5.4147355782e+24	5.1895100000e+06	4.5665516873e+11	4519.2270267977	5456.1423529120	water
5.4148885202e+24	5.1896100000e+06	4.5664910424e+11	4519.2068004953	5456.1175821316	water
5.4150414674e+24	5.1897100000e+06	4.5664303984e+11	4519.1865745014	5456.0928115688	water
5.4151944198e+24	5.1898100000e+06	4.5663697552e+11	4519.1663488161	5456.0680412238	water
5.4153473774e+24	5.1899100000e+06	4.5663091130e+11	4519.1461234394	5456.0432710965	water
5.4155003403e+24	5.1900100000e+06	4.5662484717e+11	4519.1258983711	5456.0185011869	water
5.4156533083e+24	5.1901100000e+06	4.5661878312e+11	4519.1056736114	5455.9937314948	water
5.4158062816e+24	5.1902100000e+06	4.5661271917e+11	4519.0854491601	5455.9689620204	water
5.4159592600e+24	5.1903100000e+06	4.5660665530e+11	4519.0652250173	5455.9441927636	water
5.4161122437e+24	5.1904100000e+06	4.5660059153e+11	4519.0450011829	5455.9194237244	water
5.4162652326e+24	5.1905100000e+06	4.5659452784e+11	4519.0247776569	5455.8946549026	water
5.4164182267e+24	5.1906100000e+06	4.5658846424e+11	4519.0045544393	5455.8698862984	water
5.4165712260e+24	5.1907100000e+06	4.5658240074e+11	4518.9843315300	5455.8451179117	water
5.4167242305e+24	5.1908100000e+06	4.5657633732e+11	4518.9641089291	5455.8203497424	water
5.4168772402e+24	5.1909100000e+06	4.5657027399e+11	4518.9438866364	5455.7955817906	water
5.4170302551e+24	5.1910100000e+06	4.5656421075e+11	4518.9236646521	5455.7708140562	water
5.4171832753e+24	5.1911100000e+06	4.5655814760e+11	4518.9034429760	5455.7460465391	water
5.4173363006e+24	5.1912100000e+06	4.5655208454e+11	4518.8832216081	5455.7212792394	water
