# SiC (zinc-blende structure) EOS from Miozzi et al. (2018)
# Note that the zinc-blende to rock-salt phase transition occurs around 65-70 GPa
# Should switch to rock-salt EOS above that pressure
# Pressure (Pa)	Density (kg/m^3)
4.6514420496e+10	3.7443142495e+03
4.6598640004e+10	3.7450985616e+03
4.6682906042e+10	3.7458828737e+03
4.6767218618e+10	3.7466671858e+03
4.6851577739e+10	3.7474514979e+03
4.6935983412e+10	3.7482358101e+03
4.7020435646e+10	3.7490201222e+03
4.7104934447e+10	3.7498044343e+03
4.7189479822e+10	3.7505887464e+03
4.7274071780e+10	3.7513730585e+03
4.7358710327e+10	3.7521573707e+03
4.7443395472e+10	3.7529416828e+03
4.7528127221e+10	3.7537259949e+03
4.7612905582e+10	3.7545103070e+03
4.7697730562e+10	3.7552946191e+03
4.7782602169e+10	3.7560789312e+03
4.7867520410e+10	3.7568632434e+03
4.7952485293e+10	3.7576475555e+03
4.8037496825e+10	3.7584318676e+03
4.8122555013e+10	3.7592161797e+03
4.8207659866e+10	3.7600004918e+03
4.8292811389e+10	3.7607848040e+03
4.8378009591e+10	3.7615691161e+03
4.8463254480e+10	3.7623534282e+03
4.8548546061e+10	3.7631377403e+03
4.8633884344e+10	3.7639220524e+03
4.8719269335e+10	3.7647063645e+03
4.8804701042e+10	3.7654906767e+03
4.8890179473e+10	3.7662749888e+03
4.8975704633e+10	3.7670593009e+03
4.9061276532e+10	3.7678436130e+03
4.9146895176e+10	3.7686279251e+03
4.9232560573e+10	3.7694122373e+03
4.9318272731e+10	3.7701965494e+03
4.9404031655e+10	3.7709808615e+03
4.9489837355e+10	3.7717651736e+03
4.9575689838e+10	3.7725494857e+03
4.9661589110e+10	3.7733337978e+03
4.9747535179e+10	3.7741181100e+03
4.9833528054e+10	3.7749024221e+03
4.9919567740e+10	3.7756867342e+03
5.0005654245e+10	3.7764710463e+03
5.0091787578e+10	3.7772553584e+03
5.0177967745e+10	3.7780396706e+03
5.0264194753e+10	3.7788239827e+03
5.0350468610e+10	3.7796082948e+03
5.0436789324e+10	3.7803926069e+03
5.0523156902e+10	3.7811769190e+03
5.0609571351e+10	3.7819612311e+03
5.0696032678e+10	3.7827455433e+03
5.0782540892e+10	3.7835298554e+03
5.0869095999e+10	3.7843141675e+03
5.0955698006e+10	3.7850984796e+03
5.1042346922e+10	3.7858827917e+03
5.1129042754e+10	3.7866671039e+03
5.1215785508e+10	3.7874514160e+03
5.1302575193e+10	3.7882357281e+03
5.1389411815e+10	3.7890200402e+03
5.1476295383e+10	3.7898043523e+03
5.1563225903e+10	3.7905886644e+03
5.1650203383e+10	3.7913729766e+03
5.1737227830e+10	3.7921572887e+03
5.1824299252e+10	3.7929416008e+03
5.1911417656e+10	3.7937259129e+03
5.1998583049e+10	3.7945102250e+03
5.2085795439e+10	3.7952945372e+03
5.2173054833e+10	3.7960788493e+03
5.2260361238e+10	3.7968631614e+03
5.2347714663e+10	3.7976474735e+03
5.2435115114e+10	3.7984317856e+03
5.2522562598e+10	3.7992160977e+03
5.2610057123e+10	3.8000004099e+03
5.2697598697e+10	3.8007847220e+03
5.2785187327e+10	3.8015690341e+03
5.2872823020e+10	3.8023533462e+03
5.2960505783e+10	3.8031376583e+03
5.3048235624e+10	3.8039219705e+03
5.3136012550e+10	3.8047062826e+03
5.3223836569e+10	3.8054905947e+03
5.3311707688e+10	3.8062749068e+03
5.3399625914e+10	3.8070592189e+03
5.3487591255e+10	3.8078435310e+03
5.3575603718e+10	3.8086278432e+03
5.3663663310e+10	3.8094121553e+03
5.3751770039e+10	3.8101964674e+03
5.3839923912e+10	3.8109807795e+03
5.3928124937e+10	3.8117650916e+03
5.4016373121e+10	3.8125494038e+03
5.4104668470e+10	3.8133337159e+03
5.4193010994e+10	3.8141180280e+03
5.4281400698e+10	3.8149023401e+03
5.4369837590e+10	3.8156866522e+03
5.4458321678e+10	3.8164709643e+03
5.4546852970e+10	3.8172552765e+03
5.4635431471e+10	3.8180395886e+03
5.4724057190e+10	3.8188239007e+03
5.4812730134e+10	3.8196082128e+03
5.4901450311e+10	3.8203925249e+03
5.4990217727e+10	3.8211768371e+03
5.5079032390e+10	3.8219611492e+03
5.5167894308e+10	3.8227454613e+03
5.5256803488e+10	3.8235297734e+03
5.5345759936e+10	3.8243140855e+03
5.5434763661e+10	3.8250983976e+03
5.5523814670e+10	3.8258827098e+03
5.5612912970e+10	3.8266670219e+03
5.5702058569e+10	3.8274513340e+03
5.5791251473e+10	3.8282356461e+03
5.5880491691e+10	3.8290199582e+03
5.5969779229e+10	3.8298042704e+03
5.6059114095e+10	3.8305885825e+03
5.6148496296e+10	3.8313728946e+03
5.6237925839e+10	3.8321572067e+03
5.6327402733e+10	3.8329415188e+03
5.6416926983e+10	3.8337258309e+03
5.6506498598e+10	3.8345101431e+03
5.6596117585e+10	3.8352944552e+03
5.6685783951e+10	3.8360787673e+03
5.6775497704e+10	3.8368630794e+03
5.6865258850e+10	3.8376473915e+03
5.6955067398e+10	3.8384317037e+03
5.7044923354e+10	3.8392160158e+03
5.7134826726e+10	3.8400003279e+03
5.7224777521e+10	3.8407846400e+03
5.7314775746e+10	3.8415689521e+03
5.7404821410e+10	3.8423532642e+03
5.7494914518e+10	3.8431375764e+03
5.7585055079e+10	3.8439218885e+03
5.7675243100e+10	3.8447062006e+03
5.7765478587e+10	3.8454905127e+03
5.7855761550e+10	3.8462748248e+03
5.7946091993e+10	3.8470591370e+03
5.8036469926e+10	3.8478434491e+03
5.8126895356e+10	3.8486277612e+03
5.8217368289e+10	3.8494120733e+03
5.8307888733e+10	3.8501963854e+03
5.8398456695e+10	3.8509806975e+03
5.8489072183e+10	3.8517650097e+03
5.8579735203e+10	3.8525493218e+03
5.8670445765e+10	3.8533336339e+03
5.8761203873e+10	3.8541179460e+03
5.8852009537e+10	3.8549022581e+03
5.8942862762e+10	3.8556865703e+03
5.9033763557e+10	3.8564708824e+03
5.9124711929e+10	3.8572551945e+03
5.9215707885e+10	3.8580395066e+03
5.9306751433e+10	3.8588238187e+03
5.9397842579e+10	3.8596081308e+03
5.9488981331e+10	3.8603924430e+03
5.9580167697e+10	3.8611767551e+03
5.9671401683e+10	3.8619610672e+03
5.9762683297e+10	3.8627453793e+03
5.9854012546e+10	3.8635296914e+03
5.9945389438e+10	3.8643140036e+03
6.0036813979e+10	3.8650983157e+03
6.0128286178e+10	3.8658826278e+03
6.0219806041e+10	3.8666669399e+03
6.0311373576e+10	3.8674512520e+03
6.0402988790e+10	3.8682355641e+03
6.0494651690e+10	3.8690198763e+03
6.0586362284e+10	3.8698041884e+03
6.0678120579e+10	3.8705885005e+03
6.0769926581e+10	3.8713728126e+03
6.0861780300e+10	3.8721571247e+03
6.0953681741e+10	3.8729414369e+03
6.1045630912e+10	3.8737257490e+03
6.1137627821e+10	3.8745100611e+03
6.1229672474e+10	3.8752943732e+03
6.1321764879e+10	3.8760786853e+03
6.1413905043e+10	3.8768629974e+03
6.1506092974e+10	3.8776473096e+03
6.1598328678e+10	3.8784316217e+03
6.1690612164e+10	3.8792159338e+03
6.1782943438e+10	3.8800002459e+03
6.1875322507e+10	3.8807845580e+03
6.1967749380e+10	3.8815688702e+03
6.2060224062e+10	3.8823531823e+03
6.2152746562e+10	3.8831374944e+03
6.2245316887e+10	3.8839218065e+03
6.2337935044e+10	3.8847061186e+03
6.2430601040e+10	3.8854904307e+03
6.2523314883e+10	3.8862747429e+03
6.2616076580e+10	3.8870590550e+03
6.2708886137e+10	3.8878433671e+03
6.2801743563e+10	3.8886276792e+03
6.2894648865e+10	3.8894119913e+03
6.2987602050e+10	3.8901963035e+03
6.3080603125e+10	3.8909806156e+03
6.3173652097e+10	3.8917649277e+03
6.3266748974e+10	3.8925492398e+03
6.3359893763e+10	3.8933335519e+03
6.3453086472e+10	3.8941178640e+03
6.3546327107e+10	3.8949021762e+03
6.3639615676e+10	3.8956864883e+03
6.3732952185e+10	3.8964708004e+03
6.3826336644e+10	3.8972551125e+03
6.3919769058e+10	3.8980394246e+03
6.4013249434e+10	3.8988237368e+03
6.4106777781e+10	3.8996080489e+03
6.4200354105e+10	3.9003923610e+03
6.4293978414e+10	3.9011766731e+03
6.4387650715e+10	3.9019609852e+03
6.4481371015e+10	3.9027452973e+03
6.4575139321e+10	3.9035296095e+03
6.4668955641e+10	3.9043139216e+03
6.4762819982e+10	3.9050982337e+03
6.4856732351e+10	3.9058825458e+03
6.4950692756e+10	3.9066668579e+03
6.5044701203e+10	3.9074511701e+03
6.5138757700e+10	3.9082354822e+03
6.5232862255e+10	3.9090197943e+03
6.5327014874e+10	3.9098041064e+03
6.5421215564e+10	3.9105884185e+03
6.5515464334e+10	3.9113727306e+03
6.5609761189e+10	3.9121570428e+03
6.5704106139e+10	3.9129413549e+03
6.5798499188e+10	3.9137256670e+03
6.5892940346e+10	3.9145099791e+03
6.5987429619e+10	3.9152942912e+03
6.6081967014e+10	3.9160786034e+03
6.6176552539e+10	3.9168629155e+03
6.6271186201e+10	3.9176472276e+03
6.6365868007e+10	3.9184315397e+03
6.6460597965e+10	3.9192158518e+03
6.6555376081e+10	3.9200001639e+03
6.6650202363e+10	3.9207844761e+03
6.6745076818e+10	3.9215687882e+03
6.6839999453e+10	3.9223531003e+03
6.6934970276e+10	3.9231374124e+03
6.7029989294e+10	3.9239217245e+03
6.7125056514e+10	3.9247060367e+03
6.7220171943e+10	3.9254903488e+03
6.7315335588e+10	3.9262746609e+03
6.7410547458e+10	3.9270589730e+03
6.7505807558e+10	3.9278432851e+03
6.7601115896e+10	3.9286275972e+03
6.7696472480e+10	3.9294119094e+03
6.7791877317e+10	3.9301962215e+03
6.7887330413e+10	3.9309805336e+03
6.7982831777e+10	3.9317648457e+03
6.8078381414e+10	3.9325491578e+03
6.8173979334e+10	3.9333334700e+03
6.8269625542e+10	3.9341177821e+03
6.8365320046e+10	3.9349020942e+03
6.8461062854e+10	3.9356864063e+03
6.8556853972e+10	3.9364707184e+03
6.8652693407e+10	3.9372550305e+03
6.8748581168e+10	3.9380393427e+03
6.8844517260e+10	3.9388236548e+03
6.8940501692e+10	3.9396079669e+03
6.9036534471e+10	3.9403922790e+03
6.9132615603e+10	3.9411765911e+03
6.9228745096e+10	3.9419609033e+03
6.9324922957e+10	3.9427452154e+03
6.9421149194e+10	3.9435295275e+03
6.9517423813e+10	3.9443138396e+03
6.9613746823e+10	3.9450981517e+03
6.9710118229e+10	3.9458824638e+03
6.9806538039e+10	3.9466667760e+03
6.9903006261e+10	3.9474510881e+03
6.9999522902e+10	3.9482354002e+03
7.0096087968e+10	3.9490197123e+03
7.0192701468e+10	3.9498040244e+03
7.0289363408e+10	3.9505883366e+03
7.0386073795e+10	3.9513726487e+03
7.0482832638e+10	3.9521569608e+03
7.0579639942e+10	3.9529412729e+03
7.0676495715e+10	3.9537255850e+03
7.0773399964e+10	3.9545098971e+03
7.0870352697e+10	3.9552942093e+03
7.0967353921e+10	3.9560785214e+03
7.1064403642e+10	3.9568628335e+03
7.1161501869e+10	3.9576471456e+03
7.1258648608e+10	3.9584314577e+03
7.1355843867e+10	3.9592157699e+03
7.1453087652e+10	3.9600000820e+03
7.1550379971e+10	3.9607843941e+03
7.1647720831e+10	3.9615687062e+03
7.1745110240e+10	3.9623530183e+03
7.1842548204e+10	3.9631373304e+03
7.1940034730e+10	3.9639216426e+03
7.2037569827e+10	3.9647059547e+03
7.2135153501e+10	3.9654902668e+03
7.2232785758e+10	3.9662745789e+03
7.2330466608e+10	3.9670588910e+03
7.2428196056e+10	3.9678432032e+03
7.2525974109e+10	3.9686275153e+03
7.2623800776e+10	3.9694118274e+03
7.2721676063e+10	3.9701961395e+03
7.2819599977e+10	3.9709804516e+03
7.2917572526e+10	3.9717647637e+03
7.3015593717e+10	3.9725490759e+03
7.3113663556e+10	3.9733333880e+03
7.3211782052e+10	3.9741177001e+03
7.3309949211e+10	3.9749020122e+03
7.3408165040e+10	3.9756863243e+03
7.3506429547e+10	3.9764706365e+03
7.3604742739e+10	3.9772549486e+03
7.3703104623e+10	3.9780392607e+03
7.3801515206e+10	3.9788235728e+03
7.3899974495e+10	3.9796078849e+03
7.3998482498e+10	3.9803921970e+03
7.4097039222e+10	3.9811765092e+03
7.4195644673e+10	3.9819608213e+03
7.4294298860e+10	3.9827451334e+03
7.4393001788e+10	3.9835294455e+03
7.4491753466e+10	3.9843137576e+03
7.4590553901e+10	3.9850980698e+03
7.4689403099e+10	3.9858823819e+03
7.4788301069e+10	3.9866666940e+03
7.4887247816e+10	3.9874510061e+03
7.4986243349e+10	3.9882353182e+03
7.5085287674e+10	3.9890196303e+03
7.5184380798e+10	3.9898039425e+03
7.5283522729e+10	3.9905882546e+03
7.5382713475e+10	3.9913725667e+03
7.5481953041e+10	3.9921568788e+03
7.5581241435e+10	3.9929411909e+03
7.5680578665e+10	3.9937255031e+03
7.5779964737e+10	3.9945098152e+03
7.5879399659e+10	3.9952941273e+03
7.5978883438e+10	3.9960784394e+03
7.6078416081e+10	3.9968627515e+03
7.6177997595e+10	3.9976470636e+03
7.6277627988e+10	3.9984313758e+03
7.6377307266e+10	3.9992156879e+03
7.6477035436e+10	4.0000000000e+03
8.0596051885e+10	4.0320641283e+03
8.4797283259e+10	4.0641282565e+03
8.9081214975e+10	4.0961923848e+03
9.3448330250e+10	4.1282565130e+03
9.7899110135e+10	4.1603206413e+03
1.0243403355e+11	4.1923847695e+03
1.0705357731e+11	4.2244488978e+03
1.1175821617e+11	4.2565130261e+03
1.1654842282e+11	4.2885771543e+03
1.2142466797e+11	4.3206412826e+03
1.2638742033e+11	4.3527054108e+03
1.3143714665e+11	4.3847695391e+03
1.3657431178e+11	4.4168336673e+03
1.4179937864e+11	4.4488977956e+03
1.4711280830e+11	4.4809619238e+03
1.5251505997e+11	4.5130260521e+03
1.5800659104e+11	4.5450901804e+03
1.6358785712e+11	4.5771543086e+03
1.6925931202e+11	4.6092184369e+03
1.7502140782e+11	4.6412825651e+03
1.8087459487e+11	4.6733466934e+03
1.8681932183e+11	4.7054108216e+03
1.9285603565e+11	4.7374749499e+03
1.9898518165e+11	4.7695390782e+03
2.0520720350e+11	4.8016032064e+03
2.1152254326e+11	4.8336673347e+03
2.1793164138e+11	4.8657314629e+03
2.2443493676e+11	4.8977955912e+03
2.3103286673e+11	4.9298597194e+03
2.3772586707e+11	4.9619238477e+03
2.4451437208e+11	4.9939879760e+03
2.5139881453e+11	5.0260521042e+03
2.5837962572e+11	5.0581162325e+03
2.6545723549e+11	5.0901803607e+03
2.7263207225e+11	5.1222444890e+03
2.7990456294e+11	5.1543086172e+03
2.8727513315e+11	5.1863727455e+03
2.9474420702e+11	5.2184368737e+03
3.0231220736e+11	5.2505010020e+03
3.0997955559e+11	5.2825651303e+03
3.1774667179e+11	5.3146292585e+03
3.2561397471e+11	5.3466933868e+03
3.3358188181e+11	5.3787575150e+03
3.4165080922e+11	5.4108216433e+03
3.4982117180e+11	5.4428857715e+03
3.5809338313e+11	5.4749498998e+03
3.6646785555e+11	5.5070140281e+03
3.7494500015e+11	5.5390781563e+03
3.8352522679e+11	5.5711422846e+03
3.9220894411e+11	5.6032064128e+03
4.0099655957e+11	5.6352705411e+03
4.0988847942e+11	5.6673346693e+03
4.1888510874e+11	5.6993987976e+03
4.2798685145e+11	5.7314629259e+03
4.3719411033e+11	5.7635270541e+03
4.4650728700e+11	5.7955911824e+03
4.5592678197e+11	5.8276553106e+03
4.6545299462e+11	5.8597194389e+03
4.7508632325e+11	5.8917835671e+03
4.8482716505e+11	5.9238476954e+03
4.9467591613e+11	5.9559118236e+03
5.0463297154e+11	5.9879759519e+03
5.1469872528e+11	6.0200400802e+03
5.2487357027e+11	6.0521042084e+03
5.3515789842e+11	6.0841683367e+03
5.4555210061e+11	6.1162324649e+03
5.5605656669e+11	6.1482965932e+03
5.6667168553e+11	6.1803607214e+03
5.7739784497e+11	6.2124248497e+03
5.8823543188e+11	6.2444889780e+03
5.9918483217e+11	6.2765531062e+03
6.1024643074e+11	6.3086172345e+03
6.2142061158e+11	6.3406813627e+03
6.3270775769e+11	6.3727454910e+03
6.4410825115e+11	6.4048096192e+03
6.5562247311e+11	6.4368737475e+03
6.6725080379e+11	6.4689378758e+03
6.7899362250e+11	6.5010020040e+03
6.9085130764e+11	6.5330661323e+03
7.0282423672e+11	6.5651302605e+03
7.1491278635e+11	6.5971943888e+03
7.2711733228e+11	6.6292585170e+03
7.3943824937e+11	6.6613226453e+03
7.5187591162e+11	6.6933867735e+03
7.6443069216e+11	6.7254509018e+03
7.7710296330e+11	6.7575150301e+03
7.8989309649e+11	6.7895791583e+03
8.0280146235e+11	6.8216432866e+03
8.1582843067e+11	6.8537074148e+03
8.2897437042e+11	6.8857715431e+03
8.4223964976e+11	6.9178356713e+03
8.5562463605e+11	6.9498997996e+03
8.6912969585e+11	6.9819639279e+03
8.8275519492e+11	7.0140280561e+03
8.9650149825e+11	7.0460921844e+03
9.1036897004e+11	7.0781563126e+03
9.2435797373e+11	7.1102204409e+03
9.3846887198e+11	7.1422845691e+03
9.5270202671e+11	7.1743486974e+03
9.6705779908e+11	7.2064128257e+03
9.8153654950e+11	7.2384769539e+03
9.9613863765e+11	7.2705410822e+03
1.0108644225e+12	7.3026052104e+03
1.0257142622e+12	7.3346693387e+03
1.0406885143e+12	7.3667334669e+03
1.0557875355e+12	7.3987975952e+03
1.0710116820e+12	7.4308617234e+03
1.0863613091e+12	7.4629258517e+03
1.1018367714e+12	7.4949899800e+03
1.1174384230e+12	7.5270541082e+03
1.1331666172e+12	7.5591182365e+03
1.1490217065e+12	7.5911823647e+03
1.1650040428e+12	7.6232464930e+03
1.1811139775e+12	7.6553106212e+03
1.1973518612e+12	7.6873747495e+03
1.2137180437e+12	7.7194388778e+03
1.2302128744e+12	7.7515030060e+03
1.2468367019e+12	7.7835671343e+03
1.2635898742e+12	7.8156312625e+03
1.2804727386e+12	7.8476953908e+03
1.2974856418e+12	7.8797595190e+03
1.3146289300e+12	7.9118236473e+03
1.3319029486e+12	7.9438877756e+03
1.3493080424e+12	7.9759519038e+03
1.3668445556e+12	8.0080160321e+03
1.3845128319e+12	8.0400801603e+03
1.4023132143e+12	8.0721442886e+03
1.4202460451e+12	8.1042084168e+03
1.4383116662e+12	8.1362725451e+03
1.4565104188e+12	8.1683366733e+03
1.4748426435e+12	8.2004008016e+03
1.4933086803e+12	8.2324649299e+03
1.5119088686e+12	8.2645290581e+03
1.5306435475e+12	8.2965931864e+03
1.5495130551e+12	8.3286573146e+03
1.5685177293e+12	8.3607214429e+03
1.5876579071e+12	8.3927855711e+03
1.6069339252e+12	8.4248496994e+03
1.6263461197e+12	8.4569138277e+03
1.6458948261e+12	8.4889779559e+03
1.6655803792e+12	8.5210420842e+03
1.6854031137e+12	8.5531062124e+03
1.7053633632e+12	8.5851703407e+03
1.7254614612e+12	8.6172344689e+03
1.7456977405e+12	8.6492985972e+03
1.7660725333e+12	8.6813627255e+03
1.7865861713e+12	8.7134268537e+03
1.8072389859e+12	8.7454909820e+03
1.8280313077e+12	8.7775551102e+03
1.8489634669e+12	8.8096192385e+03
1.8700357932e+12	8.8416833667e+03
1.8912486157e+12	8.8737474950e+03
1.9126022632e+12	8.9058116232e+03
1.9340970638e+12	8.9378757515e+03
1.9557333452e+12	8.9699398798e+03
1.9775114345e+12	9.0020040080e+03
1.9994316585e+12	9.0340681363e+03
2.0214943432e+12	9.0661322645e+03
2.0436998145e+12	9.0981963928e+03
2.0660483976e+12	9.1302605210e+03
2.0885404172e+12	9.1623246493e+03
2.1111761975e+12	9.1943887776e+03
2.1339560625e+12	9.2264529058e+03
2.1568803354e+12	9.2585170341e+03
2.1799493391e+12	9.2905811623e+03
2.2031633959e+12	9.3226452906e+03
2.2265228279e+12	9.3547094188e+03
2.2500279566e+12	9.3867735471e+03
2.2736791029e+12	9.4188376754e+03
2.2974765874e+12	9.4509018036e+03
2.3214207302e+12	9.4829659319e+03
2.3455118512e+12	9.5150300601e+03
2.3697502694e+12	9.5470941884e+03
2.3941363037e+12	9.5791583166e+03
2.4186702724e+12	9.6112224449e+03
2.4433524935e+12	9.6432865731e+03
2.4681832845e+12	9.6753507014e+03
2.4931629624e+12	9.7074148297e+03
2.5182918439e+12	9.7394789579e+03
2.5435702452e+12	9.7715430862e+03
2.5689984821e+12	9.8036072144e+03
2.5945768699e+12	9.8356713427e+03
2.6203057236e+12	9.8677354709e+03
2.6461853578e+12	9.8997995992e+03
2.6722160865e+12	9.9318637275e+03
2.6983982236e+12	9.9639278557e+03
2.7247320822e+12	9.9959919840e+03
2.7512179754e+12	1.0028056112e+04
2.7778562155e+12	1.0060120240e+04
2.8046471149e+12	1.0092184369e+04
2.8315909850e+12	1.0124248497e+04
2.8586881373e+12	1.0156312625e+04
2.8859388827e+12	1.0188376754e+04
2.9133435316e+12	1.0220440882e+04
2.9409023943e+12	1.0252505010e+04
2.9686157806e+12	1.0284569138e+04
2.9964839996e+12	1.0316633267e+04
3.0245073606e+12	1.0348697395e+04
3.0526861720e+12	1.0380761523e+04
3.0810207421e+12	1.0412825651e+04
3.1095113788e+12	1.0444889780e+04
3.1381583895e+12	1.0476953908e+04
3.1669620814e+12	1.0509018036e+04
3.1959227612e+12	1.0541082164e+04
3.2250407353e+12	1.0573146293e+04
3.2543163097e+12	1.0605210421e+04
3.2837497900e+12	1.0637274549e+04
3.3133414816e+12	1.0669338677e+04
3.3430916894e+12	1.0701402806e+04
3.3730007179e+12	1.0733466934e+04
3.4030688714e+12	1.0765531062e+04
3.4332964538e+12	1.0797595190e+04
3.4636837685e+12	1.0829659319e+04
3.4942311187e+12	1.0861723447e+04
3.5249388073e+12	1.0893787575e+04
3.5558071367e+12	1.0925851703e+04
3.5868364091e+12	1.0957915832e+04
3.6180269262e+12	1.0989979960e+04
3.6493789895e+12	1.1022044088e+04
3.6808929002e+12	1.1054108216e+04
3.7125689589e+12	1.1086172345e+04
3.7444074662e+12	1.1118236473e+04
3.7764087221e+12	1.1150300601e+04
3.8085730265e+12	1.1182364729e+04
3.8409006788e+12	1.1214428858e+04
3.8733919781e+12	1.1246492986e+04
3.9060472231e+12	1.1278557114e+04
3.9388667125e+12	1.1310621242e+04
3.9718507443e+12	1.1342685371e+04
4.0049996164e+12	1.1374749499e+04
4.0383136263e+12	1.1406813627e+04
4.0717930711e+12	1.1438877756e+04
4.1054382479e+12	1.1470941884e+04
4.1392494530e+12	1.1503006012e+04
4.1732269829e+12	1.1535070140e+04
4.2073711334e+12	1.1567134269e+04
4.2416822001e+12	1.1599198397e+04
4.2761604785e+12	1.1631262525e+04
4.3108062635e+12	1.1663326653e+04
4.3456198498e+12	1.1695390782e+04
4.3806015319e+12	1.1727454910e+04
4.4157516039e+12	1.1759519038e+04
4.4510703596e+12	1.1791583166e+04
4.4865580924e+12	1.1823647295e+04
4.5222150957e+12	1.1855711423e+04
4.5580416624e+12	1.1887775551e+04
4.5940380850e+12	1.1919839679e+04
4.6302046559e+12	1.1951903808e+04
4.6665416672e+12	1.1983967936e+04
4.7030494106e+12	1.2016032064e+04
4.7397281776e+12	1.2048096192e+04
4.7765782593e+12	1.2080160321e+04
4.8135999467e+12	1.2112224449e+04
4.8507935304e+12	1.2144288577e+04
4.8881593007e+12	1.2176352705e+04
4.9256975477e+12	1.2208416834e+04
4.9634085611e+12	1.2240480962e+04
5.0012926304e+12	1.2272545090e+04
5.0393500448e+12	1.2304609218e+04
5.0775810933e+12	1.2336673347e+04
5.1159860644e+12	1.2368737475e+04
5.1545652468e+12	1.2400801603e+04
5.1933189283e+12	1.2432865731e+04
5.2322473969e+12	1.2464929860e+04
5.2713509402e+12	1.2496993988e+04
5.3106298454e+12	1.2529058116e+04
5.3500843996e+12	1.2561122244e+04
5.3897148896e+12	1.2593186373e+04
5.4295216019e+12	1.2625250501e+04
5.4695048228e+12	1.2657314629e+04
5.5096648381e+12	1.2689378758e+04
5.5500019337e+12	1.2721442886e+04
5.5905163950e+12	1.2753507014e+04
5.6312085073e+12	1.2785571142e+04
5.6720785554e+12	1.2817635271e+04
5.7131268241e+12	1.2849699399e+04
5.7543535977e+12	1.2881763527e+04
5.7957591606e+12	1.2913827655e+04
5.8373437966e+12	1.2945891784e+04
5.8791077894e+12	1.2977955912e+04
5.9210514224e+12	1.3010020040e+04
5.9631749789e+12	1.3042084168e+04
6.0054787417e+12	1.3074148297e+04
6.0479629935e+12	1.3106212425e+04
6.0906280168e+12	1.3138276553e+04
6.1334740938e+12	1.3170340681e+04
6.1765015064e+12	1.3202404810e+04
6.2197105364e+12	1.3234468938e+04
6.2631014651e+12	1.3266533066e+04
6.3066745739e+12	1.3298597194e+04
6.3504301437e+12	1.3330661323e+04
6.3943684553e+12	1.3362725451e+04
6.4384897892e+12	1.3394789579e+04
6.4827944257e+12	1.3426853707e+04
6.5272826447e+12	1.3458917836e+04
6.5719547262e+12	1.3490981964e+04
6.6168109496e+12	1.3523046092e+04
6.6618515944e+12	1.3555110220e+04
6.7070769397e+12	1.3587174349e+04
6.7524872642e+12	1.3619238477e+04
6.7980828467e+12	1.3651302605e+04
6.8438639657e+12	1.3683366733e+04
6.8898308992e+12	1.3715430862e+04
6.9359839253e+12	1.3747494990e+04
6.9823233217e+12	1.3779559118e+04
7.0288493659e+12	1.3811623246e+04
7.0755623352e+12	1.3843687375e+04
7.1224625068e+12	1.3875751503e+04
7.1695501574e+12	1.3907815631e+04
7.2168255636e+12	1.3939879760e+04
7.2642890020e+12	1.3971943888e+04
7.3119407487e+12	1.4004008016e+04
7.3597810796e+12	1.4036072144e+04
7.4078102706e+12	1.4068136273e+04
7.4560285972e+12	1.4100200401e+04
7.5044363346e+12	1.4132264529e+04
7.5530337580e+12	1.4164328657e+04
7.6018211424e+12	1.4196392786e+04
7.6507987624e+12	1.4228456914e+04
7.6999668924e+12	1.4260521042e+04
7.7493258068e+12	1.4292585170e+04
7.7988757796e+12	1.4324649299e+04
7.8486170846e+12	1.4356713427e+04
7.8985499955e+12	1.4388777555e+04
7.9486747857e+12	1.4420841683e+04
7.9989917285e+12	1.4452905812e+04
8.0495010968e+12	1.4484969940e+04
8.1002031634e+12	1.4517034068e+04
8.1510982011e+12	1.4549098196e+04
8.2021864821e+12	1.4581162325e+04
8.2534682788e+12	1.4613226453e+04
8.3049438630e+12	1.4645290581e+04
8.3566135066e+12	1.4677354709e+04
8.4084774812e+12	1.4709418838e+04
8.4605360582e+12	1.4741482966e+04
8.5127895089e+12	1.4773547094e+04
8.5652381041e+12	1.4805611222e+04
8.6178821147e+12	1.4837675351e+04
8.6707218114e+12	1.4869739479e+04
8.7237574645e+12	1.4901803607e+04
8.7769893443e+12	1.4933867735e+04
8.8304177208e+12	1.4965931864e+04
8.8840428639e+12	1.4997995992e+04
8.9378650431e+12	1.5030060120e+04
8.9918845280e+12	1.5062124248e+04
9.0461015877e+12	1.5094188377e+04
9.1005164915e+12	1.5126252505e+04
9.1551295081e+12	1.5158316633e+04
9.2099409062e+12	1.5190380762e+04
9.2649509544e+12	1.5222444890e+04
9.3201599210e+12	1.5254509018e+04
9.3755680741e+12	1.5286573146e+04
9.4311756816e+12	1.5318637275e+04
9.4869830113e+12	1.5350701403e+04
9.5429903309e+12	1.5382765531e+04
9.5991979076e+12	1.5414829659e+04
9.6556060087e+12	1.5446893788e+04
9.7122149013e+12	1.5478957916e+04
9.7690248521e+12	1.5511022044e+04
9.8260361278e+12	1.5543086172e+04
9.8832489950e+12	1.5575150301e+04
9.9406637199e+12	1.5607214429e+04
9.9982805687e+12	1.5639278557e+04
1.0056099807e+13	1.5671342685e+04
1.0114121701e+13	1.5703406814e+04
1.0172346517e+13	1.5735470942e+04
1.0230774519e+13	1.5767535070e+04
