# Diamond EOS from Swift et al. (2022), using a modified Vinet form
# Pressure (Pa)	Density (kg/m^3)
5.5556216799e+11	5.9204602301e+03
5.5674183611e+11	5.9239619810e+03
5.5792255166e+11	5.9274637319e+03
5.5910431447e+11	5.9309654827e+03
5.6028712438e+11	5.9344672336e+03
5.6147098124e+11	5.9379689845e+03
5.6265588489e+11	5.9414707354e+03
5.6384183516e+11	5.9449724862e+03
5.6502883191e+11	5.9484742371e+03
5.6621687498e+11	5.9519759880e+03
5.6740596421e+11	5.9554777389e+03
5.6859609943e+11	5.9589794897e+03
5.6978728050e+11	5.9624812406e+03
5.7097950726e+11	5.9659829915e+03
5.7217277955e+11	5.9694847424e+03
5.7336709720e+11	5.9729864932e+03
5.7456246007e+11	5.9764882441e+03
5.7575886800e+11	5.9799899950e+03
5.7695632083e+11	5.9834917459e+03
5.7815481840e+11	5.9869934967e+03
5.7935436056e+11	5.9904952476e+03
5.8055494714e+11	5.9939969985e+03
5.8175657800e+11	5.9974987494e+03
5.8295925296e+11	6.0010005003e+03
5.8416297189e+11	6.0045022511e+03
5.8536773461e+11	6.0080040020e+03
5.8657354098e+11	6.0115057529e+03
5.8778039082e+11	6.0150075038e+03
5.8898828400e+11	6.0185092546e+03
5.9019722035e+11	6.0220110055e+03
5.9140719971e+11	6.0255127564e+03
5.9261822192e+11	6.0290145073e+03
5.9383028683e+11	6.0325162581e+03
5.9504339429e+11	6.0360180090e+03
5.9625754413e+11	6.0395197599e+03
5.9747273620e+11	6.0430215108e+03
5.9868897034e+11	6.0465232616e+03
5.9990624639e+11	6.0500250125e+03
6.0112456420e+11	6.0535267634e+03
6.0234392360e+11	6.0570285143e+03
6.0356432445e+11	6.0605302651e+03
6.0478576659e+11	6.0640320160e+03
6.0600824986e+11	6.0675337669e+03
6.0723177409e+11	6.0710355178e+03
6.0845633915e+11	6.0745372686e+03
6.0968194486e+11	6.0780390195e+03
6.1090859107e+11	6.0815407704e+03
6.1213627763e+11	6.0850425213e+03
6.1336500437e+11	6.0885442721e+03
6.1459477115e+11	6.0920460230e+03
6.1582557780e+11	6.0955477739e+03
6.1705742416e+11	6.0990495248e+03
6.1829031009e+11	6.1025512756e+03
6.1952423543e+11	6.1060530265e+03
6.2075920001e+11	6.1095547774e+03
6.2199520368e+11	6.1130565283e+03
6.2323224629e+11	6.1165582791e+03
6.2447032767e+11	6.1200600300e+03
6.2570944768e+11	6.1235617809e+03
6.2694960615e+11	6.1270635318e+03
6.2819080293e+11	6.1305652826e+03
6.2943303787e+11	6.1340670335e+03
6.3067631080e+11	6.1375687844e+03
6.3192062156e+11	6.1410705353e+03
6.3316597001e+11	6.1445722861e+03
6.3441235599e+11	6.1480740370e+03
6.3565977934e+11	6.1515757879e+03
6.3690823990e+11	6.1550775388e+03
6.3815773752e+11	6.1585792896e+03
6.3940827204e+11	6.1620810405e+03
6.4065984331e+11	6.1655827914e+03
6.4191245117e+11	6.1690845423e+03
6.4316609546e+11	6.1725862931e+03
6.4442077602e+11	6.1760880440e+03
6.4567649271e+11	6.1795897949e+03
6.4693324536e+11	6.1830915458e+03
6.4819103382e+11	6.1865932966e+03
6.4944985794e+11	6.1900950475e+03
6.5070971755e+11	6.1935967984e+03
6.5197061250e+11	6.1970985493e+03
6.5323254264e+11	6.2006003002e+03
6.5449550780e+11	6.2041020510e+03
6.5575950784e+11	6.2076038019e+03
6.5702454260e+11	6.2111055528e+03
6.5829061192e+11	6.2146073037e+03
6.5955771565e+11	6.2181090545e+03
6.6082585363e+11	6.2216108054e+03
6.6209502570e+11	6.2251125563e+03
6.6336523171e+11	6.2286143072e+03
6.6463647151e+11	6.2321160580e+03
6.6590874493e+11	6.2356178089e+03
6.6718205182e+11	6.2391195598e+03
6.6845639204e+11	6.2426213107e+03
6.6973176541e+11	6.2461230615e+03
6.7100817179e+11	6.2496248124e+03
6.7228561103e+11	6.2531265633e+03
6.7356408295e+11	6.2566283142e+03
6.7484358742e+11	6.2601300650e+03
6.7612412428e+11	6.2636318159e+03
6.7740569336e+11	6.2671335668e+03
6.7868829452e+11	6.2706353177e+03
6.7997192760e+11	6.2741370685e+03
6.8125659244e+11	6.2776388194e+03
6.8254228889e+11	6.2811405703e+03
6.8382901680e+11	6.2846423212e+03
6.8511677600e+11	6.2881440720e+03
6.8640556635e+11	6.2916458229e+03
6.8769538769e+11	6.2951475738e+03
6.8898623986e+11	6.2986493247e+03
6.9027812272e+11	6.3021510755e+03
6.9157103610e+11	6.3056528264e+03
6.9286497984e+11	6.3091545773e+03
6.9415995381e+11	6.3126563282e+03
6.9545595783e+11	6.3161580790e+03
6.9675299176e+11	6.3196598299e+03
6.9805105544e+11	6.3231615808e+03
6.9935014872e+11	6.3266633317e+03
7.0065027145e+11	6.3301650825e+03
7.0195142346e+11	6.3336668334e+03
7.0325360460e+11	6.3371685843e+03
7.0455681472e+11	6.3406703352e+03
7.0586105367e+11	6.3441720860e+03
7.0716632128e+11	6.3476738369e+03
7.0847261742e+11	6.3511755878e+03
7.0977994191e+11	6.3546773387e+03
7.1108829462e+11	6.3581790895e+03
7.1239767537e+11	6.3616808404e+03
7.1370808403e+11	6.3651825913e+03
7.1501952043e+11	6.3686843422e+03
7.1633198443e+11	6.3721860930e+03
7.1764547586e+11	6.3756878439e+03
7.1895999457e+11	6.3791895948e+03
7.2027554042e+11	6.3826913457e+03
7.2159211324e+11	6.3861930965e+03
7.2290971288e+11	6.3896948474e+03
7.2422833919e+11	6.3931965983e+03
7.2554799201e+11	6.3966983492e+03
7.2686867120e+11	6.4002001001e+03
7.2819037659e+11	6.4037018509e+03
7.2951310804e+11	6.4072036018e+03
7.3083686539e+11	6.4107053527e+03
7.3216164848e+11	6.4142071036e+03
7.3348745717e+11	6.4177088544e+03
7.3481429130e+11	6.4212106053e+03
7.3614215072e+11	6.4247123562e+03
7.3747103526e+11	6.4282141071e+03
7.3880094479e+11	6.4317158579e+03
7.4013187915e+11	6.4352176088e+03
7.4146383818e+11	6.4387193597e+03
7.4279682173e+11	6.4422211106e+03
7.4413082965e+11	6.4457228614e+03
7.4546586178e+11	6.4492246123e+03
7.4680191798e+11	6.4527263632e+03
7.4813899808e+11	6.4562281141e+03
7.4947710194e+11	6.4597298649e+03
7.5081622941e+11	6.4632316158e+03
7.5215638032e+11	6.4667333667e+03
7.5349755453e+11	6.4702351176e+03
7.5483975189e+11	6.4737368684e+03
7.5618297224e+11	6.4772386193e+03
7.5752721543e+11	6.4807403702e+03
7.5887248131e+11	6.4842421211e+03
7.6021876972e+11	6.4877438719e+03
7.6156608052e+11	6.4912456228e+03
7.6291441355e+11	6.4947473737e+03
7.6426376865e+11	6.4982491246e+03
7.6561414568e+11	6.5017508754e+03
7.6696554449e+11	6.5052526263e+03
7.6831796492e+11	6.5087543772e+03
7.6967140681e+11	6.5122561281e+03
7.7102587003e+11	6.5157578789e+03
7.7238135441e+11	6.5192596298e+03
7.7373785980e+11	6.5227613807e+03
7.7509538605e+11	6.5262631316e+03
7.7645393302e+11	6.5297648824e+03
7.7781350054e+11	6.5332666333e+03
7.7917408847e+11	6.5367683842e+03
7.8053569666e+11	6.5402701351e+03
7.8189832494e+11	6.5437718859e+03
7.8326197318e+11	6.5472736368e+03
7.8462664122e+11	6.5507753877e+03
7.8599232891e+11	6.5542771386e+03
7.8735903610e+11	6.5577788894e+03
7.8872676263e+11	6.5612806403e+03
7.9009550836e+11	6.5647823912e+03
7.9146527313e+11	6.5682841421e+03
7.9283605679e+11	6.5717858929e+03
7.9420785920e+11	6.5752876438e+03
7.9558068019e+11	6.5787893947e+03
7.9695451962e+11	6.5822911456e+03
7.9832937735e+11	6.5857928964e+03
7.9970525321e+11	6.5892946473e+03
8.0108214705e+11	6.5927963982e+03
8.0246005873e+11	6.5962981491e+03
8.0383898810e+11	6.5997998999e+03
8.0521893500e+11	6.6033016508e+03
8.0659989929e+11	6.6068034017e+03
8.0798188081e+11	6.6103051526e+03
8.0936487941e+11	6.6138069035e+03
8.1074889494e+11	6.6173086543e+03
8.1213392726e+11	6.6208104052e+03
8.1351997621e+11	6.6243121561e+03
8.1490704164e+11	6.6278139070e+03
8.1629512340e+11	6.6313156578e+03
8.1768422134e+11	6.6348174087e+03
8.1907433531e+11	6.6383191596e+03
8.2046546517e+11	6.6418209105e+03
8.2185761075e+11	6.6453226613e+03
8.2325077192e+11	6.6488244122e+03
8.2464494852e+11	6.6523261631e+03
8.2604014040e+11	6.6558279140e+03
8.2743634741e+11	6.6593296648e+03
8.2883356940e+11	6.6628314157e+03
8.3023180623e+11	6.6663331666e+03
8.3163105774e+11	6.6698349175e+03
8.3303132378e+11	6.6733366683e+03
8.3443260421e+11	6.6768384192e+03
8.3583489887e+11	6.6803401701e+03
8.3723820761e+11	6.6838419210e+03
8.3864253030e+11	6.6873436718e+03
8.4004786677e+11	6.6908454227e+03
8.4145421688e+11	6.6943471736e+03
8.4286158047e+11	6.6978489245e+03
8.4426995741e+11	6.7013506753e+03
8.4567934754e+11	6.7048524262e+03
8.4708975071e+11	6.7083541771e+03
8.4850116677e+11	6.7118559280e+03
8.4991359558e+11	6.7153576788e+03
8.5132703698e+11	6.7188594297e+03
8.5274149083e+11	6.7223611806e+03
8.5415695698e+11	6.7258629315e+03
8.5557343528e+11	6.7293646823e+03
8.5699092558e+11	6.7328664332e+03
8.5840942774e+11	6.7363681841e+03
8.5982894160e+11	6.7398699350e+03
8.6124946701e+11	6.7433716858e+03
8.6267100384e+11	6.7468734367e+03
8.6409355193e+11	6.7503751876e+03
8.6551711112e+11	6.7538769385e+03
8.6694168129e+11	6.7573786893e+03
8.6836726227e+11	6.7608804402e+03
8.6979385391e+11	6.7643821911e+03
8.7122145608e+11	6.7678839420e+03
8.7265006862e+11	6.7713856928e+03
8.7407969139e+11	6.7748874437e+03
8.7551032424e+11	6.7783891946e+03
8.7694196701e+11	6.7818909455e+03
8.7837461957e+11	6.7853926963e+03
8.7980828177e+11	6.7888944472e+03
8.8124295345e+11	6.7923961981e+03
8.8267863447e+11	6.7958979490e+03
8.8411532469e+11	6.7993996998e+03
8.8555302395e+11	6.8029014507e+03
8.8699173211e+11	6.8064032016e+03
8.8843144903e+11	6.8099049525e+03
8.8987217455e+11	6.8134067034e+03
8.9131390853e+11	6.8169084542e+03
8.9275665082e+11	6.8204102051e+03
8.9420040127e+11	6.8239119560e+03
8.9564515975e+11	6.8274137069e+03
8.9709092610e+11	6.8309154577e+03
8.9853770017e+11	6.8344172086e+03
8.9998548182e+11	6.8379189595e+03
9.0143427090e+11	6.8414207104e+03
9.0288406727e+11	6.8449224612e+03
9.0433487078e+11	6.8484242121e+03
9.0578668128e+11	6.8519259630e+03
9.0723949863e+11	6.8554277139e+03
9.0869332268e+11	6.8589294647e+03
9.1014815328e+11	6.8624312156e+03
9.1160399030e+11	6.8659329665e+03
9.1306083357e+11	6.8694347174e+03
9.1451868297e+11	6.8729364682e+03
9.1597753834e+11	6.8764382191e+03
9.1743739953e+11	6.8799399700e+03
9.1889826641e+11	6.8834417209e+03
9.2036013882e+11	6.8869434717e+03
9.2182301662e+11	6.8904452226e+03
9.2328689966e+11	6.8939469735e+03
9.2475178781e+11	6.8974487244e+03
9.2621768090e+11	6.9009504752e+03
9.2768457881e+11	6.9044522261e+03
9.2915248138e+11	6.9079539770e+03
9.3062138847e+11	6.9114557279e+03
9.3209129993e+11	6.9149574787e+03
9.3356221562e+11	6.9184592296e+03
9.3503413539e+11	6.9219609805e+03
9.3650705910e+11	6.9254627314e+03
9.3798098661e+11	6.9289644822e+03
9.3945591777e+11	6.9324662331e+03
9.4093185243e+11	6.9359679840e+03
9.4240879045e+11	6.9394697349e+03
9.4388673169e+11	6.9429714857e+03
9.4536567600e+11	6.9464732366e+03
9.4684562324e+11	6.9499749875e+03
9.4832657327e+11	6.9534767384e+03
9.4980852593e+11	6.9569784892e+03
9.5129148108e+11	6.9604802401e+03
9.5277543859e+11	6.9639819910e+03
9.5426039831e+11	6.9674837419e+03
9.5574636009e+11	6.9709854927e+03
9.5723332379e+11	6.9744872436e+03
9.5872128927e+11	6.9779889945e+03
9.6021025638e+11	6.9814907454e+03
9.6170022497e+11	6.9849924962e+03
9.6319119492e+11	6.9884942471e+03
9.6468316607e+11	6.9919959980e+03
9.6617613827e+11	6.9954977489e+03
9.6767011139e+11	6.9989994997e+03
9.6916508529e+11	7.0025012506e+03
9.7066105981e+11	7.0060030015e+03
9.7215803482e+11	7.0095047524e+03
9.7365601017e+11	7.0130065033e+03
9.7515498572e+11	7.0165082541e+03
9.7665496134e+11	7.0200100050e+03
9.7815593686e+11	7.0235117559e+03
9.7965791216e+11	7.0270135068e+03
9.8116088709e+11	7.0305152576e+03
9.8266486151e+11	7.0340170085e+03
9.8416983527e+11	7.0375187594e+03
9.8567580823e+11	7.0410205103e+03
9.8718278025e+11	7.0445222611e+03
9.8869075120e+11	7.0480240120e+03
9.9019972091e+11	7.0515257629e+03
9.9170968926e+11	7.0550275138e+03
9.9322065611e+11	7.0585292646e+03
9.9473262130e+11	7.0620310155e+03
9.9624558470e+11	7.0655327664e+03
9.9775954617e+11	7.0690345173e+03
9.9927450556e+11	7.0725362681e+03
1.0007904627e+12	7.0760380190e+03
1.0023074176e+12	7.0795397699e+03
1.0038253699e+12	7.0830415208e+03
1.0053443195e+12	7.0865432716e+03
1.0068642664e+12	7.0900450225e+03
1.0083852104e+12	7.0935467734e+03
1.0099071513e+12	7.0970485243e+03
1.0114300890e+12	7.1005502751e+03
1.0129540234e+12	7.1040520260e+03
1.0144789542e+12	7.1075537769e+03
1.0160048815e+12	7.1110555278e+03
1.0175318049e+12	7.1145572786e+03
1.0190597245e+12	7.1180590295e+03
1.0205886400e+12	7.1215607804e+03
1.0221185513e+12	7.1250625313e+03
1.0236494583e+12	7.1285642821e+03
1.0251813608e+12	7.1320660330e+03
1.0267142587e+12	7.1355677839e+03
1.0282481518e+12	7.1390695348e+03
1.0297830400e+12	7.1425712856e+03
1.0313189233e+12	7.1460730365e+03
1.0328558013e+12	7.1495747874e+03
1.0343936740e+12	7.1530765383e+03
1.0359325413e+12	7.1565782891e+03
1.0374724030e+12	7.1600800400e+03
1.0390132589e+12	7.1635817909e+03
1.0405551090e+12	7.1670835418e+03
1.0420979531e+12	7.1705852926e+03
1.0436417910e+12	7.1740870435e+03
1.0451866226e+12	7.1775887944e+03
1.0467324478e+12	7.1810905453e+03
1.0482792664e+12	7.1845922961e+03
1.0498270783e+12	7.1880940470e+03
1.0513758834e+12	7.1915957979e+03
1.0529256815e+12	7.1950975488e+03
1.0544764724e+12	7.1985992996e+03
1.0560282561e+12	7.2021010505e+03
1.0575810324e+12	7.2056028014e+03
1.0591348012e+12	7.2091045523e+03
1.0606895622e+12	7.2126063032e+03
1.0622453155e+12	7.2161080540e+03
1.0638020608e+12	7.2196098049e+03
1.0653597980e+12	7.2231115558e+03
1.0669185269e+12	7.2266133067e+03
1.0684782475e+12	7.2301150575e+03
1.0700389596e+12	7.2336168084e+03
1.0716006631e+12	7.2371185593e+03
1.0731633577e+12	7.2406203102e+03
1.0747270434e+12	7.2441220610e+03
1.0762917201e+12	7.2476238119e+03
1.0778573875e+12	7.2511255628e+03
1.0794240457e+12	7.2546273137e+03
1.0809916943e+12	7.2581290645e+03
1.0825603334e+12	7.2616308154e+03
1.0841299626e+12	7.2651325663e+03
1.0857005820e+12	7.2686343172e+03
1.0872721914e+12	7.2721360680e+03
1.0888447906e+12	7.2756378189e+03
1.0904183796e+12	7.2791395698e+03
1.0919929580e+12	7.2826413207e+03
1.0935685260e+12	7.2861430715e+03
1.0951450832e+12	7.2896448224e+03
1.0967226295e+12	7.2931465733e+03
1.0983011649e+12	7.2966483242e+03
1.0998806891e+12	7.3001500750e+03
1.1014612021e+12	7.3036518259e+03
1.1030427037e+12	7.3071535768e+03
1.1046251938e+12	7.3106553277e+03
1.1062086722e+12	7.3141570785e+03
1.1077931388e+12	7.3176588294e+03
1.1093785935e+12	7.3211605803e+03
1.1109650361e+12	7.3246623312e+03
1.1125524665e+12	7.3281640820e+03
1.1141408846e+12	7.3316658329e+03
1.1157302901e+12	7.3351675838e+03
1.1173206831e+12	7.3386693347e+03
1.1189120633e+12	7.3421710855e+03
1.1205044306e+12	7.3456728364e+03
1.1220977849e+12	7.3491745873e+03
1.1236921260e+12	7.3526763382e+03
1.1252874538e+12	7.3561780890e+03
1.1268837682e+12	7.3596798399e+03
1.1284810691e+12	7.3631815908e+03
1.1300793562e+12	7.3666833417e+03
1.1316786295e+12	7.3701850925e+03
1.1332788889e+12	7.3736868434e+03
1.1348801341e+12	7.3771885943e+03
1.1364823651e+12	7.3806903452e+03
1.1380855817e+12	7.3841920960e+03
1.1396897839e+12	7.3876938469e+03
1.1412949713e+12	7.3911955978e+03
1.1429011440e+12	7.3946973487e+03
1.1445083018e+12	7.3981990995e+03
1.1461164446e+12	7.4017008504e+03
1.1477255721e+12	7.4052026013e+03
1.1493356844e+12	7.4087043522e+03
1.1509467812e+12	7.4122061031e+03
1.1525588624e+12	7.4157078539e+03
1.1541719279e+12	7.4192096048e+03
1.1557859776e+12	7.4227113557e+03
1.1574010113e+12	7.4262131066e+03
1.1590170288e+12	7.4297148574e+03
1.1606340302e+12	7.4332166083e+03
1.1622520151e+12	7.4367183592e+03
1.1638709835e+12	7.4402201101e+03
1.1654909353e+12	7.4437218609e+03
1.1671118703e+12	7.4472236118e+03
1.1687337883e+12	7.4507253627e+03
1.1703566893e+12	7.4542271136e+03
1.1719805732e+12	7.4577288644e+03
1.1736054397e+12	7.4612306153e+03
1.1752312888e+12	7.4647323662e+03
1.1768581203e+12	7.4682341171e+03
1.1784859341e+12	7.4717358679e+03
1.1801147300e+12	7.4752376188e+03
1.1817445080e+12	7.4787393697e+03
1.1833752679e+12	7.4822411206e+03
1.1850070095e+12	7.4857428714e+03
1.1866397327e+12	7.4892446223e+03
1.1882734375e+12	7.4927463732e+03
1.1899081236e+12	7.4962481241e+03
1.1915437909e+12	7.4997498749e+03
1.1931804394e+12	7.5032516258e+03
1.1948180688e+12	7.5067533767e+03
1.1964566790e+12	7.5102551276e+03
1.1980962700e+12	7.5137568784e+03
1.1997368415e+12	7.5172586293e+03
1.2013783934e+12	7.5207603802e+03
1.2030209257e+12	7.5242621311e+03
1.2046644382e+12	7.5277638819e+03
1.2063089307e+12	7.5312656328e+03
1.2079544031e+12	7.5347673837e+03
1.2096008553e+12	7.5382691346e+03
1.2112482871e+12	7.5417708854e+03
1.2128966985e+12	7.5452726363e+03
1.2145460893e+12	7.5487743872e+03
1.2161964593e+12	7.5522761381e+03
1.2178478085e+12	7.5557778889e+03
1.2195001367e+12	7.5592796398e+03
1.2211534438e+12	7.5627813907e+03
1.2228077295e+12	7.5662831416e+03
1.2244629939e+12	7.5697848924e+03
1.2261192368e+12	7.5732866433e+03
1.2277764581e+12	7.5767883942e+03
1.2294346575e+12	7.5802901451e+03
1.2310938351e+12	7.5837918959e+03
1.2327539906e+12	7.5872936468e+03
1.2344151239e+12	7.5907953977e+03
1.2360772350e+12	7.5942971486e+03
1.2377403236e+12	7.5977988994e+03
1.2394043897e+12	7.6013006503e+03
1.2410694331e+12	7.6048024012e+03
1.2427354537e+12	7.6083041521e+03
1.2444024513e+12	7.6118059030e+03
1.2460704258e+12	7.6153076538e+03
1.2477393772e+12	7.6188094047e+03
1.2494093052e+12	7.6223111556e+03
1.2510802098e+12	7.6258129065e+03
1.2527520908e+12	7.6293146573e+03
1.2544249480e+12	7.6328164082e+03
1.2560987815e+12	7.6363181591e+03
1.2577735909e+12	7.6398199100e+03
1.2594493763e+12	7.6433216608e+03
1.2611261374e+12	7.6468234117e+03
1.2628038741e+12	7.6503251626e+03
1.2644825864e+12	7.6538269135e+03
1.2661622741e+12	7.6573286643e+03
1.2678429370e+12	7.6608304152e+03
1.2695245750e+12	7.6643321661e+03
1.2712071881e+12	7.6678339170e+03
1.2728907760e+12	7.6713356678e+03
1.2745753387e+12	7.6748374187e+03
1.2762608760e+12	7.6783391696e+03
1.2779473878e+12	7.6818409205e+03
1.2796348740e+12	7.6853426713e+03
1.2813233344e+12	7.6888444222e+03
1.2830127689e+12	7.6923461731e+03
1.2847031774e+12	7.6958479240e+03
1.2863945597e+12	7.6993496748e+03
1.2880869158e+12	7.7028514257e+03
1.2897802455e+12	7.7063531766e+03
1.2914745486e+12	7.7098549275e+03
1.2931698252e+12	7.7133566783e+03
1.2948660749e+12	7.7168584292e+03
1.2965632977e+12	7.7203601801e+03
1.2982614936e+12	7.7238619310e+03
1.2999606622e+12	7.7273636818e+03
1.3016608036e+12	7.7308654327e+03
1.3033619176e+12	7.7343671836e+03
1.3050640040e+12	7.7378689345e+03
1.3067670628e+12	7.7413706853e+03
1.3084710938e+12	7.7448724362e+03
1.3101760969e+12	7.7483741871e+03
1.3118820719e+12	7.7518759380e+03
1.3135890188e+12	7.7553776888e+03
1.3152969374e+12	7.7588794397e+03
1.3170058276e+12	7.7623811906e+03
1.3187156892e+12	7.7658829415e+03
1.3204265222e+12	7.7693846923e+03
1.3221383264e+12	7.7728864432e+03
1.3238511017e+12	7.7763881941e+03
1.3255648480e+12	7.7798899450e+03
1.3272795651e+12	7.7833916958e+03
1.3289952529e+12	7.7868934467e+03
1.3307119113e+12	7.7903951976e+03
1.3324295401e+12	7.7938969485e+03
1.3341481393e+12	7.7973986993e+03
1.3358677088e+12	7.8009004502e+03
1.3375882483e+12	7.8044022011e+03
1.3393097577e+12	7.8079039520e+03
1.3410322371e+12	7.8114057029e+03
1.3427556861e+12	7.8149074537e+03
1.3444801047e+12	7.8184092046e+03
1.3462054928e+12	7.8219109555e+03
1.3479318503e+12	7.8254127064e+03
1.3496591770e+12	7.8289144572e+03
1.3513874727e+12	7.8324162081e+03
1.3531167375e+12	7.8359179590e+03
1.3548469711e+12	7.8394197099e+03
1.3565781735e+12	7.8429214607e+03
1.3583103444e+12	7.8464232116e+03
1.3600434838e+12	7.8499249625e+03
1.3617775916e+12	7.8534267134e+03
1.3635126677e+12	7.8569284642e+03
1.3652487118e+12	7.8604302151e+03
1.3669857239e+12	7.8639319660e+03
1.3687237039e+12	7.8674337169e+03
1.3704626517e+12	7.8709354677e+03
1.3722025671e+12	7.8744372186e+03
1.3739434500e+12	7.8779389695e+03
1.3756853002e+12	7.8814407204e+03
1.3774281178e+12	7.8849424712e+03
1.3791719024e+12	7.8884442221e+03
1.3809166541e+12	7.8919459730e+03
1.3826623726e+12	7.8954477239e+03
1.3844090580e+12	7.8989494747e+03
1.3861567100e+12	7.9024512256e+03
1.3879053285e+12	7.9059529765e+03
1.3896549134e+12	7.9094547274e+03
1.3914054646e+12	7.9129564782e+03
1.3931569820e+12	7.9164582291e+03
1.3949094654e+12	7.9199599800e+03
1.3966629147e+12	7.9234617309e+03
1.3984173298e+12	7.9269634817e+03
1.4001727106e+12	7.9304652326e+03
1.4019290570e+12	7.9339669835e+03
1.4036863688e+12	7.9374687344e+03
1.4054446459e+12	7.9409704852e+03
1.4072038882e+12	7.9444722361e+03
1.4089640956e+12	7.9479739870e+03
1.4107252679e+12	7.9514757379e+03
1.4124874051e+12	7.9549774887e+03
1.4142505069e+12	7.9584792396e+03
1.4160145734e+12	7.9619809905e+03
1.4177796044e+12	7.9654827414e+03
1.4195455997e+12	7.9689844922e+03
1.4213125592e+12	7.9724862431e+03
1.4230804828e+12	7.9759879940e+03
1.4248493705e+12	7.9794897449e+03
1.4266192220e+12	7.9829914957e+03
1.4283900372e+12	7.9864932466e+03
1.4301618161e+12	7.9899949975e+03
1.4319345586e+12	7.9934967484e+03
1.4337082644e+12	7.9969984992e+03
1.4354829334e+12	8.0005002501e+03
1.4372585657e+12	8.0040020010e+03
1.4390351610e+12	8.0075037519e+03
1.4408127192e+12	8.0110055028e+03
1.4425912402e+12	8.0145072536e+03
1.4443707239e+12	8.0180090045e+03
1.4461511701e+12	8.0215107554e+03
1.4479325788e+12	8.0250125063e+03
1.4497149498e+12	8.0285142571e+03
1.4514982831e+12	8.0320160080e+03
1.4532825784e+12	8.0355177589e+03
1.4550678357e+12	8.0390195098e+03
1.4568540548e+12	8.0425212606e+03
1.4586412357e+12	8.0460230115e+03
1.4604293782e+12	8.0495247624e+03
1.4622184822e+12	8.0530265133e+03
1.4640085475e+12	8.0565282641e+03
1.4657995742e+12	8.0600300150e+03
1.4675915620e+12	8.0635317659e+03
1.4693845108e+12	8.0670335168e+03
1.4711784205e+12	8.0705352676e+03
1.4729732910e+12	8.0740370185e+03
1.4747691222e+12	8.0775387694e+03
1.4765659140e+12	8.0810405203e+03
1.4783636662e+12	8.0845422711e+03
1.4801623787e+12	8.0880440220e+03
1.4819620515e+12	8.0915457729e+03
1.4837626843e+12	8.0950475238e+03
1.4855642771e+12	8.0985492746e+03
1.4873668298e+12	8.1020510255e+03
1.4891703422e+12	8.1055527764e+03
1.4909748142e+12	8.1090545273e+03
1.4927802458e+12	8.1125562781e+03
1.4945866367e+12	8.1160580290e+03
1.4963939869e+12	8.1195597799e+03
1.4982022963e+12	8.1230615308e+03
1.5000115647e+12	8.1265632816e+03
1.5018217921e+12	8.1300650325e+03
1.5036329783e+12	8.1335667834e+03
1.5054451231e+12	8.1370685343e+03
1.5072582266e+12	8.1405702851e+03
1.5090722885e+12	8.1440720360e+03
1.5108873088e+12	8.1475737869e+03
1.5127032873e+12	8.1510755378e+03
1.5145202239e+12	8.1545772886e+03
1.5163381186e+12	8.1580790395e+03
1.5181569711e+12	8.1615807904e+03
1.5199767814e+12	8.1650825413e+03
1.5217975494e+12	8.1685842921e+03
1.5236192749e+12	8.1720860430e+03
1.5254419579e+12	8.1755877939e+03
1.5272655982e+12	8.1790895448e+03
1.5290901956e+12	8.1825912956e+03
1.5309157502e+12	8.1860930465e+03
1.5327422618e+12	8.1895947974e+03
1.5345697302e+12	8.1930965483e+03
1.5363981553e+12	8.1965982991e+03
1.5382275371e+12	8.2001000500e+03
1.5400578754e+12	8.2036018009e+03
1.5418891701e+12	8.2071035518e+03
1.5437214211e+12	8.2106053027e+03
1.5455546283e+12	8.2141070535e+03
1.5473887916e+12	8.2176088044e+03
1.5492239108e+12	8.2211105553e+03
1.5510599858e+12	8.2246123062e+03
1.5528970166e+12	8.2281140570e+03
1.5547350030e+12	8.2316158079e+03
1.5565739448e+12	8.2351175588e+03
1.5584138421e+12	8.2386193097e+03
1.5602546946e+12	8.2421210605e+03
1.5620965023e+12	8.2456228114e+03
1.5639392651e+12	8.2491245623e+03
1.5657829828e+12	8.2526263132e+03
1.5676276553e+12	8.2561280640e+03
1.5694732825e+12	8.2596298149e+03
1.5713198643e+12	8.2631315658e+03
1.5731674006e+12	8.2666333167e+03
1.5750158912e+12	8.2701350675e+03
1.5768653362e+12	8.2736368184e+03
1.5787157352e+12	8.2771385693e+03
1.5805670884e+12	8.2806403202e+03
1.5824193954e+12	8.2841420710e+03
1.5842726563e+12	8.2876438219e+03
1.5861268708e+12	8.2911455728e+03
1.5879820390e+12	8.2946473237e+03
1.5898381606e+12	8.2981490745e+03
1.5916952356e+12	8.3016508254e+03
1.5935532639e+12	8.3051525763e+03
1.5954122453e+12	8.3086543272e+03
1.5972721797e+12	8.3121560780e+03
1.5991330671e+12	8.3156578289e+03
1.6009949073e+12	8.3191595798e+03
1.6028577001e+12	8.3226613307e+03
1.6047214456e+12	8.3261630815e+03
1.6065861436e+12	8.3296648324e+03
1.6084517939e+12	8.3331665833e+03
1.6103183965e+12	8.3366683342e+03
1.6121859512e+12	8.3401700850e+03
1.6140544580e+12	8.3436718359e+03
1.6159239167e+12	8.3471735868e+03
1.6177943273e+12	8.3506753377e+03
1.6196656895e+12	8.3541770885e+03
1.6215380033e+12	8.3576788394e+03
