# Oganov & Ono (2004) MgSiO3 (ppv) EOS (https://ui.adsabs.harvard.edu/abs/2004Natur.430..445O/abstract)
# See also Table 2 in Wagner et al. (2012)
# Vinet fit to experimental data
# Pressure (Pa)	Density (kg m-3)
5.397307e+13	7.480552e+04
5.456040e+13	7.535906e+04
5.515321e+13	7.591669e+04
5.575153e+13	7.647844e+04
5.635541e+13	7.704436e+04
5.696489e+13	7.761446e+04
5.758002e+13	7.818877e+04
5.820083e+13	7.876734e+04
5.882738e+13	7.935019e+04
5.945970e+13	7.993736e+04
6.009785e+13	8.052886e+04
6.074186e+13	8.112475e+04
6.139179e+13	8.172504e+04
6.204767e+13	8.232978e+04
6.270955e+13	8.293899e+04
6.337749e+13	8.355271e+04
6.405152e+13	8.417097e+04
6.473170e+13	8.479380e+04
6.541807e+13	8.542124e+04
6.611067e+13	8.605333e+04
6.680956e+13	8.669009e+04
6.751479e+13	8.733157e+04
6.822639e+13	8.797779e+04
6.894443e+13	8.862879e+04
6.966894e+13	8.928462e+04
7.039999e+13	8.994529e+04
7.113761e+13	9.061085e+04
7.188186e+13	9.128134e+04
7.263279e+13	9.195679e+04
7.339044e+13	9.263723e+04
7.415488e+13	9.332272e+04
7.492615e+13	9.401327e+04
7.570429e+13	9.470894e+04
7.648937e+13	9.540975e+04
7.728144e+13	9.611574e+04
7.808055e+13	9.682697e+04
7.888674e+13	9.754345e+04
7.970008e+13	9.826524e+04
8.052062e+13	9.899236e+04
8.134840e+13	9.972487e+04
8.218350e+13	1.004628e+05
8.302595e+13	1.012062e+05
8.387581e+13	1.019551e+05
8.473315e+13	1.027095e+05
8.559800e+13	1.034695e+05
8.647044e+13	1.042352e+05
8.735051e+13	1.050065e+05
8.823828e+13	1.057835e+05
8.913380e+13	1.065662e+05
9.003712e+13	1.073548e+05
9.094830e+13	1.081492e+05
9.186741e+13	1.089494e+05
9.279450e+13	1.097556e+05
9.372962e+13	1.105678e+05
9.467284e+13	1.113859e+05
9.562422e+13	1.122101e+05
9.658381e+13	1.130405e+05
9.755168e+13	1.138769e+05
9.852789e+13	1.147196e+05
9.951249e+13	1.155685e+05
1.005056e+14	1.164236e+05
1.015071e+14	1.172851e+05
1.025173e+14	1.181530e+05
1.035361e+14	1.190273e+05
1.045636e+14	1.199080e+05
1.055999e+14	1.207953e+05
1.066450e+14	1.216891e+05
1.076990e+14	1.225896e+05
1.087620e+14	1.234967e+05
1.098340e+14	1.244105e+05
1.109150e+14	1.253311e+05
1.120053e+14	1.262585e+05
1.131047e+14	1.271928e+05
1.142135e+14	1.281340e+05
1.153316e+14	1.290821e+05
1.164591e+14	1.300373e+05
1.175961e+14	1.309995e+05
1.187426e+14	1.319689e+05
1.198988e+14	1.329454e+05
1.210647e+14	1.339291e+05
1.222403e+14	1.349202e+05
1.234257e+14	1.359185e+05
1.246211e+14	1.369243e+05
1.258264e+14	1.379375e+05
1.270418e+14	1.389582e+05
1.282672e+14	1.399864e+05
1.295029e+14	1.410222e+05
1.307488e+14	1.420658e+05
1.320050e+14	1.431170e+05
1.332717e+14	1.441760e+05
1.345488e+14	1.452429e+05
1.358364e+14	1.463176e+05
1.371347e+14	1.474003e+05
1.384436e+14	1.484910e+05
1.397633e+14	1.495898e+05
1.410939e+14	1.506967e+05
1.424354e+14	1.518118e+05
1.437878e+14	1.529352e+05
1.451514e+14	1.540668e+05
1.465261e+14	1.552069e+05
1.479120e+14	1.563553e+05
1.493092e+14	1.575123e+05
1.507178e+14	1.586778e+05
1.521379e+14	1.598520e+05
1.535695e+14	1.610348e+05
1.550128e+14	1.622264e+05
1.564677e+14	1.634269e+05
1.579344e+14	1.646362e+05
1.594130e+14	1.658544e+05
1.609035e+14	1.670817e+05
1.624060e+14	1.683180e+05
1.639207e+14	1.695635e+05
1.654475e+14	1.708182e+05
1.669866e+14	1.720822e+05
1.685381e+14	1.733556e+05
1.701020e+14	1.746383e+05
1.716785e+14	1.759306e+05
1.732675e+14	1.772324e+05
1.748693e+14	1.785439e+05
1.764839e+14	1.798650e+05
1.781113e+14	1.811960e+05
1.797517e+14	1.825367e+05
1.814051e+14	1.838874e+05
1.830717e+14	1.852481e+05
1.847515e+14	1.866189e+05
1.864446e+14	1.879998e+05
1.881511e+14	1.893910e+05
1.898712e+14	1.907924e+05
1.916048e+14	1.922042e+05
1.933521e+14	1.936264e+05
1.951132e+14	1.950592e+05
1.968881e+14	1.965026e+05
1.986770e+14	1.979566e+05
2.004799e+14	1.994214e+05
