# Zeng et al. (2021) mantle EOS (Holzapfel EOS)
# Pressure (Pa)	Density (kg m-3)
9.809062e+16	2.399689e+06
9.938382e+16	2.417439e+06
1.006939e+17	2.435321e+06
1.020210e+17	2.453334e+06
1.033653e+17	2.471481e+06
1.047272e+17	2.489762e+06
1.061068e+17	2.508178e+06
1.075043e+17	2.526731e+06
1.089200e+17	2.545421e+06
1.103541e+17	2.564249e+06
1.118069e+17	2.583216e+06
1.132786e+17	2.602323e+06
1.147694e+17	2.621572e+06
1.162796e+17	2.640964e+06
1.178094e+17	2.660498e+06
1.193591e+17	2.680177e+06
1.209290e+17	2.700002e+06
1.225192e+17	2.719974e+06
1.241301e+17	2.740093e+06
1.257619e+17	2.760361e+06
1.274150e+17	2.780779e+06
1.290895e+17	2.801347e+06
1.307857e+17	2.822068e+06
1.325040e+17	2.842943e+06
1.342446e+17	2.863971e+06
1.360077e+17	2.885156e+06
1.377938e+17	2.906497e+06
1.396030e+17	2.927995e+06
1.414358e+17	2.949653e+06
1.432923e+17	2.971471e+06
1.451728e+17	2.993451e+06
1.470778e+17	3.015593e+06
1.490075e+17	3.037898e+06
1.509622e+17	3.060369e+06
1.529423e+17	3.083006e+06
1.549480e+17	3.105811e+06
1.569797e+17	3.128784e+06
1.590378e+17	3.151927e+06
1.611225e+17	3.175241e+06
1.632343e+17	3.198727e+06
1.653734e+17	3.222388e+06
1.675403e+17	3.246223e+06
1.697352e+17	3.270235e+06
1.719585e+17	3.294424e+06
1.742106e+17	3.318792e+06
1.764919e+17	3.343341e+06
1.788028e+17	3.368071e+06
1.811435e+17	3.392984e+06
1.835146e+17	3.418081e+06
1.859163e+17	3.443364e+06
1.883492e+17	3.468834e+06
1.908135e+17	3.494492e+06
1.933097e+17	3.520340e+06
1.958382e+17	3.546380e+06
1.983994e+17	3.572612e+06
2.009937e+17	3.599037e+06
2.036216e+17	3.625659e+06
2.062835e+17	3.652477e+06
2.089798e+17	3.679494e+06
2.117110e+17	3.706710e+06
2.144774e+17	3.734128e+06
2.172797e+17	3.761749e+06
2.201181e+17	3.789574e+06
2.229932e+17	3.817604e+06
2.259055e+17	3.845843e+06
2.288554e+17	3.874290e+06
2.318434e+17	3.902947e+06
2.348700e+17	3.931816e+06
2.379357e+17	3.960899e+06
2.410410e+17	3.990197e+06
2.441864e+17	4.019712e+06
2.473724e+17	4.049445e+06
2.505996e+17	4.079398e+06
2.538684e+17	4.109572e+06
2.571794e+17	4.139970e+06
2.605331e+17	4.170593e+06
2.639301e+17	4.201442e+06
2.673709e+17	4.232519e+06
2.708561e+17	4.263826e+06
2.743863e+17	4.295365e+06
2.779621e+17	4.327137e+06
2.815839e+17	4.359144e+06
2.852525e+17	4.391388e+06
2.889683e+17	4.423870e+06
2.927321e+17	4.456592e+06
2.965444e+17	4.489557e+06
3.004058e+17	4.522765e+06
3.043170e+17	4.556219e+06
3.082786e+17	4.589921e+06
3.122913e+17	4.623872e+06
3.163557e+17	4.658073e+06
3.204724e+17	4.692528e+06
3.246422e+17	4.727238e+06
3.288657e+17	4.762204e+06
3.331436e+17	4.797430e+06
3.374765e+17	4.832915e+06
3.418653e+17	4.868663e+06
3.463106e+17	4.904676e+06
3.508131e+17	4.940955e+06
3.553736e+17	4.977502e+06
3.599928e+17	5.014320e+06
3.646714e+17	5.051410e+06
3.694102e+17	5.088774e+06
3.742101e+17	5.126415e+06
3.790717e+17	5.164334e+06
3.839958e+17	5.202533e+06
3.889833e+17	5.241016e+06
3.940349e+17	5.279782e+06
3.991515e+17	5.318836e+06
4.043339e+17	5.358178e+06
4.095830e+17	5.397812e+06
4.148995e+17	5.437738e+06
4.202844e+17	5.477960e+06
4.257385e+17	5.518480e+06
4.312627e+17	5.559299e+06
4.368579e+17	5.600420e+06
4.425251e+17	5.641845e+06
4.482650e+17	5.683577e+06
4.540787e+17	5.725617e+06
4.599671e+17	5.767968e+06
4.659312e+17	5.810633e+06
4.719718e+17	5.853613e+06
4.780901e+17	5.896911e+06
4.842869e+17	5.940529e+06
4.905633e+17	5.984470e+06
4.969203e+17	6.028736e+06
5.033589e+17	6.073330e+06
5.098801e+17	6.118253e+06
5.164851e+17	6.163509e+06
5.231748e+17	6.209099e+06
5.299504e+17	6.255026e+06
5.368130e+17	6.301294e+06
5.437636e+17	6.347903e+06
5.508034e+17	6.394857e+06
5.579335e+17	6.442159e+06
5.651551e+17	6.489810e+06
5.724693e+17	6.537814e+06
5.798773e+17	6.586173e+06
5.873803e+17	6.634890e+06
5.949795e+17	6.683967e+06
6.026762e+17	6.733407e+06
6.104715e+17	6.783212e+06
6.183668e+17	6.833386e+06
6.263633e+17	6.883932e+06
6.344623e+17	6.934851e+06
6.426651e+17	6.986147e+06
6.509730e+17	7.037822e+06
6.593873e+17	7.089879e+06
6.679095e+17	7.142322e+06
6.765409e+17	7.195152e+06
6.852828e+17	7.248373e+06
6.941367e+17	7.301988e+06
7.031040e+17	7.355999e+06
7.121862e+17	7.410410e+06
7.213846e+17	7.465224e+06
7.307009e+17	7.520443e+06
7.401364e+17	7.576070e+06
7.496927e+17	7.632109e+06
7.593714e+17	7.688562e+06
7.691739e+17	7.745433e+06
7.791019e+17	7.802724e+06
7.891570e+17	7.860439e+06
7.993408e+17	7.918581e+06
8.096548e+17	7.977154e+06
8.201008e+17	8.036159e+06
8.306805e+17	8.095601e+06
8.413955e+17	8.155483e+06
8.522475e+17	8.215807e+06
8.632384e+17	8.276578e+06
8.743698e+17	8.337798e+06
8.856436e+17	8.399471e+06
8.970615e+17	8.461601e+06
9.086254e+17	8.524189e+06
9.203372e+17	8.587241e+06
9.321987e+17	8.650759e+06
9.442118e+17	8.714747e+06
9.563784e+17	8.779209e+06
9.687006e+17	8.844147e+06
9.811802e+17	8.909565e+06
9.938193e+17	8.975468e+06
1.006620e+18	9.041857e+06
1.019584e+18	9.108738e+06
1.032714e+18	9.176114e+06
1.046011e+18	9.243988e+06
1.059478e+18	9.312364e+06
1.073118e+18	9.381246e+06
1.086931e+18	9.450637e+06
1.100921e+18	9.520541e+06
1.115090e+18	9.590963e+06
1.129439e+18	9.661906e+06
1.143972e+18	9.733373e+06
1.158690e+18	9.805369e+06
1.173596e+18	9.877897e+06
1.188692e+18	9.950962e+06
1.203981e+18	1.002457e+07
1.219465e+18	1.009872e+07
1.235147e+18	1.017342e+07
1.251029e+18	1.024867e+07
1.267113e+18	1.032447e+07
1.283402e+18	1.040084e+07
1.299900e+18	1.047777e+07
1.316608e+18	1.055528e+07
1.333528e+18	1.063335e+07
1.350665e+18	1.071201e+07
1.368020e+18	1.079124e+07
1.385597e+18	1.087106e+07
1.403398e+18	1.095147e+07
1.421425e+18	1.103248e+07
1.439683e+18	1.111408e+07
1.458173e+18	1.119629e+07
1.476899e+18	1.127911e+07
1.495863e+18	1.136254e+07
1.515069e+18	1.144658e+07
1.534520e+18	1.153125e+07
1.554219e+18	1.161655e+07
1.574169e+18	1.170247e+07
1.594373e+18	1.178903e+07
1.614834e+18	1.187623e+07
1.635556e+18	1.196408e+07
1.656542e+18	1.205258e+07
1.677796e+18	1.214173e+07
1.699320e+18	1.223154e+07
1.721118e+18	1.232201e+07
1.743193e+18	1.241315e+07
1.765550e+18	1.250497e+07
1.788191e+18	1.259747e+07
1.811121e+18	1.269065e+07
1.834343e+18	1.278452e+07
1.857860e+18	1.287909e+07
1.881676e+18	1.297435e+07
1.905796e+18	1.307032e+07
1.930222e+18	1.316700e+07
1.954960e+18	1.326439e+07
1.980012e+18	1.336250e+07
2.005383e+18	1.346134e+07
2.031076e+18	1.356092e+07
2.057097e+18	1.366122e+07
2.083449e+18	1.376227e+07
2.110135e+18	1.386407e+07
2.137162e+18	1.396662e+07
2.164532e+18	1.406993e+07
2.192250e+18	1.417400e+07
2.220320e+18	1.427884e+07
2.248747e+18	1.438446e+07
2.277536e+18	1.449086e+07
2.306691e+18	1.459805e+07
2.336217e+18	1.470602e+07
2.366117e+18	1.481480e+07
2.396398e+18	1.492438e+07
2.427064e+18	1.503478e+07
2.458120e+18	1.514599e+07
2.489570e+18	1.525802e+07
2.521420e+18	1.537088e+07
2.553674e+18	1.548457e+07
2.586338e+18	1.559911e+07
2.619418e+18	1.571449e+07
2.652917e+18	1.583073e+07
2.686842e+18	1.594783e+07
2.721198e+18	1.606579e+07
2.755991e+18	1.618463e+07
2.791225e+18	1.630434e+07
2.826907e+18	1.642494e+07
2.863042e+18	1.654643e+07
2.899635e+18	1.666883e+07
2.936694e+18	1.679212e+07
2.974223e+18	1.691633e+07
3.012228e+18	1.704146e+07
3.050716e+18	1.716751e+07
3.089692e+18	1.729449e+07
3.129163e+18	1.742242e+07
3.169135e+18	1.755129e+07
3.209614e+18	1.768111e+07
3.250607e+18	1.781189e+07
3.292120e+18	1.794365e+07
3.334160e+18	1.807637e+07
3.376733e+18	1.821008e+07
3.419846e+18	1.834478e+07
3.463507e+18	1.848047e+07
3.507721e+18	1.861716e+07
3.552496e+18	1.875487e+07
3.597839e+18	1.889360e+07
3.643757e+18	1.903335e+07
3.690257e+18	1.917414e+07
3.737347e+18	1.931596e+07
3.785034e+18	1.945884e+07
3.833326e+18	1.960277e+07
3.882230e+18	1.974777e+07
3.931754e+18	1.989384e+07
3.981906e+18	2.004099e+07
4.032693e+18	2.018923e+07
4.084125e+18	2.033857e+07
4.136208e+18	2.048901e+07
4.188951e+18	2.064056e+07
4.242363e+18	2.079324e+07
4.296451e+18	2.094704e+07
4.351225e+18	2.110198e+07
4.406693e+18	2.125807e+07
4.462864e+18	2.141531e+07
4.519747e+18	2.157372e+07
4.577350e+18	2.173329e+07
4.635682e+18	2.189405e+07
4.694754e+18	2.205600e+07
4.754574e+18	2.221914e+07
4.815151e+18	2.238349e+07
4.876496e+18	2.254906e+07
4.938617e+18	2.271585e+07
5.001526e+18	2.288387e+07
5.065230e+18	2.305314e+07
5.129742e+18	2.322366e+07
5.195070e+18	2.339544e+07
5.261225e+18	2.356849e+07
5.328217e+18	2.374282e+07
5.396058e+18	2.391844e+07
5.464757e+18	2.409536e+07
5.534326e+18	2.427359e+07
5.604775e+18	2.445314e+07
5.676116e+18	2.463402e+07
5.748360e+18	2.481623e+07
5.821518e+18	2.499979e+07
5.895601e+18	2.518471e+07
5.970622e+18	2.537099e+07
6.046592e+18	2.555866e+07
6.123523e+18	2.574771e+07
6.201428e+18	2.593816e+07
6.280317e+18	2.613002e+07
6.360205e+18	2.632330e+07
6.441103e+18	2.651801e+07
6.523024e+18	2.671416e+07
6.605981e+18	2.691176e+07
6.689988e+18	2.711082e+07
6.775056e+18	2.731135e+07
6.861201e+18	2.751337e+07
6.948434e+18	2.771688e+07
7.036770e+18	2.792190e+07
7.126223e+18	2.812843e+07
7.216807e+18	2.833649e+07
7.308536e+18	2.854609e+07
7.401424e+18	2.875724e+07
7.495487e+18	2.896995e+07
7.590738e+18	2.918424e+07
7.687193e+18	2.940011e+07
7.784867e+18	2.961757e+07
7.883775e+18	2.983665e+07
7.983934e+18	3.005734e+07
8.085357e+18	3.027967e+07
8.188062e+18	3.050365e+07
8.292065e+18	3.072928e+07
8.397381e+18	3.095657e+07
8.504028e+18	3.118555e+07
8.612022e+18	3.141623e+07
8.721380e+18	3.164861e+07
8.832120e+18	3.188271e+07
8.944258e+18	3.211854e+07
9.057812e+18	3.235611e+07
9.172800e+18	3.259544e+07
9.289240e+18	3.283655e+07
9.407151e+18	3.307943e+07
9.526550e+18	3.332411e+07
9.647457e+18	3.357060e+07
9.769890e+18	3.381892e+07
9.893869e+18	3.406907e+07
1.001941e+19	3.432107e+07
1.014654e+19	3.457494e+07
1.027528e+19	3.483069e+07
1.040563e+19	3.508832e+07
1.053764e+19	3.534786e+07
1.067131e+19	3.560932e+07
1.080666e+19	3.587272e+07
1.094373e+19	3.613806e+07
1.108252e+19	3.640537e+07
1.122307e+19	3.667465e+07
1.136538e+19	3.694593e+07
1.150950e+19	3.721921e+07
1.165543e+19	3.749451e+07
1.180320e+19	3.777185e+07
1.195284e+19	3.805124e+07
1.210436e+19	3.833270e+07
1.225780e+19	3.861624e+07
1.241317e+19	3.890188e+07
1.257050e+19	3.918963e+07
1.272982e+19	3.947951e+07
1.289114e+19	3.977153e+07
1.305450e+19	4.006571e+07
1.321992e+19	4.036207e+07
1.338742e+19	4.066062e+07
1.355704e+19	4.096138e+07
1.372879e+19	4.126436e+07
1.390271e+19	4.156959e+07
1.407882e+19	4.187707e+07
1.425715e+19	4.218683e+07
1.443773e+19	4.249887e+07
1.462059e+19	4.281323e+07
1.480575e+19	4.312991e+07
1.499324e+19	4.344893e+07
1.518310e+19	4.377032e+07
1.537535e+19	4.409408e+07
1.557002e+19	4.442023e+07
1.576715e+19	4.474880e+07
1.596676e+19	4.507980e+07
1.616888e+19	4.541325e+07
1.637355e+19	4.574916e+07
1.658080e+19	4.608756e+07
1.679066e+19	4.642846e+07
1.700317e+19	4.677188e+07
1.721835e+19	4.711784e+07
1.743624e+19	4.746636e+07
1.765687e+19	4.781746e+07
1.788029e+19	4.817116e+07
1.810651e+19	4.852747e+07
1.833559e+19	4.888642e+07
1.856755e+19	4.924803e+07
1.880244e+19	4.961230e+07
1.904028e+19	4.997928e+07
1.928111e+19	5.034896e+07
1.952498e+19	5.072138e+07
1.977192e+19	5.109656e+07
2.002196e+19	5.147451e+07
2.027516e+19	5.185526e+07
2.053154e+19	5.223882e+07
2.079115e+19	5.262522e+07
2.105402e+19	5.301448e+07
2.132021e+19	5.340662e+07
2.158974e+19	5.380166e+07
2.186267e+19	5.419962e+07
2.213903e+19	5.460052e+07
2.241888e+19	5.500439e+07
2.270224e+19	5.541125e+07
2.298916e+19	5.582112e+07
2.327970e+19	5.623401e+07
2.357390e+19	5.664997e+07
2.387179e+19	5.706900e+07
2.417343e+19	5.749112e+07
2.447887e+19	5.791637e+07
2.478815e+19	5.834477e+07
2.510132e+19	5.877634e+07
2.541843e+19	5.921109e+07
2.573953e+19	5.964907e+07
2.606467e+19	6.009028e+07
2.639389e+19	6.053476e+07
2.672726e+19	6.098252e+07
2.706482e+19	6.143359e+07
2.740662e+19	6.188801e+07
2.775273e+19	6.234578e+07
2.810318e+19	6.280694e+07
2.845804e+19	6.327151e+07
2.881737e+19	6.373952e+07
2.918121e+19	6.421099e+07
2.954962e+19	6.468594e+07
2.992267e+19	6.516441e+07
3.030040e+19	6.564642e+07
3.068289e+19	6.613200e+07
3.107018e+19	6.662116e+07
3.146234e+19	6.711395e+07
3.185943e+19	6.761037e+07
3.226151e+19	6.811048e+07
3.266865e+19	6.861428e+07
3.308090e+19	6.912180e+07
3.349833e+19	6.963308e+07
3.392101e+19	7.014815e+07
3.434900e+19	7.066702e+07
3.478236e+19	7.118973e+07
3.522117e+19	7.171631e+07
3.566550e+19	7.224678e+07
3.611541e+19	7.278117e+07
3.657097e+19	7.331952e+07
3.703225e+19	7.386185e+07
3.749933e+19	7.440819e+07
3.797227e+19	7.495858e+07
3.845116e+19	7.551303e+07
3.893606e+19	7.607159e+07
3.942705e+19	7.663427e+07
3.992421e+19	7.720112e+07
4.042761e+19	7.777216e+07
4.093734e+19	7.834743e+07
4.145346e+19	7.892695e+07
4.197607e+19	7.951076e+07
4.250524e+19	8.009888e+07
4.304105e+19	8.069136e+07
4.358360e+19	8.128822e+07
4.413295e+19	8.188949e+07
4.468920e+19	8.249521e+07
4.525244e+19	8.310541e+07
4.582275e+19	8.372013e+07
4.640021e+19	8.433939e+07
4.698493e+19	8.496323e+07
4.757698e+19	8.559169e+07
4.817647e+19	8.622479e+07
4.878348e+19	8.686258e+07
4.939811e+19	8.750509e+07
5.002046e+19	8.815235e+07
5.065061e+19	8.880439e+07
5.128868e+19	8.946126e+07
5.193475e+19	9.012299e+07
5.258893e+19	9.078961e+07
5.325132e+19	9.146116e+07
5.392202e+19	9.213768e+07
5.460113e+19	9.281921e+07
5.528877e+19	9.350578e+07
5.598504e+19	9.419742e+07
5.669004e+19	9.489418e+07
5.740388e+19	9.559609e+07
5.812668e+19	9.630320e+07
5.885855e+19	9.701554e+07
5.959960e+19	9.773314e+07
6.034994e+19	9.845605e+07
6.110970e+19	9.918432e+07
6.187898e+19	9.991796e+07
6.265792e+19	1.006570e+08
6.344662e+19	1.014016e+08
6.424522e+19	1.021516e+08
6.505383e+19	1.029072e+08
6.587258e+19	1.036684e+08
6.670160e+19	1.044352e+08
6.754101e+19	1.052077e+08
6.839095e+19	1.059859e+08
6.925155e+19	1.067699e+08
7.012294e+19	1.075596e+08
7.100525e+19	1.083552e+08
7.189863e+19	1.091567e+08
7.280320e+19	1.099641e+08
7.371912e+19	1.107775e+08
7.464652e+19	1.115969e+08
7.558554e+19	1.124224e+08
7.653634e+19	1.132539e+08
7.749905e+19	1.140916e+08
7.847383e+19	1.149356e+08
7.946083e+19	1.157857e+08
8.046020e+19	1.166422e+08
8.147209e+19	1.175049e+08
8.249667e+19	1.183741e+08
8.353408e+19	1.192497e+08
8.458450e+19	1.201318e+08
8.564808e+19	1.210203e+08
8.672499e+19	1.219155e+08
8.781539e+19	1.228173e+08
8.891946e+19	1.237258e+08
9.003736e+19	1.246409e+08
9.116926e+19	1.255629e+08
9.231535e+19	1.264916e+08
9.347579e+19	1.274273e+08
9.465078e+19	1.283698e+08
9.584048e+19	1.293194e+08
9.704509e+19	1.302759e+08
9.826478e+19	1.312395e+08
9.949976e+19	1.322103e+08
1.007502e+20	1.331882e+08
1.020163e+20	1.341734e+08
1.032983e+20	1.351658e+08
1.045963e+20	1.361656e+08
1.059106e+20	1.371728e+08
1.072413e+20	1.381875e+08
1.085887e+20	1.392096e+08
1.099530e+20	1.402393e+08
1.113343e+20	1.412766e+08
1.127330e+20	1.423216e+08
1.141492e+20	1.433744e+08
1.155831e+20	1.444349e+08
1.170349e+20	1.455032e+08
1.185050e+20	1.465795e+08
1.199934e+20	1.476637e+08
1.215005e+20	1.487560e+08
1.230264e+20	1.498563e+08
1.245715e+20	1.509647e+08
1.261359e+20	1.520814e+08
1.277198e+20	1.532063e+08
1.293236e+20	1.543395e+08
1.309475e+20	1.554812e+08
1.325917e+20	1.566312e+08
1.342565e+20	1.577898e+08
1.359421e+20	1.589569e+08
1.376488e+20	1.601327e+08
1.393769e+20	1.613172e+08
1.411266e+20	1.625104e+08
1.428982e+20	1.637125e+08
1.446920e+20	1.649234e+08
1.465082e+20	1.661433e+08
1.483471e+20	1.673723e+08
1.502091e+20	1.686103e+08
1.520944e+20	1.698575e+08
1.540032e+20	1.711139e+08
1.559359e+20	1.723796e+08
1.578928e+20	1.736546e+08
1.598742e+20	1.749391e+08
1.618804e+20	1.762331e+08
1.639117e+20	1.775367e+08
1.659684e+20	1.788499e+08
1.680508e+20	1.801728e+08
1.701592e+20	1.815055e+08
1.722941e+20	1.828480e+08
1.744556e+20	1.842005e+08
1.766442e+20	1.855630e+08
1.788602e+20	1.869356e+08
1.811038e+20	1.883183e+08
1.833756e+20	1.897113e+08
1.856757e+20	1.911146e+08
1.880046e+20	1.925282e+08
1.903627e+20	1.939523e+08
1.927502e+20	1.953869e+08
1.951676e+20	1.968321e+08
1.976152e+20	1.982881e+08
2.000934e+20	1.997548e+08
2.026026e+20	2.012323e+08
2.051432e+20	2.027208e+08
2.077155e+20	2.042203e+08
2.103200e+20	2.057309e+08
2.129571e+20	2.072526e+08
2.156271e+20	2.087856e+08
2.183306e+20	2.103300e+08
2.210678e+20	2.118857e+08
2.238392e+20	2.134530e+08
2.266453e+20	2.150319e+08
2.294865e+20	2.166224e+08
2.323631e+20	2.182248e+08
2.352758e+20	2.198389e+08
2.382248e+20	2.214650e+08
2.412107e+20	2.231032e+08
2.442339e+20	2.247534e+08
2.472949e+20	2.264159e+08
2.503942e+20	2.280906e+08
2.535322e+20	2.297778e+08
2.567094e+20	2.314774e+08
2.599263e+20	2.331896e+08
2.631834e+20	2.349144e+08
2.664813e+20	2.366521e+08
2.698203e+20	2.384025e+08
2.732010e+20	2.401659e+08
2.766240e+20	2.419424e+08
2.800898e+20	2.437320e+08
2.835989e+20	2.455349e+08
2.871518e+20	2.473510e+08
2.907491e+20	2.491806e+08
2.943914e+20	2.510238e+08
2.980791e+20	2.528805e+08
3.018129e+20	2.547511e+08
3.055934e+20	2.566354e+08
3.094211e+20	2.585337e+08
3.132966e+20	2.604460e+08
3.172205e+20	2.623725e+08
3.211935e+20	2.643132e+08
3.252160e+20	2.662683e+08
3.292889e+20	2.682378e+08
3.334125e+20	2.702219e+08
3.375877e+20	2.722207e+08
3.418151e+20	2.742343e+08
3.460952e+20	2.762627e+08
3.504288e+20	2.783062e+08
3.548165e+20	2.803648e+08
3.592590e+20	2.824386e+08
3.637570e+20	2.845277e+08
3.683111e+20	2.866323e+08
3.729221e+20	2.887525e+08
3.775907e+20	2.908883e+08
3.823176e+20	2.930399e+08
3.871035e+20	2.952075e+08
3.919492e+20	2.973911e+08
3.968554e+20	2.995908e+08
4.018228e+20	3.018069e+08
4.068523e+20	3.040393e+08
4.119445e+20	3.062882e+08
4.171003e+20	3.085537e+08
4.223205e+20	3.108361e+08
4.276058e+20	3.131353e+08
4.329572e+20	3.154515e+08
4.383753e+20	3.177848e+08
4.438611e+20	3.201354e+08
4.494153e+20	3.225034e+08
4.550389e+20	3.248889e+08
4.607327e+20	3.272920e+08
4.664975e+20	3.297129e+08
4.723343e+20	3.321517e+08
4.782440e+20	3.346086e+08
4.842274e+20	3.370836e+08
4.902854e+20	3.395770e+08
4.964191e+20	3.420888e+08
5.026294e+20	3.446191e+08
5.089171e+20	3.471682e+08
5.152833e+20	3.497361e+08
5.217289e+20	3.523231e+08
5.282550e+20	3.549291e+08
5.348625e+20	3.575545e+08
5.415525e+20	3.601992e+08
5.483259e+20	3.628636e+08
5.551839e+20	3.655476e+08
5.621274e+20	3.682515e+08
5.691576e+20	3.709754e+08
5.762754e+20	3.737194e+08
5.834821e+20	3.764837e+08
5.907787e+20	3.792685e+08
5.981663e+20	3.820739e+08
6.056461e+20	3.849000e+08
6.132192e+20	3.877470e+08
6.208868e+20	3.906151e+08
6.286500e+20	3.935044e+08
6.365101e+20	3.964151e+08
6.444682e+20	3.993473e+08
6.525256e+20	4.023012e+08
6.606834e+20	4.052770e+08
6.689431e+20	4.082747e+08
6.773057e+20	4.112947e+08
6.857727e+20	4.143369e+08
6.943453e+20	4.174017e+08
7.030248e+20	4.204891e+08
7.118125e+20	4.235994e+08
7.207098e+20	4.267327e+08
7.297181e+20	4.298892e+08
7.388387e+20	4.330690e+08
7.480731e+20	4.362723e+08
7.574227e+20	4.394993e+08
7.668888e+20	4.427502e+08
7.764729e+20	4.460251e+08
7.861766e+20	4.493243e+08
7.960013e+20	4.526479e+08
8.059485e+20	4.559960e+08
8.160197e+20	4.593689e+08
8.262164e+20	4.627668e+08
8.365404e+20	4.661898e+08
8.469930e+20	4.696381e+08
8.575759e+20	4.731119e+08
8.682908e+20	4.766114e+08
8.791393e+20	4.801369e+08
8.901230e+20	4.836883e+08
9.012437e+20	4.872661e+08
9.125030e+20	4.908703e+08
9.239026e+20	4.945012e+08
9.354444e+20	4.981589e+08
9.471300e+20	5.018437e+08
9.589613e+20	5.055557e+08
9.709400e+20	5.092952e+08
9.830681e+20	5.130624e+08
9.953474e+20	5.168574e+08
1.007780e+21	5.206805e+08
1.020367e+21	5.245319e+08
1.033111e+21	5.284117e+08
1.046014e+21	5.323203e+08
1.059078e+21	5.362578e+08
1.072304e+21	5.402244e+08
1.085696e+21	5.442203e+08
1.099254e+21	5.482458e+08
1.112982e+21	5.523011e+08
1.126880e+21	5.563863e+08
1.140951e+21	5.605018e+08
1.155198e+21	5.646477e+08
1.169623e+21	5.688243e+08
1.184227e+21	5.730318e+08
1.199013e+21	5.772704e+08
1.213984e+21	5.815404e+08
1.229140e+21	5.858419e+08
1.244486e+21	5.901753e+08
1.260023e+21	5.945407e+08
1.275754e+21	5.989384e+08
1.291680e+21	6.033686e+08
1.307805e+21	6.078316e+08
1.324131e+21	6.123276e+08
1.340660e+21	6.168569e+08
1.357396e+21	6.214197e+08
1.374339e+21	6.260162e+08
1.391494e+21	6.306467e+08
1.408863e+21	6.353115e+08
1.426447e+21	6.400108e+08
1.444251e+21	6.447448e+08
1.462277e+21	6.495139e+08
1.480527e+21	6.543182e+08
1.499005e+21	6.591581e+08
1.517712e+21	6.640337e+08
1.536653e+21	6.689454e+08
1.555830e+21	6.738935e+08
1.575245e+21	6.788782e+08
1.594902e+21	6.838997e+08
1.614804e+21	6.889584e+08
1.634954e+21	6.940545e+08
1.655355e+21	6.991883e+08
1.676010e+21	7.043600e+08
1.696922e+21	7.095700e+08
1.718095e+21	7.148186e+08
1.739531e+21	7.201060e+08
1.761235e+21	7.254324e+08
1.783208e+21	7.307983e+08
1.805455e+21	7.362039e+08
1.827980e+21	7.416495e+08
1.850784e+21	7.471353e+08
1.873873e+21	7.526617e+08
1.897249e+21	7.582290e+08
1.920916e+21	7.638375e+08
1.944878e+21	7.694874e+08
1.969138e+21	7.751792e+08
1.993701e+21	7.809130e+08
2.018569e+21	7.866893e+08
2.043746e+21	7.925083e+08
2.069238e+21	7.983703e+08
2.095046e+21	8.042757e+08
2.121176e+21	8.102248e+08
2.147631e+21	8.162179e+08
2.174415e+21	8.222553e+08
2.201533e+21	8.283373e+08
2.228989e+21	8.344644e+08
2.256786e+21	8.406368e+08
2.284929e+21	8.468548e+08
2.313423e+21	8.531188e+08
2.342271e+21	8.594292e+08
2.371479e+21	8.657862e+08
2.401050e+21	8.721903e+08
2.430989e+21	8.786417e+08
2.461301e+21	8.851408e+08
2.491990e+21	8.916880e+08
2.523060e+21	8.982837e+08
2.554518e+21	9.049281e+08
2.586367e+21	9.116217e+08
2.618613e+21	9.183648e+08
2.651260e+21	9.251578e+08
2.684313e+21	9.320010e+08
2.717778e+21	9.388948e+08
2.751659e+21	9.458396e+08
2.785961e+21	9.528358e+08
2.820691e+21	9.598838e+08
2.855852e+21	9.669838e+08
2.891452e+21	9.741364e+08
2.927494e+21	9.813419e+08
2.963985e+21	9.886007e+08
3.000930e+21	9.959132e+08
3.038334e+21	1.003280e+09
3.076204e+21	1.010701e+09
3.114545e+21	1.018177e+09
3.153364e+21	1.025708e+09
3.192665e+21	1.033295e+09
3.232455e+21	1.040938e+09
3.272740e+21	1.048638e+09
3.313527e+21	1.056394e+09
3.354821e+21	1.064208e+09
3.396629e+21	1.072080e+09
3.438957e+21	1.080010e+09
3.481811e+21	1.087999e+09
3.525199e+21	1.096046e+09
3.569126e+21	1.104154e+09
3.613600e+21	1.112321e+09
3.658627e+21	1.120548e+09
3.704215e+21	1.128837e+09
3.750369e+21	1.137187e+09
3.797098e+21	1.145598e+09
3.844407e+21	1.154072e+09
3.892306e+21	1.162608e+09
3.940800e+21	1.171208e+09
3.989897e+21	1.179871e+09
4.039605e+21	1.188599e+09
4.089931e+21	1.197390e+09
4.140884e+21	1.206247e+09
4.192470e+21	1.215170e+09
4.244697e+21	1.224158e+09
4.297575e+21	1.233213e+09
4.351109e+21	1.242335e+09
4.405310e+21	1.251524e+09
4.460185e+21	1.260781e+09
4.515742e+21	1.270107e+09
4.571991e+21	1.279502e+09
4.628938e+21	1.288966e+09
4.686594e+21	1.298500e+09
4.744967e+21	1.308105e+09
4.804066e+21	1.317781e+09
4.863900e+21	1.327528e+09
4.924478e+21	1.337348e+09
4.985809e+21	1.347240e+09
5.047903e+21	1.357205e+09
5.110769e+21	1.367244e+09
5.174417e+21	1.377357e+09
5.238856e+21	1.387545e+09
5.304096e+21	1.397809e+09
5.370148e+21	1.408148e+09
5.437021e+21	1.418564e+09
5.504725e+21	1.429057e+09
5.573271e+21	1.439627e+09
5.642670e+21	1.450276e+09
5.712931e+21	1.461003e+09
