# SiC (rock-salt structure) EOS
# low-density (below 7000.826816 kg/m^3) data come from Miozzi et al. (2018)
# high-density (above 7000.826816 kg/m^3) data come from Wilson & Militzer (2014)
# Pressure (Pa)	Density (kg/m^3)
2.4590088916e+11	6.0062017772e+03
2.4638962401e+11	6.0091886392e+03
2.4687869087e+11	6.0121755011e+03
2.4736808963e+11	6.0151623631e+03
2.4785782018e+11	6.0181492251e+03
2.4834788240e+11	6.0211360871e+03
2.4883827619e+11	6.0241229491e+03
2.4932900142e+11	6.0271098110e+03
2.4982005799e+11	6.0300966730e+03
2.5031144578e+11	6.0330835350e+03
2.5080316468e+11	6.0360703970e+03
2.5129521458e+11	6.0390572590e+03
2.5178759536e+11	6.0420441209e+03
2.5228030691e+11	6.0450309829e+03
2.5277334911e+11	6.0480178449e+03
2.5326672187e+11	6.0510047069e+03
2.5376042505e+11	6.0539915688e+03
2.5425445856e+11	6.0569784308e+03
2.5474882227e+11	6.0599652928e+03
2.5524351608e+11	6.0629521548e+03
2.5573853987e+11	6.0659390168e+03
2.5623389353e+11	6.0689258787e+03
2.5672957694e+11	6.0719127407e+03
2.5722559001e+11	6.0748996027e+03
2.5772193260e+11	6.0778864647e+03
2.5821860461e+11	6.0808733267e+03
2.5871560593e+11	6.0838601886e+03
2.5921293645e+11	6.0868470506e+03
2.5971059605e+11	6.0898339126e+03
2.6020858462e+11	6.0928207746e+03
2.6070690205e+11	6.0958076365e+03
2.6120554822e+11	6.0987944985e+03
2.6170452303e+11	6.1017813605e+03
2.6220382636e+11	6.1047682225e+03
2.6270345811e+11	6.1077550845e+03
2.6320341815e+11	6.1107419464e+03
2.6370370637e+11	6.1137288084e+03
2.6420432268e+11	6.1167156704e+03
2.6470526694e+11	6.1197025324e+03
2.6520653906e+11	6.1226893944e+03
2.6570813892e+11	6.1256762563e+03
2.6621006640e+11	6.1286631183e+03
2.6671232140e+11	6.1316499803e+03
2.6721490380e+11	6.1346368423e+03
2.6771781350e+11	6.1376237043e+03
2.6822105038e+11	6.1406105662e+03
2.6872461432e+11	6.1435974282e+03
2.6922850523e+11	6.1465842902e+03
2.6973272298e+11	6.1495711522e+03
2.7023726747e+11	6.1525580141e+03
2.7074213858e+11	6.1555448761e+03
2.7124733620e+11	6.1585317381e+03
2.7175286023e+11	6.1615186001e+03
2.7225871054e+11	6.1645054621e+03
2.7276488704e+11	6.1674923240e+03
2.7327138960e+11	6.1704791860e+03
2.7377821812e+11	6.1734660480e+03
2.7428537248e+11	6.1764529100e+03
2.7479285258e+11	6.1794397720e+03
2.7530065830e+11	6.1824266339e+03
2.7580878954e+11	6.1854134959e+03
2.7631724617e+11	6.1884003579e+03
2.7682602810e+11	6.1913872199e+03
2.7733513521e+11	6.1943740819e+03
2.7784456738e+11	6.1973609438e+03
2.7835432452e+11	6.2003478058e+03
2.7886440650e+11	6.2033346678e+03
2.7937481321e+11	6.2063215298e+03
2.7988554456e+11	6.2093083917e+03
2.8039660042e+11	6.2122952537e+03
2.8090798068e+11	6.2152821157e+03
2.8141968524e+11	6.2182689777e+03
2.8193171399e+11	6.2212558397e+03
2.8244406680e+11	6.2242427016e+03
2.8295674358e+11	6.2272295636e+03
2.8346974422e+11	6.2302164256e+03
2.8398306859e+11	6.2332032876e+03
2.8449671660e+11	6.2361901496e+03
2.8501068813e+11	6.2391770115e+03
2.8552498307e+11	6.2421638735e+03
2.8603960132e+11	6.2451507355e+03
2.8655454275e+11	6.2481375975e+03
2.8706980727e+11	6.2511244595e+03
2.8758539476e+11	6.2541113214e+03
2.8810130511e+11	6.2570981834e+03
2.8861753821e+11	6.2600850454e+03
2.8913409395e+11	6.2630719074e+03
2.8965097222e+11	6.2660587693e+03
2.9016817292e+11	6.2690456313e+03
2.9068569593e+11	6.2720324933e+03
2.9120354114e+11	6.2750193553e+03
2.9172170844e+11	6.2780062173e+03
2.9224019773e+11	6.2809930792e+03
2.9275900889e+11	6.2839799412e+03
2.9327814181e+11	6.2869668032e+03
2.9379759639e+11	6.2899536652e+03
2.9431737251e+11	6.2929405272e+03
2.9483747006e+11	6.2959273891e+03
2.9535788895e+11	6.2989142511e+03
2.9587862904e+11	6.3019011131e+03
2.9639969025e+11	6.3048879751e+03
2.9692107245e+11	6.3078748371e+03
2.9744277555e+11	6.3108616990e+03
2.9796479942e+11	6.3138485610e+03
2.9848714396e+11	6.3168354230e+03
2.9900980906e+11	6.3198222850e+03
2.9953279461e+11	6.3228091469e+03
3.0005610051e+11	6.3257960089e+03
3.0057972664e+11	6.3287828709e+03
3.0110367289e+11	6.3317697329e+03
3.0162793916e+11	6.3347565949e+03
3.0215252534e+11	6.3377434568e+03
3.0267743132e+11	6.3407303188e+03
3.0320265698e+11	6.3437171808e+03
3.0372820223e+11	6.3467040428e+03
3.0425406694e+11	6.3496909048e+03
3.0478025102e+11	6.3526777667e+03
3.0530675436e+11	6.3556646287e+03
3.0583357684e+11	6.3586514907e+03
3.0636071835e+11	6.3616383527e+03
3.0688817880e+11	6.3646252147e+03
3.0741595806e+11	6.3676120766e+03
3.0794405604e+11	6.3705989386e+03
3.0847247262e+11	6.3735858006e+03
3.0900120770e+11	6.3765726626e+03
3.0953026116e+11	6.3795595245e+03
3.1005963290e+11	6.3825463865e+03
3.1058932281e+11	6.3855332485e+03
3.1111933078e+11	6.3885201105e+03
3.1164965671e+11	6.3915069725e+03
3.1218030048e+11	6.3944938344e+03
3.1271126199e+11	6.3974806964e+03
3.1324254113e+11	6.4004675584e+03
3.1377413779e+11	6.4034544204e+03
3.1430605186e+11	6.4064412824e+03
3.1483828324e+11	6.4094281443e+03
3.1537083182e+11	6.4124150063e+03
3.1590369748e+11	6.4154018683e+03
3.1643688013e+11	6.4183887303e+03
3.1697037966e+11	6.4213755923e+03
3.1750419595e+11	6.4243624542e+03
3.1803832890e+11	6.4273493162e+03
3.1857277840e+11	6.4303361782e+03
3.1910754434e+11	6.4333230402e+03
3.1964262662e+11	6.4363099021e+03
3.2017802513e+11	6.4392967641e+03
3.2071373976e+11	6.4422836261e+03
3.2124977040e+11	6.4452704881e+03
3.2178611696e+11	6.4482573501e+03
3.2232277931e+11	6.4512442120e+03
3.2285975735e+11	6.4542310740e+03
3.2339705097e+11	6.4572179360e+03
3.2393466008e+11	6.4602047980e+03
3.2447258455e+11	6.4631916600e+03
3.2501082429e+11	6.4661785219e+03
3.2554937918e+11	6.4691653839e+03
3.2608824913e+11	6.4721522459e+03
3.2662743401e+11	6.4751391079e+03
3.2716693373e+11	6.4781259699e+03
3.2770674818e+11	6.4811128318e+03
3.2824687725e+11	6.4840996938e+03
3.2878732083e+11	6.4870865558e+03
3.2932807882e+11	6.4900734178e+03
3.2986915111e+11	6.4930602797e+03
3.3041053760e+11	6.4960471417e+03
3.3095223817e+11	6.4990340037e+03
3.3149425272e+11	6.5020208657e+03
3.3203658115e+11	6.5050077277e+03
3.3257922335e+11	6.5079945896e+03
3.3312217920e+11	6.5109814516e+03
3.3366544862e+11	6.5139683136e+03
3.3420903148e+11	6.5169551756e+03
3.3475292768e+11	6.5199420376e+03
3.3529713712e+11	6.5229288995e+03
3.3584165968e+11	6.5259157615e+03
3.3638649527e+11	6.5289026235e+03
3.3693164378e+11	6.5318894855e+03
3.3747710510e+11	6.5348763475e+03
3.3802287912e+11	6.5378632094e+03
3.3856896574e+11	6.5408500714e+03
3.3911536485e+11	6.5438369334e+03
3.3966207635e+11	6.5468237954e+03
3.4020910013e+11	6.5498106573e+03
3.4075643608e+11	6.5527975193e+03
3.4130408410e+11	6.5557843813e+03
3.4185204409e+11	6.5587712433e+03
3.4240031593e+11	6.5617581053e+03
3.4294889952e+11	6.5647449672e+03
3.4349779476e+11	6.5677318292e+03
3.4404700154e+11	6.5707186912e+03
3.4459651975e+11	6.5737055532e+03
3.4514634929e+11	6.5766924152e+03
3.4569649005e+11	6.5796792771e+03
3.4624694194e+11	6.5826661391e+03
3.4679770483e+11	6.5856530011e+03
3.4734877863e+11	6.5886398631e+03
3.4790016323e+11	6.5916267251e+03
3.4845185853e+11	6.5946135870e+03
3.4900386441e+11	6.5976004490e+03
3.4955618079e+11	6.6005873110e+03
3.5010880754e+11	6.6035741730e+03
3.5066174457e+11	6.6065610349e+03
3.5121499176e+11	6.6095478969e+03
3.5176854903e+11	6.6125347589e+03
3.5232241625e+11	6.6155216209e+03
3.5287659333e+11	6.6185084829e+03
3.5343108015e+11	6.6214953448e+03
3.5398587662e+11	6.6244822068e+03
3.5454098263e+11	6.6274690688e+03
3.5509639808e+11	6.6304559308e+03
3.5565212286e+11	6.6334427928e+03
3.5620815686e+11	6.6364296547e+03
3.5676449998e+11	6.6394165167e+03
3.5732115212e+11	6.6424033787e+03
3.5787811317e+11	6.6453902407e+03
3.5843538302e+11	6.6483771027e+03
3.5899296158e+11	6.6513639646e+03
3.5955084874e+11	6.6543508266e+03
3.6010904439e+11	6.6573376886e+03
3.6066754843e+11	6.6603245506e+03
3.6122636075e+11	6.6633114125e+03
3.6178548126e+11	6.6662982745e+03
3.6234490984e+11	6.6692851365e+03
3.6290464639e+11	6.6722719985e+03
3.6346469081e+11	6.6752588605e+03
3.6402504299e+11	6.6782457224e+03
3.6458570283e+11	6.6812325844e+03
3.6514667022e+11	6.6842194464e+03
3.6570794507e+11	6.6872063084e+03
3.6626952726e+11	6.6901931704e+03
3.6683141670e+11	6.6931800323e+03
3.6739361328e+11	6.6961668943e+03
3.6795611689e+11	6.6991537563e+03
3.6851892743e+11	6.7021406183e+03
3.6908204480e+11	6.7051274803e+03
3.6964546889e+11	6.7081143422e+03
3.7020919961e+11	6.7111012042e+03
3.7077323684e+11	6.7140880662e+03
3.7133758048e+11	6.7170749282e+03
3.7190223043e+11	6.7200617901e+03
3.7246718659e+11	6.7230486521e+03
3.7303244885e+11	6.7260355141e+03
3.7359801711e+11	6.7290223761e+03
3.7416389127e+11	6.7320092381e+03
3.7473007121e+11	6.7349961000e+03
3.7529655685e+11	6.7379829620e+03
3.7586334806e+11	6.7409698240e+03
3.7643044477e+11	6.7439566860e+03
3.7699784685e+11	6.7469435480e+03
3.7756555420e+11	6.7499304099e+03
3.7813356673e+11	6.7529172719e+03
3.7870188433e+11	6.7559041339e+03
3.7927050689e+11	6.7588909959e+03
3.7983943432e+11	6.7618778579e+03
3.8040866651e+11	6.7648647198e+03
3.8097820335e+11	6.7678515818e+03
3.8154804475e+11	6.7708384438e+03
3.8211819061e+11	6.7738253058e+03
3.8268864081e+11	6.7768121677e+03
3.8325939525e+11	6.7797990297e+03
3.8383045384e+11	6.7827858917e+03
3.8440181647e+11	6.7857727537e+03
3.8497348304e+11	6.7887596157e+03
3.8554545345e+11	6.7917464776e+03
3.8611772759e+11	6.7947333396e+03
3.8669030536e+11	6.7977202016e+03
3.8726318665e+11	6.8007070636e+03
3.8783637137e+11	6.8036939256e+03
3.8840985942e+11	6.8066807875e+03
3.8898365069e+11	6.8096676495e+03
3.8955774507e+11	6.8126545115e+03
3.9013214247e+11	6.8156413735e+03
3.9070684279e+11	6.8186282355e+03
3.9128184592e+11	6.8216150974e+03
3.9185715175e+11	6.8246019594e+03
3.9243276020e+11	6.8275888214e+03
3.9300867115e+11	6.8305756834e+03
3.9358488451e+11	6.8335625453e+03
3.9416140016e+11	6.8365494073e+03
3.9473821802e+11	6.8395362693e+03
3.9531533798e+11	6.8425231313e+03
3.9589275993e+11	6.8455099933e+03
3.9647048377e+11	6.8484968552e+03
3.9704850941e+11	6.8514837172e+03
3.9762683674e+11	6.8544705792e+03
3.9820546566e+11	6.8574574412e+03
3.9878439606e+11	6.8604443032e+03
3.9936362786e+11	6.8634311651e+03
3.9994316093e+11	6.8664180271e+03
4.0052299519e+11	6.8694048891e+03
4.0110313053e+11	6.8723917511e+03
4.0168356686e+11	6.8753786131e+03
4.0226430406e+11	6.8783654750e+03
4.0284534203e+11	6.8813523370e+03
4.0342668069e+11	6.8843391990e+03
4.0400831992e+11	6.8873260610e+03
4.0459025962e+11	6.8903129229e+03
4.0517249969e+11	6.8932997849e+03
4.0575504004e+11	6.8962866469e+03
4.0633788056e+11	6.8992735089e+03
4.0692102114e+11	6.9022603709e+03
4.0750446170e+11	6.9052472328e+03
4.0808820212e+11	6.9082340948e+03
4.0867224231e+11	6.9112209568e+03
4.0925658216e+11	6.9142078188e+03
4.0984122158e+11	6.9171946808e+03
4.1042616046e+11	6.9201815427e+03
4.1101139871e+11	6.9231684047e+03
4.1159693621e+11	6.9261552667e+03
4.1218277288e+11	6.9291421287e+03
4.1276890861e+11	6.9321289907e+03
4.1335534331e+11	6.9351158526e+03
4.1394207686e+11	6.9381027146e+03
4.1452910917e+11	6.9410895766e+03
4.1511644014e+11	6.9440764386e+03
4.1570406967e+11	6.9470633005e+03
4.1629199766e+11	6.9500501625e+03
4.1688022400e+11	6.9530370245e+03
4.1746874860e+11	6.9560238865e+03
4.1805757136e+11	6.9590107485e+03
4.1864669218e+11	6.9619976104e+03
4.1923611096e+11	6.9649844724e+03
4.1982582759e+11	6.9679713344e+03
4.2041584198e+11	6.9709581964e+03
4.2100615402e+11	6.9739450584e+03
4.2159676362e+11	6.9769319203e+03
4.2218767068e+11	6.9799187823e+03
4.2277887510e+11	6.9829056443e+03
4.2337037677e+11	6.9858925063e+03
4.2396217560e+11	6.9888793683e+03
4.2455427149e+11	6.9918662302e+03
4.2514666433e+11	6.9948530922e+03
4.2573935404e+11	6.9978399542e+03
4.2633234050e+11	7.0008268162e+03
4.2933399841e+11	7.0138390015e+03
4.3234566437e+11	7.0268511869e+03
4.3536733696e+11	7.0398633723e+03
4.3839901475e+11	7.0528755576e+03
4.4144069626e+11	7.0658877430e+03
4.4449238000e+11	7.0788999284e+03
4.4755406444e+11	7.0919121138e+03
4.5062574804e+11	7.1049242991e+03
4.5370742920e+11	7.1179364845e+03
4.5679910631e+11	7.1309486699e+03
4.5990077775e+11	7.1439608552e+03
4.6301244184e+11	7.1569730406e+03
4.6613409688e+11	7.1699852260e+03
4.6926574117e+11	7.1829974113e+03
4.7240737295e+11	7.1960095967e+03
4.7555899045e+11	7.2090217821e+03
4.7872059187e+11	7.2220339674e+03
4.8189217539e+11	7.2350461528e+03
4.8507373914e+11	7.2480583382e+03
4.8826528126e+11	7.2610705236e+03
4.9146679984e+11	7.2740827089e+03
4.9467829294e+11	7.2870948943e+03
4.9789975863e+11	7.3001070797e+03
5.0113119490e+11	7.3131192650e+03
5.0437259977e+11	7.3261314504e+03
5.0762397120e+11	7.3391436358e+03
5.1088530714e+11	7.3521558211e+03
5.1415660551e+11	7.3651680065e+03
5.1743786420e+11	7.3781801919e+03
5.2072908109e+11	7.3911923772e+03
5.2403025404e+11	7.4042045626e+03
5.2734138086e+11	7.4172167480e+03
5.3066245936e+11	7.4302289334e+03
5.3399348732e+11	7.4432411187e+03
5.3733446250e+11	7.4562533041e+03
5.4068538263e+11	7.4692654895e+03
5.4404624542e+11	7.4822776748e+03
5.4741704856e+11	7.4952898602e+03
5.5079778972e+11	7.5083020456e+03
5.5418846654e+11	7.5213142309e+03
5.5758907664e+11	7.5343264163e+03
5.6099961763e+11	7.5473386017e+03
5.6442008708e+11	7.5603507870e+03
5.6785048255e+11	7.5733629724e+03
5.7129080157e+11	7.5863751578e+03
5.7474104167e+11	7.5993873432e+03
5.7820120033e+11	7.6123995285e+03
5.8167127502e+11	7.6254117139e+03
5.8515126321e+11	7.6384238993e+03
5.8864116232e+11	7.6514360846e+03
5.9214096976e+11	7.6644482700e+03
5.9565068293e+11	7.6774604554e+03
5.9917029920e+11	7.6904726407e+03
6.0269981591e+11	7.7034848261e+03
6.0623923041e+11	7.7164970115e+03
6.0978853999e+11	7.7295091968e+03
6.1334774196e+11	7.7425213822e+03
6.1691683359e+11	7.7555335676e+03
6.2049581214e+11	7.7685457530e+03
6.2408467483e+11	7.7815579383e+03
6.2768341889e+11	7.7945701237e+03
6.3129204152e+11	7.8075823091e+03
6.3491053989e+11	7.8205944944e+03
6.3853891117e+11	7.8336066798e+03
6.4217715249e+11	7.8466188652e+03
6.4582526100e+11	7.8596310505e+03
6.4948323378e+11	7.8726432359e+03
6.5315106794e+11	7.8856554213e+03
6.5682876054e+11	7.8986676066e+03
6.6051630863e+11	7.9116797920e+03
6.6421370927e+11	7.9246919774e+03
6.6792095946e+11	7.9377041628e+03
6.7163805621e+11	7.9507163481e+03
6.7536499650e+11	7.9637285335e+03
6.7910177730e+11	7.9767407189e+03
6.8284839558e+11	7.9897529042e+03
6.8660484825e+11	8.0027650896e+03
6.9037113225e+11	8.0157772750e+03
6.9414724447e+11	8.0287894603e+03
6.9793318180e+11	8.0418016457e+03
7.0172894112e+11	8.0548138311e+03
7.0553451928e+11	8.0678260164e+03
7.0934991311e+11	8.0808382018e+03
7.1317511945e+11	8.0938503872e+03
7.1701013510e+11	8.1068625726e+03
7.2085495685e+11	8.1198747579e+03
7.2470958149e+11	8.1328869433e+03
7.2857400577e+11	8.1458991287e+03
7.3244822645e+11	8.1589113140e+03
7.3633224025e+11	8.1719234994e+03
7.4022604389e+11	8.1849356848e+03
7.4412963408e+11	8.1979478701e+03
7.4804300751e+11	8.2109600555e+03
7.5196616085e+11	8.2239722409e+03
7.5589909076e+11	8.2369844262e+03
7.5984179389e+11	8.2499966116e+03
7.6379426687e+11	8.2630087970e+03
7.6775650632e+11	8.2760209823e+03
7.7172850885e+11	8.2890331677e+03
7.7571027104e+11	8.3020453531e+03
7.7970178946e+11	8.3150575385e+03
7.8370306070e+11	8.3280697238e+03
7.8771408129e+11	8.3410819092e+03
7.9173484777e+11	8.3540940946e+03
7.9576535667e+11	8.3671062799e+03
7.9980560450e+11	8.3801184653e+03
8.0385558775e+11	8.3931306507e+03
8.0791530292e+11	8.4061428360e+03
8.1198474647e+11	8.4191550214e+03
8.1606391486e+11	8.4321672068e+03
8.2015280454e+11	8.4451793921e+03
8.2425141196e+11	8.4581915775e+03
8.2835973352e+11	8.4712037629e+03
8.3247776564e+11	8.4842159483e+03
8.3660550472e+11	8.4972281336e+03
8.4074294715e+11	8.5102403190e+03
8.4489008930e+11	8.5232525044e+03
8.4904692753e+11	8.5362646897e+03
8.5321345819e+11	8.5492768751e+03
8.5738967763e+11	8.5622890605e+03
8.6157558218e+11	8.5753012458e+03
8.6577116814e+11	8.5883134312e+03
8.6997643183e+11	8.6013256166e+03
8.7419136954e+11	8.6143378019e+03
8.7841597755e+11	8.6273499873e+03
8.8265025214e+11	8.6403621727e+03
8.8689418957e+11	8.6533743581e+03
8.9114778608e+11	8.6663865434e+03
8.9541103793e+11	8.6793987288e+03
8.9968394133e+11	8.6924109142e+03
9.0396649250e+11	8.7054230995e+03
9.0825868767e+11	8.7184352849e+03
9.1256052302e+11	8.7314474703e+03
9.1687199473e+11	8.7444596556e+03
9.2119309900e+11	8.7574718410e+03
9.2552383198e+11	8.7704840264e+03
9.2986418984e+11	8.7834962117e+03
9.3421416872e+11	8.7965083971e+03
9.3857376476e+11	8.8095205825e+03
9.4294297409e+11	8.8225327679e+03
9.4732179283e+11	8.8355449532e+03
9.5171021708e+11	8.8485571386e+03
9.5610824295e+11	8.8615693240e+03
9.6051586653e+11	8.8745815093e+03
9.6493308389e+11	8.8875936947e+03
9.6935989111e+11	8.9006058801e+03
9.7379628426e+11	8.9136180654e+03
9.7824225938e+11	8.9266302508e+03
9.8269781252e+11	8.9396424362e+03
9.8716293971e+11	8.9526546215e+03
9.9163763699e+11	8.9656668069e+03
9.9612190037e+11	8.9786789923e+03
1.0006157259e+12	8.9916911777e+03
1.0051191095e+12	9.0047033630e+03
1.0096320472e+12	9.0177155484e+03
1.0141545350e+12	9.0307277338e+03
1.0186865688e+12	9.0437399191e+03
1.0232281447e+12	9.0567521045e+03
1.0277792586e+12	9.0697642899e+03
1.0323399064e+12	9.0827764752e+03
1.0369100841e+12	9.0957886606e+03
1.0414897876e+12	9.1088008460e+03
1.0460790129e+12	9.1218130313e+03
1.0506777559e+12	9.1348252167e+03
1.0552860124e+12	9.1478374021e+03
1.0599037784e+12	9.1608495875e+03
1.0645310498e+12	9.1738617728e+03
1.0691678224e+12	9.1868739582e+03
1.0738140922e+12	9.1998861436e+03
1.0784698551e+12	9.2128983289e+03
1.0831351068e+12	9.2259105143e+03
1.0878098433e+12	9.2389226997e+03
1.0924940604e+12	9.2519348850e+03
1.0971877539e+12	9.2649470704e+03
1.1018909197e+12	9.2779592558e+03
1.1066035537e+12	9.2909714411e+03
1.1113256516e+12	9.3039836265e+03
1.1160572092e+12	9.3169958119e+03
1.1207982224e+12	9.3300079973e+03
1.1255486870e+12	9.3430201826e+03
1.1303085988e+12	9.3560323680e+03
1.1350779536e+12	9.3690445534e+03
1.1398567471e+12	9.3820567387e+03
1.1446449751e+12	9.3950689241e+03
1.1494426335e+12	9.4080811095e+03
1.1542497179e+12	9.4210932948e+03
1.1590662241e+12	9.4341054802e+03
1.1638921479e+12	9.4471176656e+03
1.1687274850e+12	9.4601298509e+03
1.1735722312e+12	9.4731420363e+03
1.1784263823e+12	9.4861542217e+03
1.1832899338e+12	9.4991664071e+03
1.1881628816e+12	9.5121785924e+03
1.1930452214e+12	9.5251907778e+03
1.1979369488e+12	9.5382029632e+03
1.2028380597e+12	9.5512151485e+03
1.2077485496e+12	9.5642273339e+03
1.2126684143e+12	9.5772395193e+03
1.2175976495e+12	9.5902517046e+03
1.2225362509e+12	9.6032638900e+03
1.2274842141e+12	9.6162760754e+03
1.2324415348e+12	9.6292882607e+03
1.2374082087e+12	9.6423004461e+03
1.2423842314e+12	9.6553126315e+03
1.2473695986e+12	9.6683248169e+03
1.2523643060e+12	9.6813370022e+03
1.2573683492e+12	9.6943491876e+03
1.2623817238e+12	9.7073613730e+03
1.2674044255e+12	9.7203735583e+03
1.2724364499e+12	9.7333857437e+03
1.2774777926e+12	9.7463979291e+03
1.2825284493e+12	9.7594101144e+03
1.2875884156e+12	9.7724222998e+03
1.2926576870e+12	9.7854344852e+03
1.2977362593e+12	9.7984466705e+03
1.3028241280e+12	9.8114588559e+03
1.3079212886e+12	9.8244710413e+03
1.3130277369e+12	9.8374832267e+03
1.3181434683e+12	9.8504954120e+03
1.3232684786e+12	9.8635075974e+03
1.3284027632e+12	9.8765197828e+03
1.3335463177e+12	9.8895319681e+03
1.3386991377e+12	9.9025441535e+03
1.3438612188e+12	9.9155563389e+03
1.3490325565e+12	9.9285685242e+03
1.3542131465e+12	9.9415807096e+03
1.3594029842e+12	9.9545928950e+03
1.3646020652e+12	9.9676050803e+03
1.3698103851e+12	9.9806172657e+03
1.3750279394e+12	9.9936294511e+03
1.3802547236e+12	1.0006641636e+04
1.3854907334e+12	1.0019653822e+04
1.3907359641e+12	1.0032666007e+04
1.3959904114e+12	1.0045678193e+04
1.4012540708e+12	1.0058690378e+04
1.4065269377e+12	1.0071702563e+04
1.4118090078e+12	1.0084714749e+04
1.4171002765e+12	1.0097726934e+04
1.4224007394e+12	1.0110739119e+04
1.4277103919e+12	1.0123751305e+04
1.4330292296e+12	1.0136763490e+04
1.4383572479e+12	1.0149775676e+04
1.4436944425e+12	1.0162787861e+04
1.4490408086e+12	1.0175800046e+04
1.4543963419e+12	1.0188812232e+04
1.4597610379e+12	1.0201824417e+04
1.4651348919e+12	1.0214836602e+04
1.4705178996e+12	1.0227848788e+04
1.4759100564e+12	1.0240860973e+04
1.4813113577e+12	1.0253873158e+04
1.4867217991e+12	1.0266885344e+04
1.4921413760e+12	1.0279897529e+04
1.4975700838e+12	1.0292909715e+04
1.5030079181e+12	1.0305921900e+04
1.5084548743e+12	1.0318934085e+04
1.5139109479e+12	1.0331946271e+04
1.5193761343e+12	1.0344958456e+04
1.5248504289e+12	1.0357970641e+04
1.5303338273e+12	1.0370982827e+04
1.5358263249e+12	1.0383995012e+04
1.5413279171e+12	1.0397007198e+04
1.5468385993e+12	1.0410019383e+04
1.5523583671e+12	1.0423031568e+04
1.5578872158e+12	1.0436043754e+04
1.5634251409e+12	1.0449055939e+04
1.5689721378e+12	1.0462068124e+04
1.5745282019e+12	1.0475080310e+04
1.5800933288e+12	1.0488092495e+04
1.5856675137e+12	1.0501104680e+04
1.5912507522e+12	1.0514116866e+04
1.5968430396e+12	1.0527129051e+04
1.6024443714e+12	1.0540141237e+04
1.6080547430e+12	1.0553153422e+04
1.6136741498e+12	1.0566165607e+04
1.6193025872e+12	1.0579177793e+04
1.6249400507e+12	1.0592189978e+04
1.6305865356e+12	1.0605202163e+04
1.6362420373e+12	1.0618214349e+04
1.6419065513e+12	1.0631226534e+04
1.6475800730e+12	1.0644238720e+04
1.6532625978e+12	1.0657250905e+04
1.6589541210e+12	1.0670263090e+04
1.6646546381e+12	1.0683275276e+04
1.6703641445e+12	1.0696287461e+04
1.6760826355e+12	1.0709299646e+04
1.6818101066e+12	1.0722311832e+04
1.6875465531e+12	1.0735324017e+04
1.6932919705e+12	1.0748336202e+04
1.6990463541e+12	1.0761348388e+04
1.7048096993e+12	1.0774360573e+04
1.7105820015e+12	1.0787372759e+04
1.7163632561e+12	1.0800384944e+04
1.7221534585e+12	1.0813397129e+04
1.7279526040e+12	1.0826409315e+04
1.7337606881e+12	1.0839421500e+04
1.7395777060e+12	1.0852433685e+04
1.7454036533e+12	1.0865445871e+04
1.7512385252e+12	1.0878458056e+04
1.7570823172e+12	1.0891470242e+04
1.7629350246e+12	1.0904482427e+04
1.7687966427e+12	1.0917494612e+04
1.7746671670e+12	1.0930506798e+04
1.7805465929e+12	1.0943518983e+04
1.7864349156e+12	1.0956531168e+04
1.7923321307e+12	1.0969543354e+04
1.7982382333e+12	1.0982555539e+04
1.8041532189e+12	1.0995567725e+04
1.8100770829e+12	1.1008579910e+04
1.8160098207e+12	1.1021592095e+04
1.8219514275e+12	1.1034604281e+04
1.8279018988e+12	1.1047616466e+04
1.8338612298e+12	1.1060628651e+04
1.8398294161e+12	1.1073640837e+04
1.8458064529e+12	1.1086653022e+04
1.8517923356e+12	1.1099665207e+04
1.8577870595e+12	1.1112677393e+04
1.8637906200e+12	1.1125689578e+04
1.8698030125e+12	1.1138701764e+04
1.8758242323e+12	1.1151713949e+04
1.8818542748e+12	1.1164726134e+04
1.8878931353e+12	1.1177738320e+04
1.8939408092e+12	1.1190750505e+04
1.8999972918e+12	1.1203762690e+04
1.9060625785e+12	1.1216774876e+04
1.9121366646e+12	1.1229787061e+04
1.9182195456e+12	1.1242799247e+04
1.9243112166e+12	1.1255811432e+04
1.9304116732e+12	1.1268823617e+04
1.9365209105e+12	1.1281835803e+04
1.9426389241e+12	1.1294847988e+04
1.9487657092e+12	1.1307860173e+04
1.9549012612e+12	1.1320872359e+04
1.9610455754e+12	1.1333884544e+04
1.9671986472e+12	1.1346896729e+04
1.9733604719e+12	1.1359908915e+04
1.9795310449e+12	1.1372921100e+04
1.9857103615e+12	1.1385933286e+04
1.9918984171e+12	1.1398945471e+04
1.9980952070e+12	1.1411957656e+04
2.0043007266e+12	1.1424969842e+04
2.0105149711e+12	1.1437982027e+04
2.0167379360e+12	1.1450994212e+04
2.0229696166e+12	1.1464006398e+04
2.0292100083e+12	1.1477018583e+04
2.0354591063e+12	1.1490030769e+04
2.0417169061e+12	1.1503042954e+04
2.0479834029e+12	1.1516055139e+04
2.0542585921e+12	1.1529067325e+04
2.0605424692e+12	1.1542079510e+04
2.0668350293e+12	1.1555091695e+04
2.0731362679e+12	1.1568103881e+04
2.0794461803e+12	1.1581116066e+04
2.0857647618e+12	1.1594128251e+04
2.0920920079e+12	1.1607140437e+04
2.0984279138e+12	1.1620152622e+04
2.1047724748e+12	1.1633164808e+04
2.1111256864e+12	1.1646176993e+04
2.1174875439e+12	1.1659189178e+04
2.1238580426e+12	1.1672201364e+04
2.1302371778e+12	1.1685213549e+04
