# Zeng et al. (2021) core EOS (Holzapfel EOS)
# Pressure (Pa)	Density (kg m-3)
1.031927e+14	4.994940e+04
1.047942e+14	5.033509e+04
1.064196e+14	5.072376e+04
1.080693e+14	5.111542e+04
1.097437e+14	5.151011e+04
1.114430e+14	5.190785e+04
1.131678e+14	5.230867e+04
1.149183e+14	5.271257e+04
1.166949e+14	5.311960e+04
1.184980e+14	5.352976e+04
1.203280e+14	5.394310e+04
1.221852e+14	5.435962e+04
1.240701e+14	5.477937e+04
1.259831e+14	5.520235e+04
1.279245e+14	5.562860e+04
1.298949e+14	5.605814e+04
1.318945e+14	5.649100e+04
1.339238e+14	5.692720e+04
1.359833e+14	5.736677e+04
1.380733e+14	5.780973e+04
1.401944e+14	5.825611e+04
1.423470e+14	5.870594e+04
1.445315e+14	5.915924e+04
1.467483e+14	5.961605e+04
1.489980e+14	6.007638e+04
1.512811e+14	6.054026e+04
1.535980e+14	6.100773e+04
1.559491e+14	6.147880e+04
1.583351e+14	6.195352e+04
1.607563e+14	6.243190e+04
1.632133e+14	6.291397e+04
1.657067e+14	6.339977e+04
1.682368e+14	6.388931e+04
1.708044e+14	6.438264e+04
1.734098e+14	6.487978e+04
1.760537e+14	6.538075e+04
1.787366e+14	6.588559e+04
1.814590e+14	6.639433e+04
1.842216e+14	6.690700e+04
1.870248e+14	6.742363e+04
1.898694e+14	6.794425e+04
1.927558e+14	6.846889e+04
1.956847e+14	6.899757e+04
1.986567e+14	6.953034e+04
2.016723e+14	7.006723e+04
2.047324e+14	7.060826e+04
2.078373e+14	7.115347e+04
2.109879e+14	7.170288e+04
2.141848e+14	7.225654e+04
2.174285e+14	7.281448e+04
2.207199e+14	7.337672e+04
2.240595e+14	7.394331e+04
2.274481e+14	7.451427e+04
2.308864e+14	7.508963e+04
2.343750e+14	7.566945e+04
2.379147e+14	7.625373e+04
2.415063e+14	7.684253e+04
2.451504e+14	7.743588e+04
2.488478e+14	7.803381e+04
2.525993e+14	7.863635e+04
2.564056e+14	7.924355e+04
2.602676e+14	7.985543e+04
2.641859e+14	8.047204e+04
2.681615e+14	8.109342e+04
2.721951e+14	8.171959e+04
2.762876e+14	8.235059e+04
2.804398e+14	8.298647e+04
2.846525e+14	8.362725e+04
2.889267e+14	8.427299e+04
2.932631e+14	8.492371e+04
2.976627e+14	8.557946e+04
3.021264e+14	8.624026e+04
3.066551e+14	8.690618e+04
3.112496e+14	8.757723e+04
3.159110e+14	8.825346e+04
3.206402e+14	8.893492e+04
3.254381e+14	8.962164e+04
3.303058e+14	9.031366e+04
3.352441e+14	9.101102e+04
3.402542e+14	9.171377e+04
3.453371e+14	9.242195e+04
3.504937e+14	9.313559e+04
3.557251e+14	9.385475e+04
3.610324e+14	9.457946e+04
3.664166e+14	9.530976e+04
3.718789e+14	9.604570e+04
3.774203e+14	9.678733e+04
3.830420e+14	9.753468e+04
3.887450e+14	9.828780e+04
3.945307e+14	9.904674e+04
4.004000e+14	9.981153e+04
4.063543e+14	1.005822e+05
4.123946e+14	1.013589e+05
4.185223e+14	1.021415e+05
4.247385e+14	1.029302e+05
4.310445e+14	1.037250e+05
4.374416e+14	1.045259e+05
4.439311e+14	1.053330e+05
4.505142e+14	1.061464e+05
4.571923e+14	1.069660e+05
4.639668e+14	1.077920e+05
4.708389e+14	1.086243e+05
4.778101e+14	1.094630e+05
4.848817e+14	1.103083e+05
4.920552e+14	1.111600e+05
4.993320e+14	1.120183e+05
